comp_id,month,incident,cust_id,sla status new,incident type,type,severity
320213731,12-Jul,7/31/2012,67125779,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
320213735,12-Jul,7/31/2012,67125780,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
320213739,12-Jul,7/31/2012,67125781,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
320213741,12-Jul,7/31/2012,67125782,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
320213743,12-Jul,7/31/2012,67125783,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
320213745,12-Jul,7/31/2012,67125784,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
320213757,12-Jul,7/31/2012,67125785,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
320213761,12-Jul,7/31/2012,67125786,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
320213765,12-Jul,7/31/2012,67125787,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
320213767,12-Jul,7/31/2012,67125788,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
320213771,12-Jul,7/31/2012,67125789,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
320213779,12-Jul,7/31/2012,67125790,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
320213785,12-Jul,7/31/2012,67125791,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
320213791,12-Jul,7/31/2012,67125792,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
320213801,12-Jul,7/31/2012,67125793,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
320213809,12-Jul,7/31/2012,67125794,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
320213815,12-Jul,7/31/2012,67125795,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
316370295,12-Jul,7/5/2012,66104104,ClosedOUT OF SLA,Barring/Unbarring,VAS-OTHERS,High
316373609,12-Jul,7/5/2012,66104105,ClosedOUT OF SLA,Barring/Unbarring,VAS-OTHERS,High
318862243,12-Jul,7/23/2012,66172120,ClosedOUT OF SLA,Barring/Unbarring,VAS-OTHERS,High
318862387,12-Jul,7/23/2012,66172108,ClosedOUT OF SLA,Barring/Unbarring,VAS-OTHERS,High
316397225,12-Jul,7/5/2012,66104104,OpenOUT OF SLA,Barring/Unbarring,VAS-OTHERS,High
316397377,12-Jul,7/5/2012,66104105,OpenOUT OF SLA,Barring/Unbarring,VAS-OTHERS,High
318230651,12-Jul,7/18/2012,2666633,ClosedIN SLA,Complaint on Churn,NON TECH,Low
316228241,12-Jul,7/4/2012,1081086,OpenIN SLA,Cancellation Request,VAS-OTHERS,High
319023287,12-Jul,7/24/2012,4199777,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
316114289,12-Jul,7/3/2012,9035070100,ClosedIN SLA,Name/Address Modification,1515,Medium
316551313,12-Jul,7/6/2012,7204041117,ClosedIN SLA,Billing  Adjustments,1515,Low
316602057,12-Jul,7/6/2012,7204099903,ClosedIN SLA,Request on Provisioning - CUG,1515,Medium
316672905,12-Jul,7/7/2012,7204001714,ClosedIN SLA,Request on Provisioning - CUG,1515,Medium
316673115,12-Jul,7/7/2012,9844551540,ClosedIN SLA,Request on Provisioning - CUG,1515,Medium
316673149,12-Jul,7/7/2012,7795077960,ClosedIN SLA,Request on Provisioning - CUG,1515,Medium
316673575,12-Jul,7/7/2012,7204021063,ClosedIN SLA,Request on Provisioning - CUG,1515,Medium
316673621,12-Jul,7/7/2012,7204051998,ClosedIN SLA,Request on Provisioning - CUG,1515,Medium
316674573,12-Jul,7/7/2012,8123071418,ClosedIN SLA,Request on Provisioning - CUG,1515,Medium
316675155,12-Jul,7/7/2012,7204061998,ClosedIN SLA,Request on Provisioning - CUG,1515,Medium
316675237,12-Jul,7/7/2012,7204082399,ClosedIN SLA,Request on Provisioning - CUG,1515,Medium
316679671,12-Jul,7/7/2012,8050080040,ClosedIN SLA,Request on Provisioning - CUG,1515,Medium
316715727,12-Jul,7/7/2012,9036038890,ClosedIN SLA,Request on Provisioning - CUG,1515,Medium
316719869,12-Jul,7/7/2012,7411069756,ClosedIN SLA,Request on Provisioning - CUG,1515,Medium
316727045,12-Jul,7/7/2012,9036046001,ClosedIN SLA,Request on Provisioning - CUG,1515,Medium
317153213,12-Jul,7/11/2012,9036038890,ClosedIN SLA,Billing  Adjustments,1515,Medium
317153619,12-Jul,7/11/2012,9036038890,ClosedIN SLA,Billing  Adjustments,1515,Medium
317375973,12-Jul,7/12/2012,8147047252,ClosedIN SLA,Billing  Adjustments,1515,Medium
317505117,12-Jul,7/13/2012,9964737563,ClosedIN SLA,Request on Provisioning - CUG,1515,Medium
317505213,12-Jul,7/13/2012,8123024436,ClosedIN SLA,Request on Provisioning - CUG,1515,Medium
317868321,12-Jul,7/16/2012,9916120512,ClosedIN SLA,Billing  Adjustments,1515,Medium
317909631,12-Jul,7/16/2012,8050080040,ClosedIN SLA,Name/Address Modification,1515,Medium
318027613,12-Jul,7/17/2012,7204041558,ClosedIN SLA,Name/Address Modification,1515,Low
318135737,12-Jul,7/18/2012,9036020001,ClosedIN SLA,Billing  Adjustments,1515,Medium
318189441,12-Jul,7/18/2012,7204010779,ClosedIN SLA,Name/Address Modification,1515,Medium
318233963,12-Jul,7/18/2012,8792008412,ClosedIN SLA,Name/Address Modification,1515,Medium
318172549,12-Jul,7/18/2012,9036020001,ClosedIN SLA,Request on Provisioning - CUG,1515,Medium
318639449,12-Jul,7/21/2012,9611124393,ClosedIN SLA,Billing  Adjustments,1515,Medium
318737817,12-Jul,7/22/2012,7204001714,ClosedIN SLA,Billing  Adjustments,1515,Medium
319046413,12-Jul,7/24/2012,8050043004,ClosedIN SLA,Name/Address Modification,1515,Medium
319047527,12-Jul,7/24/2012,7411003350,ClosedIN SLA,Name/Address Modification,1515,Medium
319759289,12-Jul,7/28/2012,8050040409,ClosedIN SLA,Billing  Adjustments,1515,Medium
319759945,12-Jul,7/28/2012,8050083004,ClosedIN SLA,Billing  Adjustments,1515,Medium
319935819,12-Jul,7/29/2012,8904077725,ClosedIN SLA,Request on Provisioning - CUG,1515,Medium
320344215,12-Jul,7/31/2012,8147064321,ClosedIN SLA,Billing  Adjustments,1515,Medium
320345059,12-Jul,7/31/2012,8147064321,ClosedIN SLA,Billing  Adjustments,1515,Medium
320345201,12-Jul,7/31/2012,7795042133,ClosedIN SLA,Billing  Adjustments,1515,Medium
320345225,12-Jul,7/31/2012,8123025554,ClosedIN SLA,Billing  Adjustments,1515,Medium
320357603,12-Jul,7/31/2012,7411076625,ClosedIN SLA,Billing  Adjustments,1515,Medium
320358067,12-Jul,7/31/2012,8904040464,ClosedIN SLA,Billing  Adjustments,1515,Medium
320362231,12-Jul,7/31/2012,9035100101,ClosedIN SLA,Billing  Adjustments,1515,Medium
316863969,12-Jul,7/9/2012,9035018933,OpenIN SLA,Name/Address Modification,1515,Low
318603279,12-Jul,7/21/2012,9035018933,OpenIN SLA,Name/Address Modification,1515,Low
319591609,12-Jul,7/27/2012,9739739715,ClosedIN SLA,Request on Provisioning - CUG,1515,Low
316223609,12-Jul,7/4/2012,9036001350,ClosedIN SLA,Name/Address Modification,1515,Low
316223965,12-Jul,7/4/2012,9036001541,ClosedIN SLA,Name/Address Modification,1515,Low
318040469,12-Jul,7/17/2012,9036040441,ClosedIN SLA,Name/Address Modification,1515,Medium
318202741,12-Jul,7/18/2012,9036001655,ClosedIN SLA,Name/Address Modification,1515,Medium
318179889,12-Jul,7/18/2012,9035083706,ClosedIN SLA,Request on Provisioning - CUG,1515,Medium
318434871,12-Jul,7/20/2012,9036363699,ClosedIN SLA,Name/Address Modification,1515,Medium
318940195,12-Jul,7/24/2012,9035022479,ClosedIN SLA,Name/Address Modification,1515,Medium
318940211,12-Jul,7/24/2012,9035022472,ClosedIN SLA,Name/Address Modification,1515,Medium
316987469,12-Jul,7/10/2012,8050039998,ClosedIN SLA,Name/Address Modification,1515,Low
316159363,12-Jul,7/3/2012,9035003227,ClosedIN SLA,Billing  Adjustments,1515,Medium
316150847,12-Jul,7/3/2012,9590062295,OpenIN SLA,Name/Address Modification,1515,Medium
316411845,12-Jul,7/5/2012,7411933308,OpenIN SLA,Name/Address Modification,1515,Medium
316601637,12-Jul,7/6/2012,8951033305,OpenIN SLA,Request on Provisioning - CUG,1515,Medium
316603295,12-Jul,7/6/2012,7204009698,OpenIN SLA,Request on Provisioning - CUG,1515,Medium
316680429,12-Jul,7/7/2012,7204413868,OpenIN SLA,Request on Provisioning - CUG,1515,Medium
316731153,12-Jul,7/7/2012,9035047447,OpenIN SLA,Request on Provisioning - CUG,1515,Medium
316874213,12-Jul,7/9/2012,9035068993,ClosedIN SLA,Billing  Adjustments,1515,Medium
318038183,12-Jul,7/17/2012,7795027443,OpenIN SLA,Name/Address Modification,1515,Medium
318839257,12-Jul,7/23/2012,7411001022,ClosedIN SLA,Name/Address Modification,1515,Medium
319716761,12-Jul,7/28/2012,7204413868,OpenIN SLA,Name/Address Modification,1515,Medium
320358133,12-Jul,7/31/2012,8123012357,ClosedIN SLA,Billing  Adjustments,1515,Medium
320357879,12-Jul,7/31/2012,9035057776,ClosedIN SLA,Billing  Adjustments,1515,Low
320361131,12-Jul,7/31/2012,9035057776,ClosedIN SLA,Billing  Adjustments,1515,Low
316474245,12-Jul,7/5/2012,8050080625,ClosedOUT OF SLA,Request on Provisioning - CUG,1515,Medium
316476117,12-Jul,7/5/2012,8123002011,ClosedOUT OF SLA,Request on Provisioning - CUG,1515,Medium
316479495,12-Jul,7/6/2012,9036094947,ClosedOUT OF SLA,Request on Provisioning - CUG,1515,Medium
318648427,12-Jul,7/21/2012,8951086656,ClosedOUT OF SLA,Request on Provisioning - CUG,1515,Medium
318649121,12-Jul,7/21/2012,7795020801,ClosedOUT OF SLA,Request on Provisioning - CUG,1515,Medium
318649171,12-Jul,7/21/2012,7204060807,ClosedOUT OF SLA,Request on Provisioning - CUG,1515,Medium
318649619,12-Jul,7/21/2012,8123014300,ClosedOUT OF SLA,Request on Provisioning - CUG,1515,Medium
318649813,12-Jul,7/21/2012,7795030700,ClosedOUT OF SLA,Request on Provisioning - CUG,1515,Medium
318649859,12-Jul,7/21/2012,8792008412,ClosedOUT OF SLA,Request on Provisioning - CUG,1515,Medium
318649887,12-Jul,7/21/2012,8792008413,ClosedOUT OF SLA,Request on Provisioning - CUG,1515,Medium
318650737,12-Jul,7/21/2012,7795020800,ClosedOUT OF SLA,Request on Provisioning - CUG,1515,Medium
318651015,12-Jul,7/21/2012,9036036038,ClosedOUT OF SLA,Request on Provisioning - CUG,1515,Medium
318651247,12-Jul,7/21/2012,8792008411,ClosedOUT OF SLA,Request on Provisioning - CUG,1515,Medium
316461065,12-Jul,7/5/2012,7204051430,ClosedOUT OF SLA,Request on Provisioning - CUG,1515,Medium
316469629,12-Jul,7/5/2012,7204020880,ClosedOUT OF SLA,Request on Provisioning - CUG,1515,Medium
316730739,12-Jul,7/7/2012,7411062723,OpenOUT OF SLA,Request on Provisioning - CUG,1515,Medium
318648575,12-Jul,7/21/2012,9036056002,OpenIN SLA,Request on Provisioning - CUG,1515,Medium
318648827,12-Jul,7/21/2012,9035070891,OpenIN SLA,Request on Provisioning - CUG,1515,Medium
318649413,12-Jul,7/21/2012,7204073040,OpenIN SLA,Request on Provisioning - CUG,1515,Medium
318649551,12-Jul,7/21/2012,8050008099,OpenIN SLA,Request on Provisioning - CUG,1515,Medium
318649933,12-Jul,7/21/2012,7204006996,OpenIN SLA,Request on Provisioning - CUG,1515,Medium
318650625,12-Jul,7/21/2012,9035008442,OpenIN SLA,Request on Provisioning - CUG,1515,Medium
318650905,12-Jul,7/21/2012,9036030100,OpenIN SLA,Request on Provisioning - CUG,1515,Medium
316416079,12-Jul,7/5/2012,7204041117,ClosedIN SLA,Complaint on Billing,BILLING,High
316375213,12-Jul,7/5/2012,9036003713,ClosedIN SLA,GSM Complaint on Billing,BILLING,Medium
316469303,12-Jul,7/5/2012,9036098074,ClosedIN SLA,GSM Complaint on Billing,BILLING,Medium
316868273,12-Jul,7/9/2012,7795090360,ClosedIN SLA,GSM Complaint on Billing,BILLING,Medium
319134965,12-Jul,7/25/2012,9036003713,ClosedIN SLA,GSM Complaint on Billing,BILLING,Medium
319432511,12-Jul,7/26/2012,9739994826,ClosedIN SLA,Complaint on Billing,BILLING,Medium
319436919,12-Jul,7/26/2012,9035070100,ClosedIN SLA,GSM Complaint on Billing,BILLING,Medium
320235465,12-Jul,7/31/2012,9035039397,OpenIN SLA,GSM Complaint on Billing,BILLING,Medium
320160725,12-Jul,7/30/2012,9900032128,OpenIN SLA,GSM Complaint on Billing,BILLING,Low
315885639,12-Jul,7/1/2012,7411021545,ClosedIN SLA,GSM Complaint on Billing,BILLING,Medium
319400535,12-Jul,7/26/2012,9035018900,ClosedIN SLA,Complaint on Billing,BILLING,Low
316137027,12-Jul,7/3/2012,8050050083,ClosedIN SLA,Complaint on Billing,BILLING,Medium
316681383,12-Jul,7/7/2012,8050090087,ClosedIN SLA,Complaint on Billing,BILLING,Medium
318853449,12-Jul,7/23/2012,9035007944,ClosedIN SLA,GSM Complaint on Billing,BILLING,Medium
319738041,12-Jul,7/28/2012,8050090087,OpenIN SLA,GSM Complaint on Billing,BILLING,Medium
320248317,12-Jul,7/31/2012,9035007944,OpenIN SLA,GSM Complaint on Billing,BILLING,Medium
316034025,12-Jul,7/2/2012,9019393148,ClosedIN SLA,GSM Complaint on Billing,BILLING,Low
319512641,12-Jul,7/27/2012,9035000017,OpenIN SLA,Complaint on Billing,BILLING,Medium
316389963,12-Jul,7/5/2012,9035010699,ClosedIN SLA,Change of Tariff,CB VAS,Medium
316418597,12-Jul,7/5/2012,9035010699,ClosedIN SLA,Change of Tariff,CB VAS,Medium
316951199,12-Jul,7/10/2012,9036033436,ClosedIN SLA,Feature VAS Subscription,CB VAS,Medium
317808909,12-Jul,7/16/2012,9035016540,ClosedIN SLA,Feature VAS Subscription,CB VAS,Medium
318882777,12-Jul,7/23/2012,9035010699,ClosedIN SLA,Change of Tariff,CB VAS,Medium
319536211,12-Jul,7/27/2012,8050004955,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,Low
317807031,12-Jul,7/16/2012,9036021226,ClosedIN SLA,Feature VAS Subscription,CB VAS,High
317929447,12-Jul,7/16/2012,9036030694,ClosedIN SLA,Feature VAS Subscription,CB VAS,High
318089281,12-Jul,7/17/2012,9036030625,ClosedIN SLA,Feature VAS Subscription,CB VAS,High
318359963,12-Jul,7/19/2012,9036030716,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,High
320051851,12-Jul,7/30/2012,7204061003,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,High
315872589,12-Jul,7/1/2012,8951010112,ClosedIN SLA,Change of Tariff,CB VAS,Medium
315857751,12-Jul,7/1/2012,9035009135,ClosedIN SLA,Feature - GPRS/Data,CB VAS,Medium
316084319,12-Jul,7/3/2012,7411022004,ClosedIN SLA,Change of Tariff,CB VAS,Medium
316103293,12-Jul,7/3/2012,9035009134,ClosedIN SLA,Feature - GPRS/Data,CB VAS,Medium
316062025,12-Jul,7/3/2012,7795071112,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,Medium
316062507,12-Jul,7/3/2012,7795036550,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,Medium
316481755,12-Jul,7/6/2012,8123078884,ClosedIN SLA,Change of Tariff,CB VAS,Medium
316508531,12-Jul,7/6/2012,7795060050,ClosedIN SLA,CRBT/Call Me Tune Act/Deact,CB VAS,Medium
316513401,12-Jul,7/6/2012,7795060050,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,Medium
316559511,12-Jul,7/6/2012,9036098074,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,Medium
316560891,12-Jul,7/6/2012,9036098074,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,Medium
316908543,12-Jul,7/9/2012,7411003800,ClosedIN SLA,Feature VAS Subscription,CB VAS,Medium
317089997,12-Jul,7/11/2012,8792050018,ClosedIN SLA,Billing Address Change,CB VAS,Medium
317206221,12-Jul,7/11/2012,8792050027,ClosedIN SLA,Billing Address Change,CB VAS,Medium
317161431,12-Jul,7/11/2012,7795020600,ClosedIN SLA,Feature VAS Subscription,CB VAS,Medium
317161747,12-Jul,7/11/2012,7795020600,ClosedIN SLA,Feature VAS Subscription,CB VAS,Medium
317399625,12-Jul,7/12/2012,9035001270,ClosedIN SLA,Billing Address Change,CB VAS,Medium
317317831,12-Jul,7/12/2012,7795020800,ClosedIN SLA,Change of Tariff,CB VAS,Medium
317350725,12-Jul,7/12/2012,7411005071,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,Medium
317585235,12-Jul,7/14/2012,7411015071,ClosedIN SLA,Change of Tariff,CB VAS,Medium
317585349,12-Jul,7/14/2012,7411005071,ClosedIN SLA,Change of Tariff,CB VAS,Medium
317636605,12-Jul,7/14/2012,9035088854,ClosedIN SLA,Feature VAS Subscription,CB VAS,Medium
317708479,12-Jul,7/15/2012,8792050027,ClosedIN SLA,Billing Address Change,CB VAS,Medium
317667665,12-Jul,7/15/2012,9036074064,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,Medium
317670187,12-Jul,7/15/2012,9036074064,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,Medium
318123159,12-Jul,7/18/2012,7795428104,ClosedIN SLA,Change of Tariff,CB VAS,Medium
318125989,12-Jul,7/18/2012,8904062210,ClosedIN SLA,Change of Tariff,CB VAS,Medium
318201869,12-Jul,7/18/2012,9036036038,ClosedIN SLA,Change of Tariff,CB VAS,Medium
318292867,12-Jul,7/19/2012,9663382949,ClosedIN SLA,Feature VAS Subscription,CB VAS,Medium
318657507,12-Jul,7/21/2012,9740589357,ClosedIN SLA,Billing Address Change,CB VAS,Medium
318752395,12-Jul,7/22/2012,8792050027,ClosedIN SLA,Billing Address Change,CB VAS,Medium
318675705,12-Jul,7/22/2012,9036044995,ClosedIN SLA,Feature VAS Subscription,CB VAS,Medium
318707341,12-Jul,7/22/2012,7411021117,ClosedIN SLA,Feature VAS Subscription,CB VAS,Medium
318886825,12-Jul,7/23/2012,7204099901,ClosedIN SLA,Change of Tariff,CB VAS,Medium
318835603,12-Jul,7/23/2012,9035111128,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,Medium
318797355,12-Jul,7/23/2012,9035058157,ClosedIN SLA,Feature VAS Subscription,CB VAS,Medium
319015489,12-Jul,7/24/2012,7795030700,ClosedIN SLA,Change of Tariff,CB VAS,Medium
319348435,12-Jul,7/26/2012,8792050027,ClosedIN SLA,Billing Address Change,CB VAS,Medium
319421365,12-Jul,7/26/2012,9964456800,ClosedIN SLA,Feature VAS Subscription,CB VAS,Medium
319490749,12-Jul,7/27/2012,9036012121,ClosedIN SLA,Feature VAS Subscription,CB VAS,Medium
319711691,12-Jul,7/28/2012,7795428104,ClosedIN SLA,Change of Tariff,CB VAS,Medium
319865455,12-Jul,7/28/2012,7204010779,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,Medium
319912397,12-Jul,7/29/2012,9035001270,ClosedIN SLA,Billing Address Change,CB VAS,Medium
315882841,12-Jul,7/1/2012,8147096975,ClosedIN SLA,Feature VMS,CB VAS,Low
315970931,12-Jul,7/2/2012,8951089208,ClosedIN SLA,Feature - Basic VAS,CB VAS,Low
315928107,12-Jul,7/2/2012,9341398777,OpenIN SLA,Feature ISD & Int. Roaming,CB VAS,Low
316154479,12-Jul,7/3/2012,7411018526,ClosedIN SLA,CRBT/Call Me Tune Act/Deact,CB VAS,Low
316061995,12-Jul,7/3/2012,7411018526,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,Low
316062259,12-Jul,7/3/2012,9036002032,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,Low
316133925,12-Jul,7/3/2012,8904031880,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,Medium
316164615,12-Jul,7/3/2012,7411018526,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,Low
316178103,12-Jul,7/3/2012,9035018963,ClosedIN SLA,Feature VAS Subscription,CB VAS,Low
316292343,12-Jul,7/4/2012,9035018935,ClosedIN SLA,Feature VAS Subscription,CB VAS,Low
316475515,12-Jul,7/5/2012,7353750186,ClosedIN SLA,Change of Tariff,CB VAS,I
316475633,12-Jul,7/5/2012,7353750187,ClosedIN SLA,Change of Tariff,CB VAS,Low
316475635,12-Jul,7/5/2012,8722283707,ClosedIN SLA,Change of Tariff,CB VAS,Low
316475637,12-Jul,7/5/2012,8722804038,ClosedIN SLA,Change of Tariff,CB VAS,Low
316475639,12-Jul,7/5/2012,8722804039,ClosedIN SLA,Change of Tariff,CB VAS,Low
316475641,12-Jul,7/5/2012,8970887860,ClosedIN SLA,Change of Tariff,CB VAS,Low
316475645,12-Jul,7/5/2012,8970887861,ClosedIN SLA,Change of Tariff,CB VAS,Low
316475647,12-Jul,7/5/2012,8970887862,ClosedIN SLA,Change of Tariff,CB VAS,Low
316475649,12-Jul,7/5/2012,8970887863,ClosedIN SLA,Change of Tariff,CB VAS,Low
316475651,12-Jul,7/5/2012,8970887864,ClosedIN SLA,Change of Tariff,CB VAS,Low
316475653,12-Jul,7/5/2012,8970887865,ClosedIN SLA,Change of Tariff,CB VAS,Low
316475655,12-Jul,7/5/2012,8970887866,ClosedIN SLA,Change of Tariff,CB VAS,Low
316475657,12-Jul,7/5/2012,8970887867,ClosedIN SLA,Change of Tariff,CB VAS,Low
316781249,12-Jul,7/8/2012,9035018954,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,Low
316900835,12-Jul,7/9/2012,9036001873,OpenIN SLA,Feature VAS Subscription,CB VAS,Low
316978303,12-Jul,7/10/2012,9035003432,ClosedIN SLA,Change of Tariff,CB VAS,I
317142555,12-Jul,7/11/2012,8951089205,ClosedIN SLA,Feature - Basic VAS,CB VAS,Low
317916159,12-Jul,7/16/2012,9620212397,OpenIN SLA,Feature CRBT/Call Me Tune,CB VAS,High
317917715,12-Jul,7/16/2012,9620212397,OpenIN SLA,Feature CRBT/Call Me Tune,CB VAS,High
317928763,12-Jul,7/16/2012,7353776378,OpenIN SLA,Feature CRBT/Call Me Tune,CB VAS,Low
318030599,12-Jul,7/17/2012,9036019332,ClosedIN SLA,Feature - Calling Level Change,CB VAS,Low
318083511,12-Jul,7/17/2012,9036000479,OpenIN SLA,Feature VAS Subscription,CB VAS,Low
318232317,12-Jul,7/18/2012,9945244888,OpenIN SLA,Feature VAS Subscription,CB VAS,Low
318401715,12-Jul,7/20/2012,9035017506,ClosedIN SLA,Feature VAS Subscription,CB VAS,Low
318402953,12-Jul,7/20/2012,9035022534,ClosedIN SLA,Feature VAS Subscription,CB VAS,Low
318408945,12-Jul,7/20/2012,9036000806,OpenIN SLA,Feature VAS Subscription,CB VAS,Low
318789395,12-Jul,7/23/2012,7411098627,ClosedIN SLA,Feature VAS Subscription,CB VAS,Low
318996611,12-Jul,7/24/2012,9036000815,OpenIN SLA,Feature VAS Subscription,CB VAS,Low
319643953,12-Jul,7/27/2012,9036002110,OpenIN SLA,Feature VAS Subscription,CB VAS,Low
319657603,12-Jul,7/27/2012,9035003873,OpenIN SLA,Feature VAS Subscription,CB VAS,Low
320219669,12-Jul,7/31/2012,9036003519,OpenIN SLA,Change of Tariff,CB VAS,I
315855245,12-Jul,7/1/2012,9036033574,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,Low
316062049,12-Jul,7/3/2012,9036078189,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,Low
316062121,12-Jul,7/3/2012,9035004558,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,Low
316062203,12-Jul,7/3/2012,9035022472,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,Medium
316182233,12-Jul,7/3/2012,9036078189,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,Low
316099835,12-Jul,7/3/2012,9036033461,ClosedIN SLA,Feature VAS Subscription,CB VAS,Medium
316170005,12-Jul,7/3/2012,9036088980,ClosedIN SLA,Feature VAS Subscription,CB VAS,Medium
316311457,12-Jul,7/4/2012,9035000516,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,Medium
316311481,12-Jul,7/4/2012,9036003032,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,Low
316460187,12-Jul,7/5/2012,9035034157,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,Medium
316681607,12-Jul,7/7/2012,7411044450,ClosedIN SLA,Feature VAS Subscription,CB VAS,Medium
316746857,12-Jul,7/7/2012,9035022368,ClosedIN SLA,Feature VAS Subscription,CB VAS,Medium
316815523,12-Jul,7/8/2012,9036022526,ClosedIN SLA,CRBT/Call Me Tune Act/Deact,CB VAS,Medium
316781217,12-Jul,7/8/2012,9036022526,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,Medium
316815691,12-Jul,7/8/2012,9036022526,ClosedIN SLA,Feature CRBT/Call Me Tune,CB VAS,Medium
316965723,12-Jul,7/10/2012,9035002674,ClosedIN SLA,Feature VAS Subscription,CB VAS,Low
317337033,12-Jul,7/12/2012,9036033462,ClosedIN SLA,Feature VAS Subscription,CB VAS,Medium
