Cust_num,Region,Age,Order_Quantity,Customer_Type,Overall_Satisfaction
663,0,39,70,Prime,Satisfied
664,0,34,27,Prime,Dis Satisfied
665,1,30,92,Prime,Satisfied
666,0,39,12,Non_Prime,Dis Satisfied
667,0,65,25,Non_Prime,Dis Satisfied
668,0,40,11,Non_Prime,Dis Satisfied
669,1,70,23,Non_Prime,Dis Satisfied
670,0,34,53,Prime,Satisfied
671,1,40,19,Non_Prime,Dis Satisfied
672,0,36,15,Prime,Dis Satisfied
673,1,43,28,Non_Prime,Dis Satisfied
674,1,30,28,Prime,Dis Satisfied
675,1,42,73,Prime,Satisfied
676,1,32,37,Prime,Satisfied
677,1,59,11,Non_Prime,Dis Satisfied
678,1,27,37,Prime,Satisfied
679,0,34,6,Non_Prime,Dis Satisfied
680,1,34,100,Prime,Satisfied
681,0,40,33,Prime,Satisfied
682,1,34,34,Non_Prime,Satisfied
683,0,36,78,Prime,Satisfied
684,0,40,81,Prime,Satisfied
685,0,59,35,Prime,Dis Satisfied
686,1,59,13,Non_Prime,Dis Satisfied
687,1,58,8,Prime,Dis Satisfied
688,0,19,40,Prime,Satisfied
689,0,39,18,Prime,Dis Satisfied
690,0,45,32,Prime,Satisfied
691,0,56,28,Prime,Dis Satisfied
692,1,48,7,Non_Prime,Dis Satisfied
693,0,60,17,Non_Prime,Dis Satisfied
694,1,19,58,Prime,Satisfied
695,0,29,100,Prime,Satisfied
696,1,36,71,Prime,Satisfied
697,1,47,9,Non_Prime,Dis Satisfied
698,1,40,53,Non_Prime,Satisfied
699,0,40,46,Prime,Satisfied
700,1,34,49,Prime,Satisfied
701,0,45,44,Prime,Satisfied
702,0,28,94,Prime,Satisfied
703,0,59,26,Prime,Dis Satisfied
704,0,31,97,Prime,Satisfied
705,1,64,8,Prime,Dis Satisfied
706,0,44,54,Prime,Satisfied
707,0,41,47,Prime,Satisfied
708,1,63,13,Non_Prime,Dis Satisfied
709,1,26,81,Prime,Satisfied
710,1,19,50,Prime,Satisfied
711,0,36,5,Prime,Dis Satisfied
712,0,64,38,Non_Prime,Dis Satisfied
713,1,18,55,Prime,Satisfied
714,0,35,32,Non_Prime,Dis Satisfied
715,1,52,21,Prime,Dis Satisfied
716,1,55,39,Prime,Dis Satisfied
717,1,60,17,Prime,Dis Satisfied
718,0,61,25,Non_Prime,Dis Satisfied
719,1,31,12,Non_Prime,Dis Satisfied
720,1,44,42,Prime,Satisfied
721,0,50,25,Non_Prime,Dis Satisfied
722,1,48,38,Prime,Dis Satisfied
723,1,35,34,Prime,Satisfied
724,1,58,13,Non_Prime,Dis Satisfied
725,0,18,33,Prime,Satisfied
726,0,40,96,Prime,Satisfied
727,1,30,6,Non_Prime,Dis Satisfied
728,0,43,17,Prime,Dis Satisfied
729,0,42,85,Non_Prime,Satisfied
730,1,34,40,Non_Prime,Dis Satisfied
731,0,47,19,Prime,Dis Satisfied
732,0,41,26,Non_Prime,Dis Satisfied
733,1,36,32,Prime,Satisfied
734,1,18,33,Prime,Satisfied
735,1,44,75,Prime,Satisfied
736,1,31,33,Prime,Dis Satisfied
737,0,41,57,Prime,Satisfied
738,0,67,21,Prime,Dis Satisfied
739,0,35,86,Prime,Satisfied
740,1,44,9,Non_Prime,Dis Satisfied
741,0,24,100,Prime,Satisfied
742,1,49,19,Prime,Dis Satisfied
743,0,59,26,Non_Prime,Dis Satisfied
744,1,43,36,Non_Prime,Satisfied
745,0,30,33,Prime,Satisfied
746,1,39,38,Non_Prime,Dis Satisfied
747,1,68,19,Non_Prime,Dis Satisfied
748,1,52,16,Prime,Dis Satisfied
749,0,43,90,Prime,Satisfied
750,1,35,48,Prime,Satisfied
751,0,69,33,Non_Prime,Dis Satisfied
752,0,28,68,Prime,Satisfied
753,1,24,36,Prime,Satisfied
754,1,40,8,Prime,Dis Satisfied
755,1,48,22,Non_Prime,Dis Satisfied
756,0,45,22,Non_Prime,Dis Satisfied
757,1,39,29,Non_Prime,Dis Satisfied
758,0,45,24,Non_Prime,Dis Satisfied
759,1,42,29,Prime,Dis Satisfied
760,1,39,80,Prime,Satisfied
761,0,48,39,Non_Prime,Dis Satisfied
762,1,31,96,Prime,Satisfied
763,1,70,28,Prime,Dis Satisfied
764,0,39,41,Prime,Satisfied
765,1,25,82,Non_Prime,Satisfied
766,0,42,19,Non_Prime,Dis Satisfied
767,1,65,10,Prime,Dis Satisfied
768,0,34,45,Prime,Satisfied
769,0,35,40,Prime,Satisfied
770,0,39,21,Non_Prime,Dis Satisfied
771,1,18,32,Prime,Satisfied
772,1,64,12,Prime,Dis Satisfied
773,1,38,88,Prime,Satisfied
774,0,36,34,Prime,Dis Satisfied
775,1,40,7,Non_Prime,Dis Satisfied
776,1,69,33,Prime,Dis Satisfied
777,0,58,39,Prime,Dis Satisfied
778,1,42,10,Non_Prime,Dis Satisfied
779,1,38,78,Prime,Satisfied
780,0,53,8,Prime,Dis Satisfied
781,0,31,35,Prime,Satisfied
782,1,56,27,Non_Prime,Dis Satisfied
783,1,54,25,Non_Prime,Dis Satisfied
784,0,52,35,Prime,Dis Satisfied
785,0,39,22,Prime,Dis Satisfied
786,1,67,28,Prime,Dis Satisfied
787,1,44,6,Non_Prime,Dis Satisfied
788,1,31,7,Non_Prime,Dis Satisfied
789,0,39,96,Prime,Satisfied
790,1,66,9,Non_Prime,Dis Satisfied
791,0,42,47,Prime,Satisfied
792,1,44,86,Prime,Satisfied
793,0,38,10,Prime,Dis Satisfied
794,1,56,34,Non_Prime,Dis Satisfied
795,1,42,38,Prime,Dis Satisfied
796,0,32,55,Prime,Satisfied
797,0,26,52,Prime,Satisfied
798,0,42,43,Prime,Satisfied
799,0,44,30,Prime,Satisfied
800,1,39,36,Prime,Dis Satisfied
801,1,44,34,Prime,Satisfied
802,1,21,30,Prime,Satisfied
803,1,68,34,Prime,Dis Satisfied
804,1,25,90,Prime,Satisfied
805,1,41,27,Non_Prime,Dis Satisfied
806,1,34,18,Prime,Dis Satisfied
807,1,27,66,Prime,Satisfied
808,1,26,54,Prime,Satisfied
809,0,42,14,Non_Prime,Dis Satisfied
810,1,31,30,Prime,Satisfied
811,1,42,39,Non_Prime,Dis Satisfied
812,1,23,56,Prime,Satisfied
813,1,30,14,Non_Prime,Dis Satisfied
814,1,43,63,Prime,Satisfied
815,1,40,29,Prime,Dis Satisfied
816,0,30,17,Non_Prime,Dis Satisfied
817,1,30,65,Prime,Satisfied
818,1,36,69,Prime,Satisfied
819,0,34,77,Prime,Satisfied
820,0,63,5,Non_Prime,Dis Satisfied
821,1,39,99,Prime,Satisfied
822,0,49,37,Non_Prime,Dis Satisfied
823,1,42,64,Prime,Satisfied
824,0,33,51,Non_Prime,Satisfied
825,1,44,18,Non_Prime,Dis Satisfied
826,1,45,11,Non_Prime,Dis Satisfied
827,0,35,13,Non_Prime,Dis Satisfied
828,1,30,17,Non_Prime,Dis Satisfied
829,1,32,94,Prime,Satisfied
830,0,32,33,Prime,Dis Satisfied
831,0,68,32,Non_Prime,Dis Satisfied
832,0,45,56,Non_Prime,Satisfied
833,0,30,32,Prime,Dis Satisfied
834,1,44,71,Prime,Satisfied
835,0,25,44,Non_Prime,Satisfied
836,0,32,71,Prime,Satisfied
837,0,26,47,Prime,Satisfied
838,0,62,27,Non_Prime,Dis Satisfied
839,0,24,61,Prime,Satisfied
840,0,36,38,Prime,Dis Satisfied
841,1,45,38,Non_Prime,Dis Satisfied
842,1,37,11,Non_Prime,Dis Satisfied
843,1,33,93,Prime,Satisfied
844,1,46,35,Non_Prime,Dis Satisfied
845,1,67,19,Non_Prime,Dis Satisfied
846,1,52,11,Non_Prime,Dis Satisfied
847,1,38,11,Prime,Dis Satisfied
848,0,65,19,Non_Prime,Dis Satisfied
849,0,35,23,Non_Prime,Dis Satisfied
850,0,62,26,Non_Prime,Dis Satisfied
851,0,24,97,Prime,Satisfied
852,0,39,94,Prime,Satisfied
853,0,60,40,Prime,Dis Satisfied
854,1,64,22,Prime,Dis Satisfied
855,1,55,24,Non_Prime,Dis Satisfied
856,0,27,41,Prime,Satisfied
857,1,59,12,Prime,Dis Satisfied
858,1,24,52,Prime,Satisfied
859,1,19,92,Prime,Satisfied
860,1,62,36,Prime,Dis Satisfied
861,0,69,38,Non_Prime,Dis Satisfied
862,0,42,35,Non_Prime,Dis Satisfied
863,0,44,40,Non_Prime,Dis Satisfied
864,1,29,46,Prime,Satisfied
865,1,25,82,Prime,Satisfied
866,0,21,52,Prime,Satisfied
867,0,60,31,Non_Prime,Dis Satisfied
868,0,62,26,Non_Prime,Dis Satisfied
869,0,70,19,Non_Prime,Dis Satisfied
870,1,39,19,Prime,Dis Satisfied
871,1,44,33,Non_Prime,Dis Satisfied
872,1,29,90,Prime,Satisfied
873,1,61,15,Prime,Dis Satisfied
874,1,63,7,Prime,Dis Satisfied
875,1,30,35,Prime,Satisfied
876,1,41,72,Non_Prime,Satisfied
877,1,66,30,Non_Prime,Dis Satisfied
878,1,70,29,Non_Prime,Dis Satisfied
879,1,49,40,Non_Prime,Dis Satisfied
880,0,65,17,Prime,Dis Satisfied
881,1,65,14,Non_Prime,Dis Satisfied
882,0,45,11,Non_Prime,Dis Satisfied
883,1,22,62,Prime,Satisfied
884,0,26,77,Prime,Satisfied
885,1,36,85,Non_Prime,Satisfied
886,1,65,22,Non_Prime,Dis Satisfied
887,0,62,33,Prime,Dis Satisfied
888,0,28,43,Non_Prime,Satisfied
889,1,47,9,Non_Prime,Dis Satisfied
890,1,34,72,Prime,Satisfied
891,1,66,32,Non_Prime,Dis Satisfied
892,1,30,17,Non_Prime,Dis Satisfied
893,1,38,32,Prime,Satisfied
894,0,50,19,Prime,Dis Satisfied
895,1,21,37,Prime,Satisfied
896,1,63,38,Prime,Dis Satisfied
897,1,22,91,Prime,Satisfied
898,0,45,21,Non_Prime,Dis Satisfied
899,0,45,31,Prime,Dis Satisfied
900,1,42,32,Non_Prime,Dis Satisfied
901,0,38,100,Prime,Satisfied
902,0,34,36,Non_Prime,Dis Satisfied
903,0,33,18,Prime,Dis Satisfied
904,1,55,35,Non_Prime,Dis Satisfied
905,1,24,53,Prime,Satisfied
906,1,33,43,Prime,Satisfied
907,0,30,95,Prime,Satisfied
908,1,19,92,Prime,Satisfied
909,1,56,30,Prime,Dis Satisfied
910,1,34,36,Prime,Dis Satisfied
911,1,39,72,Non_Prime,Satisfied
912,0,39,30,Prime,Dis Satisfied
913,0,33,93,Prime,Satisfied
914,1,19,90,Prime,Dis Satisfied
915,0,65,24,Non_Prime,Dis Satisfied
916,0,32,43,Non_Prime,Satisfied
917,1,53,22,Prime,Satisfied
918,1,41,12,Non_Prime,Satisfied
919,1,60,17,Non_Prime,Dis Satisfied
920,1,26,55,Non_Prime,Dis Satisfied
921,0,19,64,Prime,Dis Satisfied
922,0,31,97,Prime,Satisfied
923,0,57,27,Prime,Satisfied
924,1,31,71,Prime,Satisfied
925,1,44,97,Prime,Satisfied
926,1,22,78,Prime,Satisfied
927,1,68,37,Prime,Dis Satisfied
928,0,24,41,Prime,Satisfied
929,1,52,28,Prime,Dis Satisfied
930,1,38,17,Non_Prime,Dis Satisfied
931,1,36,66,Non_Prime,Satisfied
932,1,61,12,Prime,Dis Satisfied
933,1,62,37,Non_Prime,Dis Satisfied
934,0,40,42,Prime,Satisfied
935,0,51,23,Non_Prime,Dis Satisfied
936,0,28,36,Non_Prime,Satisfied
937,1,44,98,Prime,Satisfied
938,0,19,42,Prime,Satisfied
939,1,20,39,Prime,Satisfied
940,1,22,100,Prime,Satisfied
941,1,21,69,Non_Prime,Satisfied
942,0,39,26,Prime,Dis Satisfied
943,0,39,60,Prime,Satisfied
944,0,62,34,Prime,Dis Satisfied
945,0,19,98,Prime,Satisfied
946,0,46,16,Non_Prime,Dis Satisfied
947,1,49,39,Prime,Dis Satisfied
948,0,65,32,Prime,Dis Satisfied
949,0,30,17,Prime,Dis Satisfied
950,1,51,12,Prime,Dis Satisfied
951,1,34,58,Prime,Satisfied
952,0,34,61,Prime,Satisfied
953,0,29,41,Prime,Satisfied
954,1,61,9,Non_Prime,Dis Satisfied
955,0,20,40,Prime,Satisfied
956,0,22,31,Prime,Satisfied
957,0,23,69,Prime,Satisfied
958,0,69,23,Non_Prime,Dis Satisfied
959,0,42,35,Prime,Dis Satisfied
960,0,68,21,Non_Prime,Dis Satisfied
961,1,25,36,Prime,Satisfied
962,0,44,71,Prime,Satisfied
963,1,31,33,Prime,Dis Satisfied
964,1,44,23,Non_Prime,Dis Satisfied
965,1,50,28,Non_Prime,Dis Satisfied
966,0,68,18,Prime,Dis Satisfied
967,0,38,30,Prime,Satisfied
968,0,36,35,Non_Prime,Dis Satisfied
969,0,37,52,Non_Prime,Satisfied
970,1,24,41,Prime,Satisfied
971,1,49,19,Prime,Dis Satisfied
972,0,62,13,Prime,Dis Satisfied
973,1,39,29,Non_Prime,Dis Satisfied
974,0,55,19,Non_Prime,Dis Satisfied
975,1,55,6,Prime,Dis Satisfied
976,1,58,15,Prime,Dis Satisfied
977,0,24,38,Prime,Satisfied
978,0,32,50,Prime,Satisfied
979,0,31,98,Prime,Satisfied
980,1,66,16,Non_Prime,Dis Satisfied
981,0,35,86,Non_Prime,Satisfied
982,1,57,14,Non_Prime,Dis Satisfied
983,0,28,58,Prime,Satisfied
984,0,61,22,Non_Prime,Dis Satisfied
985,1,52,15,Non_Prime,Dis Satisfied
986,0,50,38,Non_Prime,Dis Satisfied
987,0,19,37,Prime,Satisfied
988,0,52,22,Prime,Dis Satisfied
989,1,58,12,Prime,Dis Satisfied
990,1,45,71,Prime,Satisfied
991,0,70,5,Non_Prime,Dis Satisfied
992,0,23,98,Non_Prime,Satisfied
993,0,49,10,Non_Prime,Dis Satisfied
994,1,39,8,Prime,Dis Satisfied
995,1,31,62,Prime,Satisfied
996,1,21,61,Prime,Satisfied
997,1,27,77,Prime,Satisfied
998,0,42,95,Prime,Satisfied
999,0,60,26,Non_Prime,Dis Satisfied
1000,1,36,40,Non_Prime,Dis Satisfied
1001,1,66,12,Prime,Dis Satisfied
1002,0,41,32,Non_Prime,Dis Satisfied
1003,1,38,26,Prime,Dis Satisfied
1004,0,42,67,Prime,Satisfied
1005,0,19,73,Prime,Satisfied
1006,1,41,30,Non_Prime,Satisfied
1007,1,54,30,Non_Prime,Dis Satisfied
1008,1,70,32,Non_Prime,Dis Satisfied
1009,0,70,19,Prime,Dis Satisfied
1010,1,30,14,Non_Prime,Dis Satisfied
1011,0,69,13,Prime,Dis Satisfied
1012,0,36,13,Non_Prime,Dis Satisfied
1013,1,36,32,Non_Prime,Dis Satisfied
1014,0,59,16,Prime,Dis Satisfied
1015,1,62,39,Prime,Dis Satisfied
1016,0,43,65,Prime,Satisfied
1017,1,42,29,Non_Prime,Dis Satisfied
1018,1,27,55,Non_Prime,Satisfied
1019,1,38,37,Non_Prime,Satisfied
1020,0,37,93,Prime,Satisfied
1021,1,18,44,Prime,Satisfied
1022,0,59,26,Non_Prime,Dis Satisfied
1023,0,37,22,Non_Prime,Dis Satisfied
1024,1,18,57,Prime,Satisfied
1025,0,23,82,Prime,Satisfied
1026,0,43,86,Prime,Satisfied
1027,1,51,36,Prime,Dis Satisfied
1028,0,34,36,Non_Prime,Dis Satisfied
1029,0,26,65,Prime,Satisfied
1030,1,53,33,Prime,Dis Satisfied
1031,1,38,70,Prime,Satisfied
1032,1,64,22,Non_Prime,Dis Satisfied
1033,0,35,93,Prime,Satisfied
1034,0,30,38,Non_Prime,Dis Satisfied
1035,1,31,29,Prime,Dis Satisfied
1036,0,31,23,Non_Prime,Dis Satisfied
1037,0,31,83,Non_Prime,Satisfied
1038,0,32,37,Non_Prime,Dis Satisfied
1039,1,43,36,Non_Prime,Dis Satisfied
1040,1,51,13,Non_Prime,Dis Satisfied
1041,1,63,16,Non_Prime,Dis Satisfied
1042,0,36,44,Prime,Satisfied
1043,0,70,20,Non_Prime,Dis Satisfied
1044,0,32,47,Prime,Satisfied
1045,0,23,30,Prime,Satisfied
1046,1,44,31,Prime,Satisfied
1047,1,33,29,Non_Prime,Dis Satisfied
1048,0,45,37,Non_Prime,Satisfied
1049,1,31,21,Non_Prime,Dis Satisfied
1050,1,30,20,Non_Prime,Dis Satisfied
1051,1,70,11,Non_Prime,Dis Satisfied
1052,0,60,23,Prime,Dis Satisfied
1053,1,20,80,Prime,Satisfied
1054,1,36,94,Prime,Satisfied
1055,0,39,69,Non_Prime,Satisfied
1056,1,44,80,Prime,Satisfied
1057,0,34,32,Prime,Satisfied
1058,1,30,82,Non_Prime,Satisfied
1059,0,56,6,Non_Prime,Dis Satisfied
1060,0,38,91,Prime,Satisfied
1061,0,32,45,Non_Prime,Satisfied
1062,1,44,77,Prime,Satisfied
1063,0,44,34,Non_Prime,Satisfied
1064,1,67,21,Non_Prime,Dis Satisfied
1065,1,69,13,Prime,Dis Satisfied
1066,1,33,64,Prime,Satisfied
1067,1,54,20,Prime,Dis Satisfied
1068,0,37,31,Non_Prime,Dis Satisfied
1069,0,25,80,Prime,Satisfied
1070,1,59,9,Non_Prime,Dis Satisfied
1071,0,39,12,Prime,Dis Satisfied
1072,0,34,66,Non_Prime,Satisfied
1073,0,53,33,Prime,Dis Satisfied
1074,0,27,95,Prime,Satisfied
1075,1,42,5,Non_Prime,Dis Satisfied
1076,0,24,32,Prime,Satisfied
1077,1,34,79,Prime,Satisfied
1078,1,28,90,Prime,Satisfied
1079,0,21,62,Prime,Satisfied
1080,1,21,79,Non_Prime,Satisfied
1081,1,65,11,Non_Prime,Dis Satisfied
1082,0,57,40,Prime,Dis Satisfied
1083,0,38,84,Prime,Satisfied
1084,0,22,40,Prime,Satisfied
1085,0,46,37,Non_Prime,Dis Satisfied
1086,0,42,82,Prime,Satisfied
1087,0,60,32,Non_Prime,Dis Satisfied
1088,1,31,26,Non_Prime,Dis Satisfied
1089,1,57,39,Prime,Dis Satisfied
1090,0,18,46,Prime,Satisfied
1091,0,56,6,Prime,Dis Satisfied
1092,0,57,35,Non_Prime,Dis Satisfied
1093,1,38,50,Prime,Satisfied
1094,1,29,51,Prime,Satisfied
1095,0,28,67,Non_Prime,Satisfied
1096,1,55,26,Prime,Dis Satisfied
1097,1,36,82,Non_Prime,Satisfied
1098,1,18,78,Non_Prime,Satisfied
1099,0,68,38,Non_Prime,Dis Satisfied
1100,0,47,20,Prime,Dis Satisfied
1101,0,28,53,Prime,Satisfied
1102,0,30,94,Prime,Satisfied
1103,0,23,31,Non_Prime,Satisfied
1104,0,22,77,Prime,Satisfied
1105,0,25,69,Non_Prime,Satisfied
1106,0,60,21,Non_Prime,Dis Satisfied
1107,1,30,19,Non_Prime,Dis Satisfied
1108,0,62,12,Prime,Dis Satisfied
1109,1,27,55,Prime,Satisfied
1110,0,50,12,Non_Prime,Dis Satisfied
1111,0,67,35,Prime,Dis Satisfied
1112,1,36,91,Prime,Satisfied
1113,1,45,62,Prime,Satisfied
1114,1,69,5,Prime,Dis Satisfied
1115,1,70,35,Prime,Dis Satisfied
1116,0,56,20,Prime,Dis Satisfied
1117,0,26,70,Prime,Satisfied
1118,0,48,16,Prime,Dis Satisfied
1119,0,70,23,Non_Prime,Dis Satisfied
1120,0,65,20,Non_Prime,Dis Satisfied
1121,0,43,58,Prime,Satisfied
1122,1,28,41,Prime,Satisfied
1123,0,18,80,Non_Prime,Satisfied
1124,0,48,16,Non_Prime,Dis Satisfied
1125,1,43,25,Non_Prime,Dis Satisfied
1126,1,37,35,Prime,Satisfied
1127,0,34,41,Prime,Satisfied
1128,1,53,23,Non_Prime,Dis Satisfied
1129,1,39,56,Prime,Satisfied
1130,0,38,87,Prime,Satisfied
1131,1,45,60,Prime,Satisfied
1132,1,52,35,Prime,Dis Satisfied
1133,0,42,18,Non_Prime,Dis Satisfied
1134,1,25,38,Prime,Satisfied
1135,1,39,8,Non_Prime,Dis Satisfied
1136,0,48,37,Non_Prime,Dis Satisfied
1137,1,57,13,Prime,Dis Satisfied
1138,1,39,49,Prime,Satisfied
1139,0,70,37,Non_Prime,Dis Satisfied
1140,0,20,86,Prime,Satisfied
1141,1,44,37,Prime,Dis Satisfied
1142,1,57,36,Prime,Dis Satisfied
1143,0,32,44,Non_Prime,Satisfied
1144,0,24,53,Prime,Satisfied
1145,1,62,19,Prime,Dis Satisfied
1146,0,44,40,Non_Prime,Dis Satisfied
1147,1,41,37,Prime,Dis Satisfied
1148,1,66,16,Non_Prime,Dis Satisfied
1149,1,29,85,Prime,Satisfied
1150,1,22,75,Prime,Satisfied
1151,1,29,65,Non_Prime,Satisfied
1152,0,44,65,Non_Prime,Satisfied
1153,1,40,10,Non_Prime,Dis Satisfied
1154,0,43,23,Non_Prime,Dis Satisfied
1155,0,70,36,Non_Prime,Dis Satisfied
1156,1,45,36,Non_Prime,Satisfied
1157,1,34,36,Prime,Satisfied
1158,1,41,98,Prime,Satisfied
1159,1,35,30,Prime,Dis Satisfied
1160,0,35,69,Prime,Satisfied
1161,0,25,45,Prime,Satisfied
1162,0,26,55,Prime,Satisfied
1163,1,29,68,Prime,Satisfied
1164,0,50,20,Non_Prime,Dis Satisfied
1165,1,49,38,Non_Prime,Dis Satisfied
1166,1,31,67,Prime,Satisfied
1167,1,50,14,Non_Prime,Dis Satisfied
1168,0,33,38,Non_Prime,Dis Satisfied
1169,1,41,35,Prime,Satisfied
1170,0,42,33,Non_Prime,Dis Satisfied
1171,0,30,23,Non_Prime,Dis Satisfied
1172,0,39,38,Prime,Dis Satisfied
1173,0,18,64,Non_Prime,Satisfied
1174,0,46,12,Non_Prime,Dis Satisfied
1175,0,44,22,Prime,Dis Satisfied
1176,0,67,36,Non_Prime,Dis Satisfied
1177,1,32,57,Prime,Satisfied
1178,1,18,49,Prime,Satisfied
1179,1,19,87,Prime,Satisfied
1180,1,69,7,Non_Prime,Dis Satisfied
1181,1,42,36,Prime,Dis Satisfied
1182,1,32,98,Prime,Satisfied
1183,1,22,36,Non_Prime,Satisfied
1184,0,70,7,Prime,Dis Satisfied
1185,0,56,11,Prime,Dis Satisfied
1186,0,70,23,Prime,Dis Satisfied
1187,1,33,99,Prime,Satisfied
1188,0,62,20,Non_Prime,Dis Satisfied
1189,0,45,27,Non_Prime,Dis Satisfied
1190,1,19,81,Prime,Satisfied
1191,1,36,14,Prime,Dis Satisfied
1192,0,55,13,Non_Prime,Dis Satisfied
1193,0,20,83,Prime,Satisfied
1194,0,37,43,Non_Prime,Satisfied
1195,0,23,74,Prime,Satisfied
1196,1,54,26,Non_Prime,Dis Satisfied
1197,0,29,50,Prime,Satisfied
1198,0,69,37,Prime,Dis Satisfied
1199,1,39,70,Prime,Satisfied
1200,1,50,8,Non_Prime,Dis Satisfied
1201,0,70,10,Non_Prime,Dis Satisfied
1202,1,25,96,Prime,Satisfied
1203,0,53,21,Prime,Dis Satisfied
1204,0,27,91,Prime,Satisfied
1205,0,23,88,Non_Prime,Satisfied
1206,0,39,47,Prime,Satisfied
1207,0,31,77,Prime,Satisfied
1208,0,42,64,Prime,Satisfied
1209,0,24,45,Non_Prime,Satisfied
1210,0,22,86,Prime,Satisfied
1211,0,22,94,Prime,Satisfied
1212,0,23,47,Prime,Satisfied
1213,0,29,49,Prime,Satisfied
1214,0,39,26,Non_Prime,Dis Satisfied
1215,1,61,26,Non_Prime,Dis Satisfied
1216,0,61,23,Non_Prime,Dis Satisfied
1217,0,41,28,Prime,Dis Satisfied
1218,0,31,67,Prime,Satisfied
1219,0,34,25,Prime,Dis Satisfied
1220,1,43,72,Prime,Satisfied
1221,1,30,48,Prime,Satisfied
1222,0,43,14,Prime,Dis Satisfied
1223,1,69,21,Non_Prime,Dis Satisfied
1224,0,41,93,Prime,Satisfied
1225,1,35,46,Non_Prime,Satisfied
1226,0,21,95,Prime,Satisfied
1227,1,63,24,Non_Prime,Dis Satisfied
1228,0,24,58,Prime,Satisfied
1229,0,70,35,Non_Prime,Dis Satisfied
1230,1,52,24,Non_Prime,Dis Satisfied
1231,0,70,13,Prime,Dis Satisfied
1232,1,57,21,Prime,Dis Satisfied
1233,1,43,61,Non_Prime,Satisfied
1234,0,42,8,Non_Prime,Dis Satisfied
1235,0,28,96,Prime,Satisfied
1236,0,45,73,Prime,Satisfied
1237,1,62,32,Prime,Dis Satisfied
1238,0,40,93,Prime,Satisfied
1239,1,70,29,Non_Prime,Dis Satisfied
1240,0,32,62,Prime,Satisfied
1241,0,67,32,Non_Prime,Dis Satisfied
1242,0,65,19,Non_Prime,Dis Satisfied
1243,0,21,85,Prime,Satisfied
1244,1,38,82,Prime,Satisfied
1245,1,63,29,Non_Prime,Dis Satisfied
1246,0,69,8,Non_Prime,Dis Satisfied
1247,1,45,14,Non_Prime,Dis Satisfied
1248,1,31,54,Prime,Satisfied
1249,0,54,8,Prime,Dis Satisfied
1250,0,58,15,Non_Prime,Dis Satisfied
1251,0,57,36,Prime,Dis Satisfied
1252,0,46,39,Prime,Dis Satisfied
1253,0,41,51,Prime,Satisfied
1254,1,43,51,Prime,Satisfied
1255,1,38,95,Prime,Satisfied
1256,0,32,19,Non_Prime,Dis Satisfied
1257,1,56,16,Prime,Dis Satisfied
1258,1,40,87,Prime,Satisfied
1259,1,41,10,Non_Prime,Dis Satisfied
1260,0,58,36,Prime,Dis Satisfied
1261,0,22,83,Prime,Satisfied
1262,0,45,50,Prime,Satisfied
1263,0,36,68,Prime,Satisfied
1264,0,27,69,Prime,Satisfied
1265,1,36,36,Prime,Satisfied
1266,1,62,27,Non_Prime,Dis Satisfied
1267,1,42,36,Prime,Satisfied
1268,1,23,94,Prime,Satisfied
1269,1,30,81,Prime,Satisfied
1270,1,32,21,Prime,Dis Satisfied
1271,1,22,84,Non_Prime,Satisfied
1272,1,35,10,Non_Prime,Dis Satisfied
1273,1,61,38,Non_Prime,Dis Satisfied
1274,1,32,13,Non_Prime,Dis Satisfied
1275,0,20,53,Prime,Satisfied
1276,0,46,9,Non_Prime,Dis Satisfied
1277,1,23,44,Prime,Satisfied
1278,0,25,69,Prime,Satisfied
1279,1,48,13,Non_Prime,Dis Satisfied
1280,0,66,35,Prime,Dis Satisfied
1281,0,45,75,Non_Prime,Satisfied
1282,1,37,48,Prime,Satisfied
1283,0,37,93,Non_Prime,Satisfied
1284,0,31,26,Prime,Dis Satisfied
1285,0,28,49,Prime,Satisfied
1286,0,20,84,Prime,Satisfied
1287,0,61,21,Non_Prime,Dis Satisfied
1288,1,41,38,Prime,Dis Satisfied
1289,0,22,82,Non_Prime,Satisfied
1290,1,45,94,Non_Prime,Satisfied
1291,0,52,16,Non_Prime,Dis Satisfied
1292,1,68,21,Prime,Dis Satisfied
1293,1,24,55,Prime,Satisfied
1294,1,33,25,Non_Prime,Dis Satisfied
1295,1,65,32,Non_Prime,Dis Satisfied
1296,1,32,30,Prime,Dis Satisfied
1297,1,51,40,Non_Prime,Dis Satisfied
1298,0,38,34,Prime,Dis Satisfied
1299,0,39,83,Non_Prime,Satisfied
1300,0,55,36,Non_Prime,Dis Satisfied
1301,1,41,40,Prime,Satisfied
1302,1,62,26,Non_Prime,Dis Satisfied
1303,1,44,25,Non_Prime,Dis Satisfied
1304,0,44,71,Prime,Satisfied
1305,1,33,98,Prime,Satisfied
1306,0,44,24,Prime,Dis Satisfied
1307,0,19,33,Non_Prime,Satisfied
1308,1,31,27,Non_Prime,Dis Satisfied
1309,1,67,27,Non_Prime,Dis Satisfied
1310,0,31,80,Prime,Satisfied
1311,0,39,60,Non_Prime,Satisfied
1312,0,24,31,Prime,Satisfied
1313,1,43,29,Non_Prime,Dis Satisfied
1314,1,43,8,Non_Prime,Dis Satisfied
1315,1,25,85,Prime,Satisfied
1316,0,38,32,Non_Prime,Satisfied
1317,1,50,37,Prime,Dis Satisfied
