Unique_id,AD_ID,Date,Time,Client Product Code,Product ID,Network ID,Length,Orders
SPYMYA2MC014416540.375,SPYMYA2MC014,1/15/2014,9:00 AM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC014416540,SPYMYA2MC014,1/15/2014,12:00 AM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC068416540.166666666666667,SPYMYA2MC068,1/15/2014,4:00 AM,MSDR02,SPYMYA,SCI,120,1
SPYMYA2MC068416540.75,SPYMYA2MC068,1/15/2014,6:00 PM,MSDR02,SPYMYA,SCI,120,1
SPYMYA2MC004416540,SPYMYA2MC004,1/15/2014,12:00 AM,MSDR02,SPYMYA,HALL,120,1
SPYMYA60C003SPYMYA60C003H416540.458333333333333,SPYMYA60C003SPYMYA60C003H,1/15/2014,11:00 AM,MSDR02,SPYMYA,NICK,60,1
SPYMYA2MC010416540.541666666666667,SPYMYA2MC010,1/15/2014,1:00 PM,MSDR02,SPYMYA,WGNA,120,1
SPYMYA2MC010416540.666666666666667,SPYMYA2MC010,1/15/2014,4:00 PM,MSDR02,SPYMYA,WGNA,120,1
SPYMYA2MC010416540.791666666666667,SPYMYA2MC010,1/15/2014,7:00 PM,MSDR02,SPYMYA,WGNA,120,1
SPYMYA2MC049416540.375,SPYMYA2MC049,1/15/2014,9:00 AM,MSDR02,SPYMYA,HGTV,120,1
SPYMYA2MC049416540.416666666666667,SPYMYA2MC049,1/15/2014,10:00 AM,MSDR02,SPYMYA,HGTV,120,3
SPYMYA2MC049416540.458333333333333,SPYMYA2MC049,1/15/2014,11:00 AM,MSDR02,SPYMYA,HGTV,120,2
SPYMYA2MC049416540,SPYMYA2MC049,1/15/2014,12:00 AM,MSDR02,SPYMYA,HGTV,120,1
SPYMYA60A019416540.708333333333333,SPYMYA60A019,1/15/2014,5:00 PM,MSDR02,SPYMYA,GOLF,60,1
SPYMYA2MC038416550.375,SPYMYA2MC038,1/16/2014,9:00 AM,MSDR02,SPYMYA,HIST,120,1
SPYMYA2ME014H416550.666666666666667,SPYMYA2ME014H,1/16/2014,4:00 PM,MSDR02,SPYMYA,FAM,120,1
SPYMYA2ME014H416550.791666666666667,SPYMYA2ME014H,1/16/2014,7:00 PM,MSDR02,SPYMYA,FAM,120,1
SPYMYA60A030416550.0416666666666667,SPYMYA60A030,1/16/2014,1:00 AM,MSDR02,SPYMYA,TRAV,60,1
SPYMYA60B009416550.416666666666667,SPYMYA60B009,1/16/2014,10:00 AM,MSDR02,SPYMYA,DAMLOC,60,1
SPYMYA60B009416550.583333333333333,SPYMYA60B009,1/16/2014,2:00 PM,MSDR02,SPYMYA,DAMLOC,60,1
SPYMYA2MC016416550.708333333333333,SPYMYA2MC016,1/16/2014,5:00 PM,MSDR02,SPYMYA,DIY,120,1
SPYMYA60C009416550.583333333333333,SPYMYA60C009,1/16/2014,2:00 PM,MSDR02,SPYMYA,DISHKIDS,60,1
SPYMYA60A017416550.416666666666667,SPYMYA60A017,1/16/2014,10:00 AM,MSDR02,SPYMYA,ESPN,60,1
SPYMYA2MC074416550.416666666666667,SPYMYA2MC074,1/16/2014,10:00 AM,MSDR02,SPYMYA,MET,120,1
SPYMYA2MC041416550.0833333333333333,SPYMYA2MC041,1/16/2014,2:00 AM,MSDR02,SPYMYA,AMC,120,1
SPYMYA2MC041416550.541666666666667,SPYMYA2MC041,1/16/2014,1:00 PM,MSDR02,SPYMYA,AMC,120,1
SPYMYA2ME002H416550.416666666666667,SPYMYA2ME002H,1/16/2014,10:00 AM,MSDR02,SPYMYA,DXD,120,2
SPYMYA60C002H416550.375,SPYMYA60C002H,1/16/2014,9:00 AM,MSDR02,SPYMYA,DXD,60,1
SPYMYA60C002H416550,SPYMYA60C002H,1/16/2014,12:00 AM,MSDR02,SPYMYA,DXD,60,1
SPYMYA60C002H416550.75,SPYMYA60C002H,1/16/2014,6:00 PM,MSDR02,SPYMYA,DXD,60,1
SPYMYA60C002H416550.791666666666667,SPYMYA60C002H,1/16/2014,7:00 PM,MSDR02,SPYMYA,DXD,60,1
SPYMYA60C002H416550.833333333333333,SPYMYA60C002H,1/16/2014,8:00 PM,MSDR02,SPYMYA,DXD,60,1
SPYMYA2MC003416550.375,SPYMYA2MC003,1/16/2014,9:00 AM,MSDR02,SPYMYA,FBN,120,1
SPYMYA2MC003416550.625,SPYMYA2MC003,1/16/2014,3:00 PM,MSDR02,SPYMYA,FBN,120,1
SPYMYA2CBSH416550,SPYMYA2CBSH,1/16/2014,12:00 AM,MSDR02,SPYMYA,CBS,120,1
SPYMYA2CBSH416550.625,SPYMYA2CBSH,1/16/2014,3:00 PM,MSDR02,SPYMYA,CBS,120,1
SPYMYA2ME003SPYMYA2ME003H416550.333333333333333,SPYMYA2ME003SPYMYA2ME003H,1/16/2014,8:00 AM,MSDR02,SPYMYA,NICK,120,1
SPYMYA2MC023416550.416666666666667,SPYMYA2MC023,1/16/2014,10:00 AM,MSDR02,SPYMYA,LIF,120,1
SPYMYA2MC023416550.625,SPYMYA2MC023,1/16/2014,3:00 PM,MSDR02,SPYMYA,LIF,120,2
SPYMYA2MC023416550.75,SPYMYA2MC023,1/16/2014,6:00 PM,MSDR02,SPYMYA,LIF,120,1
SPYMYA60D001H416550,SPYMYA60D001H,1/16/2014,12:00 AM,MSDR02,SPYMYA,HUBLOC,60,1
SPYMYA60D001H416550.583333333333333,SPYMYA60D001H,1/16/2014,2:00 PM,MSDR02,SPYMYA,HUBLOC,60,1
SPYMYA2MC009416550.541666666666667,SPYMYA2MC009,1/16/2014,1:00 PM,MSDR02,SPYMYA,TRAV,120,1
SPYMYA60B010416550.75,SPYMYA60B010,1/16/2014,6:00 PM,MSDR02,SPYMYA,USALOC,60,1
SPYMYA60B010416550.875,SPYMYA60B010,1/16/2014,9:00 PM,MSDR02,SPYMYA,USALOC,60,1
SPYMYA60C008416550.458333333333333,SPYMYA60C008,1/16/2014,11:00 AM,MSDR02,SPYMYA,TBKIDS,60,1
SPYMYA60C008416550.625,SPYMYA60C008,1/16/2014,3:00 PM,MSDR02,SPYMYA,TBKIDS,60,1
SPYMYA60C008416550.833333333333333,SPYMYA60C008,1/16/2014,8:00 PM,MSDR02,SPYMYA,TBKIDS,60,1
SPYMYA2MC089416550.583333333333333,SPYMYA2MC089,1/16/2014,2:00 PM,MSDR02,SPYMYA,ION,120,1
SPYMYA2MC042416550.833333333333333,SPYMYA2MC042,1/16/2014,8:00 PM,MSDR02,SPYMYA,BRVO,120,1
SPYMYA2MD001416550.625,SPYMYA2MD001,1/16/2014,3:00 PM,MSDR02,SPYMYA,FXNCLOC,120,1
SPYMYA2ME010416550.291666666666667,SPYMYA2ME010,1/16/2014,7:00 AM,MSDR02,SPYMYA,TNNK,120,1
SPYMYA2ME010416550.541666666666667,SPYMYA2ME010,1/16/2014,1:00 PM,MSDR02,SPYMYA,TNNK,120,1
SPYMYA2ME010416550.708333333333333,SPYMYA2ME010,1/16/2014,5:00 PM,MSDR02,SPYMYA,TNNK,120,1
SPYMYA2MC006416550.833333333333333,SPYMYA2MC006,1/16/2014,8:00 PM,MSDR02,SPYMYA,TVGN,120,1
SPYMYA2MA001416550.458333333333333,SPYMYA2MA001,1/16/2014,11:00 AM,MSDR02,SPYMYA,HALL,120,1
SPYMYA2MC088416550.333333333333333,SPYMYA2MC088,1/16/2014,8:00 AM,MSDR02,SPYMYA,NECN,120,1
SPYMYA2MC051416550.666666666666667,SPYMYA2MC051,1/16/2014,4:00 PM,MSDR02,SPYMYA,ESPN,120,1
SPYMYA60B008416550.75,SPYMYA60B008,1/16/2014,6:00 PM,MSDR02,SPYMYA,TVGNLOC,60,1
SPYMYA60C003SPYMYA60C003H416550.458333333333333,SPYMYA60C003SPYMYA60C003H,1/16/2014,11:00 AM,MSDR02,SPYMYA,NICK,60,1
SPYMYA2MC035416550.541666666666667,SPYMYA2MC035,1/16/2014,1:00 PM,MSDR02,SPYMYA,USA,120,1
SPYMYA2MC049416550.625,SPYMYA2MC049,1/16/2014,3:00 PM,MSDR02,SPYMYA,HGTV,120,1
SPYMYA2MC015416550,SPYMYA2MC015,1/16/2014,12:00 AM,MSDR02,SPYMYA,HMC,120,1
SPYMYA2MC034416560.458333333333333,SPYMYA2MC034,1/17/2014,11:00 AM,MSDR02,SPYMYA,RLZC,120,1
SPYMYA2MC029416560.666666666666667,SPYMYA2MC029,1/17/2014,4:00 PM,MSDR02,SPYMYA,WSBK,120,1
SPYMYA2ME014H416560.416666666666667,SPYMYA2ME014H,1/17/2014,10:00 AM,MSDR02,SPYMYA,FAM,120,1
SPYMYA60C006416560.708333333333333,SPYMYA60C006,1/17/2014,5:00 PM,MSDR02,SPYMYA,NKTNS,60,1
MYSPYR60A007416560.708333333333333,MYSPYR60A007,1/17/2014,5:00 PM,MSDR02R,MYSPYR,NBCSN,60,2
SPYMYA2MC013416560.666666666666667,SPYMYA2MC013,1/17/2014,4:00 PM,MSDR02,SPYMYA,SOAP,120,1
SPYMYA60C009416560,SPYMYA60C009,1/17/2014,12:00 AM,MSDR02,SPYMYA,DISHKIDS,60,1
SPYMYA60C009416560.708333333333333,SPYMYA60C009,1/17/2014,5:00 PM,MSDR02,SPYMYA,DISHKIDS,60,1
SPYMYA2ME015416560.458333333333333,SPYMYA2ME015,1/17/2014,11:00 AM,MSDR02,SPYMYA,QUBO,120,1
SPYMYA60B004416560.583333333333333,SPYMYA60B004,1/17/2014,2:00 PM,MSDR02,SPYMYA,HMCLOC,60,1
SPYMYA60B004416560.625,SPYMYA60B004,1/17/2014,3:00 PM,MSDR02,SPYMYA,HMCLOC,60,1
SPYMYA60B004416560.708333333333333,SPYMYA60B004,1/17/2014,5:00 PM,MSDR02,SPYMYA,HMCLOC,60,1
SPYMYA2MC041416560.25,SPYMYA2MC041,1/17/2014,6:00 AM,MSDR02,SPYMYA,AMC,120,1
SPYMYA2MC048416560.708333333333333,SPYMYA2MC048,1/17/2014,5:00 PM,MSDR02,SPYMYA,FOXNC,120,1
SPYMYA60C002H416560.333333333333333,SPYMYA60C002H,1/17/2014,8:00 AM,MSDR02,SPYMYA,DXD,60,1
SPYMYA60C002H416560.625,SPYMYA60C002H,1/17/2014,3:00 PM,MSDR02,SPYMYA,DXD,60,1
SPYMYA60C002H416560.833333333333333,SPYMYA60C002H,1/17/2014,8:00 PM,MSDR02,SPYMYA,DXD,60,1
SPYMYA2MC003416560.458333333333333,SPYMYA2MC003,1/17/2014,11:00 AM,MSDR02,SPYMYA,FBN,120,1
SPYMYA60C004H416560.291666666666667,SPYMYA60C004H,1/17/2014,7:00 AM,MSDR02,SPYMYA,HUB,60,1
SPYMYA60C001H416560.625,SPYMYA60C001H,1/17/2014,3:00 PM,MSDR02,SPYMYA,TOON,60,1
SPYMYA60C001H416560.666666666666667,SPYMYA60C001H,1/17/2014,4:00 PM,MSDR02,SPYMYA,TOON,60,2
SPYMYA60B014416560.458333333333333,SPYMYA60B014,1/17/2014,11:00 AM,MSDR02,SPYMYA,MILLOC,60,1
SPYMYA2MC046416560.583333333333333,SPYMYA2MC046,1/17/2014,2:00 PM,MSDR02,SPYMYA,TWC,120,1
SPYMYA60D001H416560.625,SPYMYA60D001H,1/17/2014,3:00 PM,MSDR02,SPYMYA,HUBLOC,60,1
SPYMYA60D001H416560.875,SPYMYA60D001H,1/17/2014,9:00 PM,MSDR02,SPYMYA,HUBLOC,60,1
SPYMYA60C012H416560.458333333333333,SPYMYA60C012H,1/17/2014,11:00 AM,MSDR02,SPYMYA,FAM,60,1
SPYMYA60A002416560.583333333333333,SPYMYA60A002,1/17/2014,2:00 PM,MSDR02,SPYMYA,WGNA,60,1
SPYMYA60A002416560.625,SPYMYA60A002,1/17/2014,3:00 PM,MSDR02,SPYMYA,WGNA,60,1
SPYMYA60A002416560.666666666666667,SPYMYA60A002,1/17/2014,4:00 PM,MSDR02,SPYMYA,WGNA,60,1
SPYMYA60A002416560.875,SPYMYA60A002,1/17/2014,9:00 PM,MSDR02,SPYMYA,WGNA,60,1
SPYMYA2MC009416560.583333333333333,SPYMYA2MC009,1/17/2014,2:00 PM,MSDR02,SPYMYA,TRAV,120,1
SPYMYA2MC009416560.625,SPYMYA2MC009,1/17/2014,3:00 PM,MSDR02,SPYMYA,TRAV,120,1
SPYMYA60C008416560.375,SPYMYA60C008,1/17/2014,9:00 AM,MSDR02,SPYMYA,TBKIDS,60,1
SPYMYA2MC089416560,SPYMYA2MC089,1/17/2014,12:00 AM,MSDR02,SPYMYA,ION,120,1
SPYMYA2MC089416560.541666666666667,SPYMYA2MC089,1/17/2014,1:00 PM,MSDR02,SPYMYA,ION,120,1
SPYMYA2MD001416560.541666666666667,SPYMYA2MD001,1/17/2014,1:00 PM,MSDR02,SPYMYA,FXNCLOC,120,1
SPYMYA60C011416560.708333333333333,SPYMYA60C011,1/17/2014,5:00 PM,MSDR02,SPYMYA,QUBO,60,1
SPYMYA2ME010416560.541666666666667,SPYMYA2ME010,1/17/2014,1:00 PM,MSDR02,SPYMYA,TNNK,120,1
SPYMYA2MC006416560.791666666666667,SPYMYA2MC006,1/17/2014,7:00 PM,MSDR02,SPYMYA,TVGN,120,1
SPYMYA2MC024416560.583333333333333,SPYMYA2MC024,1/17/2014,2:00 PM,MSDR02,SPYMYA,LMN,120,1
SPYMYA60A034416560.75,SPYMYA60A034,1/17/2014,6:00 PM,MSDR02,SPYMYA,SPMN,60,1
SPYMYA60C016416560.625,SPYMYA60C016,1/17/2014,3:00 PM,MSDR02,SPYMYA,TNNK,60,1
SPYMYA2MG001416560.75,SPYMYA2MG001,1/17/2014,6:00 PM,MSDR02,SPYMYA,NBC,120,1
SPYMYA2MC014416560.666666666666667,SPYMYA2MC014,1/17/2014,4:00 PM,MSDR02,SPYMYA,GSN,120,2
SPYMYA2MC072416560.0416666666666667,SPYMYA2MC072,1/17/2014,1:00 AM,MSDR02,SPYMYA,CLOO,120,1
SPYMYA60B024416560.541666666666667,SPYMYA60B024,1/17/2014,1:00 PM,MSDR02,SPYMYA,VELLOC,60,2
SPYMYA2MC049416560,SPYMYA2MC049,1/17/2014,12:00 AM,MSDR02,SPYMYA,HGTV,120,1
SPYMYA60A019416560,SPYMYA60A019,1/17/2014,12:00 AM,MSDR02,SPYMYA,GOLF,60,1
SPYMYA60A019416560.583333333333333,SPYMYA60A019,1/17/2014,2:00 PM,MSDR02,SPYMYA,GOLF,60,1
SPYMYA2MC002416560.583333333333333,SPYMYA2MC002,1/17/2014,2:00 PM,MSDR02,SPYMYA,HLN,120,1
MYSPYR60A004416570.666666666666667,MYSPYR60A004,1/18/2014,4:00 PM,MSDR02R,MYSPYR,NHLN,60,1
SPYMYA2MC038416570.791666666666667,SPYMYA2MC038,1/18/2014,7:00 PM,MSDR02,SPYMYA,HIST,120,1
SPYMYA2MC027416570.416666666666667,SPYMYA2MC027,1/18/2014,10:00 AM,MSDR02,SPYMYA,SPMN,120,1
MYSPYR60A007416570.583333333333333,MYSPYR60A007,1/18/2014,2:00 PM,MSDR02R,MYSPYR,NBCSN,60,1
SPYMYA2MC071416570.625,SPYMYA2MC071,1/18/2014,3:00 PM,MSDR02,SPYMYA,CHIL,120,1
SPYMYA2MC011416570.583333333333333,SPYMYA2MC011,1/18/2014,2:00 PM,MSDR02,SPYMYA,INSP,120,1
SPYMYA60B001416570.708333333333333,SPYMYA60B001,1/18/2014,5:00 PM,MSDR02,SPYMYA,APLLOC,60,1
SPYMYA60A009416570.458333333333333,SPYMYA60A009,1/18/2014,11:00 AM,MSDR02,SPYMYA,HIST,60,1
SPYMYA2MC039416570,SPYMYA2MC039,1/18/2014,12:00 AM,MSDR02,SPYMYA,WE,120,1
SPYMYA2MC022416570.583333333333333,SPYMYA2MC022,1/18/2014,2:00 PM,MSDR02,SPYMYA,GAC,120,1
SPYMYA2ME015416570.541666666666667,SPYMYA2ME015,1/18/2014,1:00 PM,MSDR02,SPYMYA,QUBO,120,1
SPYMYA60B004416570.458333333333333,SPYMYA60B004,1/18/2014,11:00 AM,MSDR02,SPYMYA,HMCLOC,60,1
SPYMYA60B004416570.541666666666667,SPYMYA60B004,1/18/2014,1:00 PM,MSDR02,SPYMYA,HMCLOC,60,1
SPYMYA60B004416570.666666666666667,SPYMYA60B004,1/18/2014,4:00 PM,MSDR02,SPYMYA,HMCLOC,60,1
SPYMYA60B004416570.875,SPYMYA60B004,1/18/2014,9:00 PM,MSDR02,SPYMYA,HMCLOC,60,3
SPYMYA60B004416570.916666666666667,SPYMYA60B004,1/18/2014,10:00 PM,MSDR02,SPYMYA,HMCLOC,60,2
SPYMYA2MC041416570.416666666666667,SPYMYA2MC041,1/18/2014,10:00 AM,MSDR02,SPYMYA,AMC,120,19
SPYMYA2MC041416570.458333333333333,SPYMYA2MC041,1/18/2014,11:00 AM,MSDR02,SPYMYA,AMC,120,3
SPYMYA2MC041416570,SPYMYA2MC041,1/18/2014,12:00 AM,MSDR02,SPYMYA,AMC,120,2
SPYMYA2MC041416570.541666666666667,SPYMYA2MC041,1/18/2014,1:00 PM,MSDR02,SPYMYA,AMC,120,1
SPYMYA2MC041416570.583333333333333,SPYMYA2MC041,1/18/2014,2:00 PM,MSDR02,SPYMYA,AMC,120,1
SPYMYA2MC041416570.708333333333333,SPYMYA2MC041,1/18/2014,5:00 PM,MSDR02,SPYMYA,AMC,120,1
SPYMYA2ME002H416570.125,SPYMYA2ME002H,1/18/2014,3:00 AM,MSDR02,SPYMYA,DXD,120,1
SPYMYA2ME002H416570.416666666666667,SPYMYA2ME002H,1/18/2014,10:00 AM,MSDR02,SPYMYA,DXD,120,2
SPYMYA60C002H416570.791666666666667,SPYMYA60C002H,1/18/2014,7:00 PM,MSDR02,SPYMYA,DXD,60,1
SPYMYA2MC026416570,SPYMYA2MC026,1/18/2014,12:00 AM,MSDR02,SPYMYA,RLTV,120,1
SPYMYA2MC003416570.708333333333333,SPYMYA2MC003,1/18/2014,5:00 PM,MSDR02,SPYMYA,FBN,120,1
SPYMYA60C001H416570.375,SPYMYA60C001H,1/18/2014,9:00 AM,MSDR02,SPYMYA,TOON,60,1
SPYMYA60C001H416570.541666666666667,SPYMYA60C001H,1/18/2014,1:00 PM,MSDR02,SPYMYA,TOON,60,1
SPYMYA60C001H416570.583333333333333,SPYMYA60C001H,1/18/2014,2:00 PM,MSDR02,SPYMYA,TOON,60,5
SPYMYA60C001H416570.708333333333333,SPYMYA60C001H,1/18/2014,5:00 PM,MSDR02,SPYMYA,TOON,60,1
SPYMYA60C001H416570.791666666666667,SPYMYA60C001H,1/18/2014,7:00 PM,MSDR02,SPYMYA,TOON,60,1
SPYMYA60C001H416570.875,SPYMYA60C001H,1/18/2014,9:00 PM,MSDR02,SPYMYA,TOON,60,1
SPYMYA60B014416570.875,SPYMYA60B014,1/18/2014,9:00 PM,MSDR02,SPYMYA,MILLOC,60,1
SPYMYA2MC046416570.458333333333333,SPYMYA2MC046,1/18/2014,11:00 AM,MSDR02,SPYMYA,TWC,120,1
SPYMYA60D001H416570.583333333333333,SPYMYA60D001H,1/18/2014,2:00 PM,MSDR02,SPYMYA,HUBLOC,60,1
SPYMYA60D001H416570.625,SPYMYA60D001H,1/18/2014,3:00 PM,MSDR02,SPYMYA,HUBLOC,60,1
SPYMYA60C012H416570.458333333333333,SPYMYA60C012H,1/18/2014,11:00 AM,MSDR02,SPYMYA,FAM,60,1
SPYMYA2MC050416570.625,SPYMYA2MC050,1/18/2014,3:00 PM,MSDR02,SPYMYA,AEN,120,1
SPYMYA60C008416570.666666666666667,SPYMYA60C008,1/18/2014,4:00 PM,MSDR02,SPYMYA,TBKIDS,60,1
SPYMYA2MC058416570.0416666666666667,SPYMYA2MC058,1/18/2014,1:00 AM,MSDR02,SPYMYA,MIL,120,1
SPYMYA2MC042416570.375,SPYMYA2MC042,1/18/2014,9:00 AM,MSDR02,SPYMYA,BRVO,120,1
SPYMYA60C017SPYMYA60C017H416570.625,SPYMYA60C017SPYMYA60C017H,1/18/2014,3:00 PM,MSDR02,SPYMYA,DTVKIDS,60,1
SPYMYA2MC024416570.666666666666667,SPYMYA2MC024,1/18/2014,4:00 PM,MSDR02,SPYMYA,LMN,120,1
SPYMYA60A034416570.416666666666667,SPYMYA60A034,1/18/2014,10:00 AM,MSDR02,SPYMYA,SPMN,60,1
SPYMYA2MC068416570.791666666666667,SPYMYA2MC068,1/18/2014,7:00 PM,MSDR02,SPYMYA,SCI,120,1
SPYMYA2MC004416570,SPYMYA2MC004,1/18/2014,12:00 AM,MSDR02,SPYMYA,HALL,120,2
SPYMYA2MC018416570.458333333333333,SPYMYA2MC018,1/18/2014,11:00 AM,MSDR02,SPYMYA,ANTV,120,1
SPYMYA2MC014416570,SPYMYA2MC014,1/18/2014,12:00 AM,MSDR02,SPYMYA,GSN,120,3
SPYMYA2MC014416570.541666666666667,SPYMYA2MC014,1/18/2014,1:00 PM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC014416570.75,SPYMYA2MC014,1/18/2014,6:00 PM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC072416570.708333333333333,SPYMYA2MC072,1/18/2014,5:00 PM,MSDR02,SPYMYA,CLOO,120,2
SPYMYA2MC010416570.458333333333333,SPYMYA2MC010,1/18/2014,11:00 AM,MSDR02,SPYMYA,WGNA,120,1
SPYMYA60A019416570,SPYMYA60A019,1/18/2014,12:00 AM,MSDR02,SPYMYA,GOLF,60,3
SPYMYA60A019416570.541666666666667,SPYMYA60A019,1/18/2014,1:00 PM,MSDR02,SPYMYA,GOLF,60,4
SPYMYA60A019416570.583333333333333,SPYMYA60A019,1/18/2014,2:00 PM,MSDR02,SPYMYA,GOLF,60,2
SPYMYA2MC025416570,SPYMYA2MC025,1/18/2014,12:00 AM,MSDR02,SPYMYA,LOGO,120,1
SPYMYA60B003416570.25,SPYMYA60B003,1/18/2014,6:00 AM,MSDR02,SPYMYA,DISCLOC,60,1
SPYMYA60C006416580.666666666666667,SPYMYA60C006,1/19/2014,4:00 PM,MSDR02,SPYMYA,NKTNS,60,1
SPYMYA60C006416580.791666666666667,SPYMYA60C006,1/19/2014,7:00 PM,MSDR02,SPYMYA,NKTNS,60,1
SPYMYA2MC011416580.666666666666667,SPYMYA2MC011,1/19/2014,4:00 PM,MSDR02,SPYMYA,INSP,120,1
SPYMYA60A009416580,SPYMYA60A009,1/19/2014,12:00 AM,MSDR02,SPYMYA,HIST,60,1
SPYMYA60B004416580,SPYMYA60B004,1/19/2014,12:00 AM,MSDR02,SPYMYA,HMCLOC,60,1
SPYMYA60B004416580.583333333333333,SPYMYA60B004,1/19/2014,2:00 PM,MSDR02,SPYMYA,HMCLOC,60,1
SPYMYA60B004416580.625,SPYMYA60B004,1/19/2014,3:00 PM,MSDR02,SPYMYA,HMCLOC,60,1
SPYMYA2MC041416580.458333333333333,SPYMYA2MC041,1/19/2014,11:00 AM,MSDR02,SPYMYA,AMC,120,1
SPYMYA2ME002H416580.416666666666667,SPYMYA2ME002H,1/19/2014,10:00 AM,MSDR02,SPYMYA,DXD,120,1
SPYMYA2MC021416580.166666666666667,SPYMYA2MC021,1/19/2014,4:00 AM,MSDR02,SPYMYA,DAM,120,1
SPYMYA60C001H416580.291666666666667,SPYMYA60C001H,1/19/2014,7:00 AM,MSDR02,SPYMYA,TOON,60,1
SPYMYA60B014416580,SPYMYA60B014,1/19/2014,12:00 AM,MSDR02,SPYMYA,MILLOC,60,1
SPYMYA60D001H416580.375,SPYMYA60D001H,1/19/2014,9:00 AM,MSDR02,SPYMYA,HUBLOC,60,1
SPYMYA60D001H416580.416666666666667,SPYMYA60D001H,1/19/2014,10:00 AM,MSDR02,SPYMYA,HUBLOC,60,1
SPYMYA60D001H416580.791666666666667,SPYMYA60D001H,1/19/2014,7:00 PM,MSDR02,SPYMYA,HUBLOC,60,1
SPYMYA60A002416580.458333333333333,SPYMYA60A002,1/19/2014,11:00 AM,MSDR02,SPYMYA,WGNA,60,1
SPYMYA2MC009416580.583333333333333,SPYMYA2MC009,1/19/2014,2:00 PM,MSDR02,SPYMYA,TRAV,120,2
SPYMYA2MC009416580.75,SPYMYA2MC009,1/19/2014,6:00 PM,MSDR02,SPYMYA,TRAV,120,1
SPYMYA2MC001416580.791666666666667,SPYMYA2MC001,1/19/2014,7:00 PM,MSDR02,SPYMYA,ESQ,120,1
SPYMYA2MC058416580.375,SPYMYA2MC058,1/19/2014,9:00 AM,MSDR02,SPYMYA,MIL,120,1
SPYMYA2ME010416580.583333333333333,SPYMYA2ME010,1/19/2014,2:00 PM,MSDR02,SPYMYA,TNNK,120,1
SPYMYA2MC068416580.25,SPYMYA2MC068,1/19/2014,6:00 AM,MSDR02,SPYMYA,SCI,120,1
SPYMYA2MC088416580.375,SPYMYA2MC088,1/19/2014,9:00 AM,MSDR02,SPYMYA,NECN,120,1
SPYMYA2MC014416580,SPYMYA2MC014,1/19/2014,12:00 AM,MSDR02,SPYMYA,GSN,120,9
SPYMYA2MC014416580.541666666666667,SPYMYA2MC014,1/19/2014,1:00 PM,MSDR02,SPYMYA,GSN,120,2
SPYMYA2MC014416580.625,SPYMYA2MC014,1/19/2014,3:00 PM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC015416580.0416666666666667,SPYMYA2MC015,1/19/2014,1:00 AM,MSDR02,SPYMYA,HMC,120,1
SPYMYA60A019416580.458333333333333,SPYMYA60A019,1/19/2014,11:00 AM,MSDR02,SPYMYA,GOLF,60,1
SPYMYA60A019416580,SPYMYA60A019,1/19/2014,12:00 AM,MSDR02,SPYMYA,GOLF,60,2
SPYMYA60A019416580.541666666666667,SPYMYA60A019,1/19/2014,1:00 PM,MSDR02,SPYMYA,GOLF,60,4
SPYMYA60A019416580.583333333333333,SPYMYA60A019,1/19/2014,2:00 PM,MSDR02,SPYMYA,GOLF,60,2
SPYMYA60A019416580.708333333333333,SPYMYA60A019,1/19/2014,5:00 PM,MSDR02,SPYMYA,GOLF,60,1
SPYMYA2MC029416590.416666666666667,SPYMYA2MC029,1/20/2014,10:00 AM,MSDR02,SPYMYA,WSBK,120,1
SPYMYA2MC038416590.583333333333333,SPYMYA2MC038,1/20/2014,2:00 PM,MSDR02,SPYMYA,HIST,120,1
SPYMYA2ME014H416590.625,SPYMYA2ME014H,1/20/2014,3:00 PM,MSDR02,SPYMYA,FAM,120,1
SPYMYA60A009416590.375,SPYMYA60A009,1/20/2014,9:00 AM,MSDR02,SPYMYA,HIST,60,1
SPYMYA2MC011416590.375,SPYMYA2MC011,1/20/2014,9:00 AM,MSDR02,SPYMYA,INSP,120,1
SPYMYA2MC011416590.458333333333333,SPYMYA2MC011,1/20/2014,11:00 AM,MSDR02,SPYMYA,INSP,120,1
SPYMYA2MC011416590.541666666666667,SPYMYA2MC011,1/20/2014,1:00 PM,MSDR02,SPYMYA,INSP,120,1
SPYMYA60B001416590.375,SPYMYA60B001,1/20/2014,9:00 AM,MSDR02,SPYMYA,APLLOC,60,1
SPYMYA60B001416590,SPYMYA60B001,1/20/2014,12:00 AM,MSDR02,SPYMYA,APLLOC,60,1
SPYMYA60B001416590.625,SPYMYA60B001,1/20/2014,3:00 PM,MSDR02,SPYMYA,APLLOC,60,1
SPYMYA2MC016416590.583333333333333,SPYMYA2MC016,1/20/2014,2:00 PM,MSDR02,SPYMYA,DIY,120,1
SPYMYA60C009416590.583333333333333,SPYMYA60C009,1/20/2014,2:00 PM,MSDR02,SPYMYA,DISHKIDS,60,1
SPYMYA60B004416590.458333333333333,SPYMYA60B004,1/20/2014,11:00 AM,MSDR02,SPYMYA,HMCLOC,60,1
SPYMYA60B004416590.541666666666667,SPYMYA60B004,1/20/2014,1:00 PM,MSDR02,SPYMYA,HMCLOC,60,1
