Customer_ID,Age,Gender,City_Tier,Income_Bracket,New_Customer_Flag,Past_Year_Spend,Purchase_Frequency,Avg_Order_Value,Days_Since_Last_Purchase,Spend_Last_3_Months,Orders_Last_3_Months,Avg_Discount_Percentage,Coupon_Usage_Rate,Full_Price_Purchase_Rate,Price_Sensitivity_Score,Size_Return_Rate,Overall_Return_Rate,Exchange_Rate,Avg_Delivery_Days,Delivery_SLA_Breach_Rate,Customer_Support_Tickets_Last_6M,App_Sessions_Per_Week,Wishlist_Adds_Per_Month,Cart_Abandonment_Rate,Push_Opt_In_Flag,Influencer_Click_Through,Email_Open_Rate,Ad_Impressions_Last_30D,Paid_Clicks_Last_30D,Occasion_Purchase_Index,Style_Pref_Casual,Style_Pref_Ethnic,Style_Pref_Streetwear,Style_Pref_Luxury,Category_Diversity,Brand_Diversity,Seasonality_Index,Total_Spend_Next_12_Months
92,41,Female,1,Mid,0,4548.58,4,1359.18,34,4143.25,3,39.64,0.5967,0.3428,0.5122,0.0703,0.0622,0.0342,6.14,0.1011,1,7.61,5,0.0472,1,0.0814,0.3086,81,1,Casual,0.6022,0.3232,0.0641,0.0106,3,1,0.3035,6276.06
93,18,Male,1,Mid,0,3457.05,2,1285.61,130,561.76,0,28.98,0.3788,0.4788,0.7276,0.1234,0.0936,0.0903,4.34,0.1041,0,5.82,2,0.6777,1,0.1056,0.4975,97,2,Festive,0.2148,0.1112,0.3774,0.2967,2,2,0.2767,5164.56
94,31,Male,2,Low,0,10577.64,5,1966.73,238,1337.06,1,24.07,0.2025,0.697,0.4273,0.1538,0.1237,0.2491,7.42,0.3177,6,5.99,5,0.3366,0,0.2013,0.3265,94,2,Casual,0.3732,0.0502,0.1406,0.436,1,4,0.1828,8670.25
95,35,Male,3,Low,0,8045.47,8,1132.45,76,2195.15,2,29.15,0.2826,0.6233,0.4238,0.1085,0.0748,0.4642,3.22,0.0127,0,0.31,3,0.5716,0,0.1692,0.6247,121,1,Festive,0.2836,0.4162,0.237,0.0632,4,4,0.7486,8361.57
96,24,Female,2,Low,1,9462.13,6,1661.5,16,5986.11,3,46.66,0.0933,0.4173,0.6805,0.0622,0.0469,0.0361,2.64,0.1127,0,7.59,4,0.4301,1,0.1192,0.5098,144,3,Formal,0.6606,0.1134,0.0107,0.2154,3,5,0.8218,11146.43
97,40,Male,1,Mid,0,7127.52,5,1667.93,39,1070.34,1,28.65,0.2513,0.631,0.4887,0.2333,0.2019,0.1727,2.13,0.2072,0,7.88,4,0.2929,1,0.1212,0.4034,5,0,Formal,0.5838,0.2317,0.0303,0.1542,5,6,0.5142,6859.98
98,18,Male,3,Low,0,9822.02,7,1550.62,174,5768.56,4,17.53,0.5579,0.6669,0.7117,0.1442,0.1135,0.4027,5.24,0.0924,1,8.48,3,0.5244,1,0.3024,0.6159,193,1,Casual,0.4195,0.4057,0.037,0.1378,3,2,0.3164,8900.08
99,29,Male,1,Low,0,4804.6,4,1375.11,38,1462.3,1,23.73,0.2673,0.6169,0.3602,0.1629,0.1515,0.2305,3.92,0.1111,0,1.48,2,0.3052,1,0.2384,0.2965,62,1,Casual,0.2738,0.3611,0.0979,0.2673,4,4,0.4919,5033.4
100,18,Female,1,Mid,0,11897.62,10,1400.99,147,2532.25,2,22.44,0.0501,0.6597,0.4981,0.1211,0.1236,0.0849,1.46,0.0417,0,11.04,5,0.3092,0,0.1737,0.4583,151,3,Formal,0.5477,0.115,0.28,0.0573,7,5,0.8358,12272.54
101,23,Female,3,Low,0,2926.17,4,1526.4,157,1317.95,1,36.52,0.2882,0.4582,0.4797,0.2759,0.2609,0.085,6.43,0.2006,1,9.22,8,0.614,1,0.1067,0.286,118,3,Formal,0.3888,0.2709,0.2661,0.0742,6,2,0.1605,4934.04
102,25,Female,2,High,0,14934.33,6,2383.49,95,2487.12,1,19.43,0.5697,0.7079,0.8128,0.1363,0.0926,0.0477,3.64,0.2041,0,4.92,6,0.4699,1,0.1305,0.3892,80,2,Casual,0.3319,0.4238,0.1145,0.1298,2,4,0.7396,11135.82
103,25,Male,3,Low,0,2260.56,2,1554.75,216,1282.74,1,29.12,0.4605,0.4962,0.4297,0.0726,0.0564,0.0821,6.17,0.3148,1,8.85,7,0.4995,1,0.2491,0.3638,184,1,Casual,0.4146,0.28,0.2273,0.0781,6,1,0.3753,4650.15
104,39,Female,3,High,0,15238.87,8,2078.24,110,1897.67,1,33.43,0.4103,0.4438,0.6258,0.0675,0.0669,0.0647,5.51,0.2205,0,8.86,5,0.4683,1,0.2707,0.1976,133,0,Casual,0.4114,0.2038,0.2871,0.0977,5,5,0.6214,12749.41
105,20,Female,2,Mid,0,13751.75,7,2149.13,144,1067.32,0,40.83,0.0775,0.4246,0.5469,0.2342,0.218,0.1732,5.94,0.089,1,6.04,3,0.2606,0,0.2316,0.1215,86,1,Casual,0.3169,0.1392,0.219,0.3249,4,3,0.7405,11158.51
106,18,Female,1,Mid,0,5980.41,5,1391.64,307,7247.08,6,24.77,0.1745,0.6185,0.4839,0.0753,0.0865,0.0917,4.73,0.118,0,7.78,9,0.0928,1,0.0997,0.63,125,0,Casual,0.1152,0.5277,0.077,0.2801,3,2,0.8878,7201.36
107,26,Male,1,Mid,0,3622.86,6,840.34,101,71.09,0,36.36,0.5081,0.4321,0.7574,0.1583,0.141,0.4579,4.43,0.1359,0,3.7,2,0.2309,1,0.1056,0.5582,210,1,Casual,0.5853,0.1881,0.2095,0.017,2,4,0.2499,3467.04
108,30,Male,3,Mid,0,6180.87,3,1635.97,153,5266.75,3,35.48,0.1065,0.578,0.6761,0.0549,0.0689,0.1025,5.55,0.2235,1,7.23,1,0.7853,1,0.0742,0.4671,117,1,Festive,0.142,0.0269,0.5628,0.2683,2,2,0.8436,7722.33
109,33,Male,3,Mid,0,6468.92,3,1632.96,332,0.0,0,15.32,0.2656,0.7073,0.676,0.1236,0.0803,0.2119,5.85,0.1341,0,0.0,4,0.1021,0,0.0632,0.4862,145,2,Formal,0.0538,0.096,0.4711,0.3792,3,2,0.3968,4692.41
110,38,Female,2,Low,0,9299.66,9,1107.43,270,0.0,0,27.57,0.7228,0.5687,0.5295,0.2343,0.2227,0.1048,4.09,0.0621,0,10.19,5,0.2766,1,0.2311,0.427,106,0,Formal,0.1598,0.1681,0.6116,0.0605,4,4,0.563,10044.95
111,18,Female,2,High,1,3656.26,3,1300.06,43,1728.83,1,28.12,0.0955,0.522,0.5337,0.1844,0.1959,0.208,2.54,0.1203,1,4.83,5,0.3103,1,0.089,0.4985,14,0,Formal,0.4547,0.1509,0.3677,0.0266,3,1,0.4989,5197.18
112,43,Male,1,Mid,1,6681.68,4,1690.42,34,0.0,0,54.18,0.5733,0.1687,0.7403,0.1882,0.2878,0.089,5.35,0.2095,0,5.47,2,0.4038,1,0.1656,0.6438,97,1,Formal,0.438,0.3373,0.0593,0.1654,4,2,0.3758,6233.51
113,22,Male,1,Mid,0,18179.98,9,2216.92,249,8142.94,4,37.08,0.2045,0.5043,0.8015,0.2638,0.2419,0.0927,3.57,0.1185,0,6.04,2,0.3413,1,0.13,0.4542,25,1,Casual,0.3984,0.0692,0.14,0.3924,1,2,0.3293,10137.06
114,27,Female,3,Mid,0,8354.46,8,906.26,360,0.0,1,34.55,0.2037,0.4782,0.5018,0.0285,0.0251,0.0123,4.65,0.0822,1,5.88,2,0.227,1,0.0389,0.1394,138,1,Formal,0.4891,0.4214,0.0715,0.018,6,2,0.5044,7981.39
115,29,Male,1,Mid,1,4509.06,3,1633.67,37,1912.76,1,13.3,0.3167,0.7927,0.4766,0.1822,0.1861,0.0334,4.02,0.05,0,4.61,1,0.4302,1,0.26,0.4275,66,1,Casual,0.4567,0.1647,0.0283,0.3503,2,5,0.6312,6323.4
116,18,Female,2,Mid,0,4806.81,3,1706.81,148,4706.99,3,23.83,0.745,0.5283,0.3162,0.2039,0.2377,0.0961,3.87,0.0474,0,3.28,3,0.3938,1,0.1417,0.4699,67,0,Festive,0.1333,0.4269,0.3345,0.1054,2,1,0.3809,5639.89
117,26,Female,3,Mid,1,3927.88,1,1948.34,5,0.0,0,7.82,0.3386,0.8027,0.3643,0.1385,0.1594,0.0333,5.13,0.3707,1,4.91,3,0.5945,1,0.1016,0.2976,83,0,Casual,0.5946,0.1578,0.1706,0.077,3,3,0.6503,4009.62
118,37,Female,2,Low,0,513.21,1,1099.8,83,1038.27,1,8.23,0.3535,0.8346,0.6629,0.1869,0.1845,0.1433,4.54,0.1002,0,5.16,3,0.2615,1,0.2933,0.3875,91,1,Formal,0.2818,0.3575,0.3434,0.0172,2,2,0.3042,3087.11
119,34,Male,2,Mid,0,8574.08,8,1364.77,197,571.88,1,27.33,0.3544,0.6306,0.2408,0.0167,0.0929,0.1475,4.3,0.2352,0,5.93,4,0.4928,0,0.0857,0.5143,182,2,Casual,0.1688,0.4252,0.4014,0.0046,2,4,0.984,7619.75
120,25,Female,1,Low,0,14734.47,9,1728.61,245,489.81,0,18.46,0.1808,0.6225,0.6607,0.1999,0.1283,0.2306,2.02,0.0367,1,5.31,3,0.356,0,0.244,0.233,45,2,Casual,0.3916,0.0599,0.2797,0.2688,3,2,0.235,10351.76
121,31,Female,1,High,0,23322.36,11,2133.66,232,14324.33,7,25.19,0.5053,0.5446,0.4976,0.2749,0.1771,0.1234,3.72,0.0763,0,7.12,4,0.5355,1,0.1597,0.6665,119,0,Casual,0.1513,0.1631,0.4997,0.1859,3,3,0.6959,14663.57
122,33,Female,1,Low,0,18501.39,11,1950.75,325,9646.42,5,34.69,0.4145,0.4614,0.3868,0.2078,0.1426,0.1097,1.5,0.2567,1,6.94,4,0.5196,1,0.3798,0.3686,97,1,Casual,0.4334,0.4425,0.024,0.1001,4,4,0.6288,13437.68
123,27,Male,1,High,0,46732.04,16,3195.01,345,8039.4,3,16.94,0.506,0.7503,0.5278,0.2234,0.3006,0.2632,4.53,0.1251,1,11.2,9,0.3528,1,0.0794,0.3404,58,0,Formal,0.0476,0.0442,0.6344,0.2738,3,5,0.6212,35057.83
124,33,Male,1,Mid,0,10139.57,8,1167.79,110,2245.87,2,31.2,0.739,0.4251,0.3913,0.2179,0.1687,0.0516,2.48,0.0715,1,2.59,2,0.5992,1,0.0499,0.288,105,0,Casual,0.3025,0.1068,0.5679,0.0228,6,3,0.1835,5642.55
125,23,Male,1,Mid,0,21548.84,10,2190.97,4,3076.62,2,32.62,0.1928,0.4886,0.3,0.0396,0.1013,0.0118,1.0,0.0094,0,2.33,3,0.4603,1,0.0443,0.1562,76,0,Casual,0.3741,0.1253,0.2078,0.2927,3,2,0.6936,12934.94
126,21,Female,1,High,0,4909.6,3,1800.9,139,1509.74,1,32.35,0.2212,0.5901,0.5127,0.1156,0.1257,0.1132,3.7,0.098,1,8.32,5,0.3481,1,0.159,0.497,141,1,Formal,0.3356,0.1599,0.4148,0.0897,3,2,0.1808,6889.38
127,27,Male,1,Low,0,9169.46,4,1472.31,219,2351.16,1,34.95,0.5312,0.4497,0.693,0.2274,0.1502,0.2442,5.16,0.1112,0,8.41,5,0.2566,1,0.0877,0.219,79,0,Casual,0.4665,0.0652,0.3552,0.1131,5,2,0.3847,6842.81
128,18,Male,3,Mid,0,8313.39,7,993.59,349,3318.86,3,32.46,0.2493,0.5569,0.4935,0.112,0.1208,0.0561,7.51,0.4574,3,10.23,7,0.5615,0,0.1639,0.5735,154,1,Festive,0.4075,0.1607,0.3395,0.0922,4,4,0.5568,8992.8
129,35,Male,1,Low,0,17432.67,9,2043.29,277,1862.5,1,29.35,0.8282,0.495,0.298,0.0331,0.1333,0.229,2.46,0.0203,0,7.26,3,0.7198,1,0.0603,0.4072,112,1,Casual,0.2123,0.2073,0.2681,0.3123,4,4,0.7167,9366.11
130,30,Female,2,Low,0,5810.54,5,1601.84,94,135.01,1,20.27,0.2724,0.694,0.7492,0.3026,0.2069,0.2433,4.37,0.2895,1,8.09,0,0.0362,1,0.1288,0.2365,166,2,Casual,0.6348,0.2993,0.0232,0.0427,2,5,0.665,6946.44
131,27,Male,3,Mid,1,5364.11,5,890.35,13,0.0,0,20.88,0.0533,0.7408,0.365,0.316,0.2275,0.1924,5.45,0.1717,1,6.6,3,0.3123,1,0.1319,0.7947,260,3,Casual,0.2327,0.2021,0.3524,0.2128,2,3,0.3757,5912.28
132,35,Female,1,Mid,0,5202.78,2,1983.95,69,1962.98,1,2.16,0.3227,0.9342,0.6293,0.0616,0.0581,0.1088,2.05,0.2096,3,5.83,2,0.3173,1,0.2813,0.5015,102,0,Festive,0.0844,0.2862,0.315,0.3144,2,3,0.5241,5996.8
133,32,Female,2,Mid,0,3133.19,2,1402.21,170,2931.14,2,43.08,0.4568,0.3038,0.8554,0.4692,0.3425,0.1546,3.08,0.1138,3,5.38,2,0.7292,0,0.0458,0.6461,168,2,Formal,0.6954,0.1512,0.0394,0.114,3,3,0.1467,3094.53
134,38,Male,3,Low,0,11118.06,6,1843.72,96,0.0,0,51.61,0.7303,0.2173,0.18,0.1395,0.1122,0.1779,5.45,0.1607,0,5.35,1,0.2695,0,0.0799,0.043,149,6,Formal,0.5001,0.311,0.0736,0.1154,5,4,0.6801,9231.37
135,42,Female,2,Mid,0,7957.61,5,1890.52,252,1981.38,1,23.91,0.7337,0.4911,0.1913,0.179,0.2419,0.3164,6.01,0.1378,2,7.2,5,0.3496,1,0.1784,0.1744,239,0,Casual,0.1678,0.3304,0.1653,0.3365,5,3,0.1333,7503.03
136,32,Male,1,Low,1,561.42,3,759.24,14,50.91,1,28.03,0.2854,0.5043,0.7206,0.1201,0.2392,0.219,1.64,0.1151,1,10.2,0,0.1078,1,0.1067,0.6127,61,1,Casual,0.3503,0.0987,0.2775,0.2735,1,1,0.5453,3454.09
137,23,Female,2,Low,0,3253.04,3,1270.55,148,1087.36,1,36.6,0.1382,0.4475,0.8402,0.1257,0.1292,0.0667,5.5,0.1766,2,1.9,2,0.3859,0,0.0612,0.2715,258,5,Casual,0.5087,0.3286,0.0887,0.074,2,1,0.6118,3398.52
138,35,Female,2,Low,0,2979.47,3,1131.72,266,2254.05,2,30.4,0.4336,0.4953,0.7023,0.2671,0.2207,0.1865,2.44,0.1271,1,5.36,6,0.4495,0,0.1577,0.4318,99,0,Casual,0.4177,0.1448,0.2409,0.1966,2,4,0.7312,3833.27
139,23,Female,2,Mid,0,0.0,2,772.03,169,321.34,0,26.87,0.1966,0.6395,0.6043,0.3209,0.2142,0.2599,5.07,0.1938,0,7.34,2,0.3153,1,0.0975,0.517,134,2,Casual,0.5744,0.2012,0.0702,0.1542,1,1,0.5913,3090.31
140,23,Male,1,Mid,0,7152.56,9,762.4,75,1351.12,1,31.62,0.3793,0.5501,0.8815,0.2337,0.1487,0.1295,4.01,0.2022,2,6.8,5,0.1477,1,0.0765,0.1464,75,0,Formal,0.478,0.1544,0.2257,0.1419,3,4,0.5094,8425.24
141,27,Female,1,Low,0,4400.1,5,1029.06,136,0.0,0,47.14,0.1651,0.3824,0.6667,0.4088,0.3408,0.1162,3.2,0.1802,0,5.0,4,0.6345,0,0.274,0.5218,130,5,Festive,0.6705,0.1892,0.1162,0.0241,3,1,0.4984,5245.84
142,38,Female,3,Low,0,20748.72,9,2299.41,148,6156.07,3,27.4,0.331,0.6062,0.4201,0.3242,0.2538,0.0758,4.68,0.177,2,5.72,4,0.108,1,0.1165,0.4297,96,1,Casual,0.118,0.2654,0.3392,0.2774,4,9,0.1629,14699.79
143,35,Female,1,Mid,0,6359.51,5,1428.63,276,1454.01,1,31.75,0.4206,0.4785,0.9336,0.3384,0.2423,0.1981,4.24,0.0755,2,7.32,6,0.2787,1,0.1069,0.4125,191,2,Formal,0.1028,0.5717,0.2015,0.124,4,3,0.8005,6396.19
144,36,Female,1,Mid,0,20917.16,15,1581.66,318,10504.08,7,23.45,0.2066,0.6807,0.6246,0.0761,0.0785,0.1556,4.15,0.3422,1,6.96,6,0.4723,1,0.1988,0.4129,224,2,Casual,0.8965,0.0639,0.0245,0.0152,4,3,0.8514,15725.79
145,30,Female,2,Low,0,17481.57,11,1715.88,44,6326.05,4,28.11,0.2775,0.5779,0.5736,0.3546,0.2139,0.1487,5.56,0.1859,0,10.17,6,0.5682,1,0.0626,0.5813,66,0,Casual,0.4964,0.3311,0.1718,0.0007,3,4,0.3073,14741.83
146,34,Male,3,Mid,0,11093.01,6,1922.87,277,6275.58,3,37.23,0.5435,0.3756,0.2677,0.138,0.1444,0.1798,5.69,0.1296,0,8.68,4,0.3363,0,0.173,0.3586,18,0,Casual,0.6652,0.1294,0.1885,0.0169,6,1,0.6023,8185.63
147,34,Male,1,Mid,0,20068.59,11,1925.73,164,11593.78,6,27.53,0.3312,0.661,0.7696,0.0939,0.096,0.1246,5.19,0.079,0,4.0,4,0.3098,1,0.0641,0.4602,89,2,Casual,0.2075,0.1236,0.0876,0.5813,6,2,0.4167,12128.58
148,23,Female,1,Mid,0,6015.4,7,850.15,89,1484.84,1,19.33,0.128,0.7333,0.4087,0.1021,0.1438,0.1022,3.26,0.0454,0,4.0,1,0.5906,0,0.0491,0.2581,215,2,Formal,0.5335,0.0555,0.1618,0.2492,1,3,0.3724,5402.65
149,34,Male,2,Low,1,5890.09,5,1065.6,44,2078.8,2,11.45,0.2302,0.817,0.3788,0.1608,0.1874,0.0686,6.2,0.1845,1,4.43,2,0.4708,1,0.05,0.4512,36,0,Casual,0.1611,0.1419,0.3618,0.3352,3,5,0.3403,6357.59
150,29,Male,2,High,0,20873.55,7,3300.46,153,0.0,0,18.86,0.0998,0.6328,0.2914,0.231,0.1508,0.321,4.1,0.0837,1,7.03,4,0.3195,1,0.1397,0.6899,235,4,Casual,0.1237,0.0922,0.0807,0.7034,3,6,0.628,16940.4
151,26,Female,2,Mid,1,1008.2,1,1518.46,42,1106.07,0,42.81,0.0992,0.5232,0.5623,0.1701,0.1147,0.0484,4.33,0.1571,1,7.25,4,0.7264,1,0.3414,0.1164,113,0,Casual,0.5308,0.2692,0.1094,0.0906,1,3,0.5213,3413.78
152,26,Female,3,Mid,0,4570.99,2,847.21,229,0.0,0,26.12,0.0864,0.6949,0.415,0.1368,0.1202,0.0725,3.51,0.0596,0,6.19,4,0.1228,0,0.2242,0.5593,130,1,Formal,0.1766,0.5317,0.1312,0.1606,2,3,0.1683,4540.5
153,25,Male,1,High,0,3389.8,2,1600.49,88,2034.49,1,10.3,0.5267,0.7408,0.3984,0.1451,0.1242,0.0715,3.03,0.0276,0,7.51,2,0.6192,1,0.1813,0.5184,179,3,Casual,0.1166,0.555,0.145,0.1834,2,2,0.4979,4367.86
154,27,Female,1,Mid,0,15706.79,8,1905.56,287,2091.19,1,9.76,0.3795,0.7767,0.3819,0.0774,0.0635,0.261,5.88,0.0764,1,10.35,5,0.2581,0,0.2859,0.4989,94,2,Formal,0.5683,0.2665,0.0999,0.0654,1,3,0.3598,16576.66
155,29,Male,2,Mid,0,5960.49,3,2343.33,109,437.85,0,32.52,0.1731,0.5115,0.4865,0.1145,0.1024,0.0792,3.79,0.0972,0,3.71,2,0.3207,0,0.0567,0.1911,104,0,Casual,0.3834,0.0768,0.0125,0.5274,3,3,0.1603,4158.72
156,34,Female,1,Mid,0,10455.86,6,1843.45,109,2579.12,1,10.36,0.1394,0.8414,0.3118,0.0985,0.1311,0.3098,3.27,0.2179,1,6.72,4,0.6969,1,0.2503,0.1777,181,2,Formal,0.4393,0.1692,0.3617,0.0298,4,1,0.3854,8295.43
157,41,Male,2,Low,1,502.42,2,1178.88,43,0.0,0,13.94,0.4916,0.6973,0.6298,0.1656,0.1137,0.1955,4.68,0.0815,1,4.32,1,0.0304,0,0.053,0.2778,131,2,Casual,0.2752,0.3512,0.3382,0.0354,2,2,0.0825,1786.72
158,34,Female,2,Mid,0,2390.13,1,1284.15,185,0.0,0,31.62,0.3166,0.5884,0.4049,0.2541,0.2839,0.1563,3.06,0.004,0,4.52,4,0.1127,0,0.1492,0.5495,81,1,Casual,0.0839,0.3146,0.5062,0.0953,5,1,0.4566,3340.2
159,30,Female,1,Low,1,9905.6,6,1663.98,11,475.59,0,41.84,0.2477,0.3621,0.3852,0.1441,0.1466,0.1156,4.43,0.0992,3,2.9,2,0.0661,0,0.0574,0.7526,122,5,Casual,0.4202,0.0906,0.1925,0.2967,4,3,0.6611,7559.75
160,18,Female,2,High,0,21423.14,11,2071.76,95,3862.84,2,35.52,0.3003,0.5188,0.2684,0.1247,0.1305,0.1984,5.64,0.2168,1,6.94,3,0.1819,1,0.2203,0.713,70,0,Formal,0.5035,0.0763,0.1338,0.2864,4,1,0.4168,17898.59
161,48,Male,1,Mid,1,4551.69,4,1609.13,38,2850.0,2,14.02,0.3924,0.673,0.8758,0.1256,0.1283,0.1325,2.11,0.2642,1,7.46,3,0.6762,0,0.2507,0.5219,35,1,Festive,0.3528,0.4615,0.1229,0.0629,3,2,0.2144,6447.48
162,23,Female,2,Low,0,14482.86,14,1109.42,249,636.65,1,34.5,0.7742,0.4219,0.5088,0.0971,0.068,0.1028,3.83,0.15,1,8.6,1,0.3092,1,0.0812,0.3432,136,2,Festive,0.4642,0.093,0.1725,0.2703,5,3,0.6005,14260.1
163,24,Male,2,Mid,0,294.61,0,2171.03,327,1478.27,0,40.48,0.3383,0.3314,0.4659,0.1124,0.0808,0.0554,3.89,0.0452,1,5.05,4,0.3902,1,0.0862,0.2252,157,3,Casual,0.4372,0.2645,0.1277,0.1707,3,3,0.2513,1379.9
164,39,Male,2,Mid,0,3924.13,2,1977.42,176,6784.39,3,18.04,0.4362,0.6068,0.3818,0.1794,0.1337,0.2005,3.7,0.0631,1,10.41,7,0.8125,1,0.0973,0.2244,7,1,Formal,0.5579,0.1632,0.1452,0.1338,3,2,0.3644,6504.33
165,20,Female,1,Mid,0,155.52,1,1687.17,95,735.34,0,31.97,0.6222,0.5005,0.7941,0.164,0.149,0.094,4.47,0.1233,1,3.75,3,0.6844,1,0.0697,0.1977,153,2,Casual,0.3391,0.259,0.2723,0.1296,4,1,0.729,1903.84
166,32,Male,3,Mid,1,9341.2,3,2741.19,16,2773.17,1,39.43,0.2359,0.4849,0.6085,0.2905,0.1836,0.0763,7.26,0.152,1,4.46,4,0.489,0,0.1007,0.4457,120,1,Casual,0.1936,0.0832,0.1478,0.5753,1,1,0.3025,5840.82
167,25,Female,3,Low,1,3075.19,3,1117.4,21,1673.19,1,35.82,0.5492,0.3591,0.7037,0.3236,0.2517,0.0196,5.63,0.1686,2,2.1,3,0.7291,0,0.1122,0.2516,17,1,Casual,0.0901,0.4959,0.3878,0.0262,5,3,0.304,3891.34
168,27,Female,3,Low,1,1216.87,1,1285.3,22,0.0,0,9.24,0.5427,0.7867,0.6511,0.0946,0.0997,0.4286,6.14,0.216,2,8.15,4,0.2872,0,0.1585,0.7083,43,0,Formal,0.2394,0.2179,0.339,0.2037,1,1,0.1023,5110.31
169,29,Male,3,Mid,0,5942.79,5,1183.38,292,0.0,0,20.39,0.378,0.6127,0.6747,0.2424,0.19,0.2332,4.9,0.1553,0,3.7,3,0.4659,0,0.1296,0.344,184,2,Festive,0.4727,0.059,0.2995,0.1688,4,1,0.3357,4915.98
170,19,Female,1,Mid,1,7826.01,5,1793.66,0,1663.89,1,24.93,0.4872,0.6689,0.4796,0.2925,0.1996,0.2174,1.18,0.0218,0,8.02,5,0.4427,0,0.1525,0.6577,60,1,Casual,0.4679,0.0806,0.0933,0.3582,1,2,0.3099,7534.54
171,28,Male,2,Mid,0,5710.16,3,1574.41,36,544.06,0,26.2,0.507,0.6067,0.6686,0.1664,0.155,0.1702,3.68,0.1641,0,0.0,2,0.0445,0,0.1682,0.2617,186,2,Casual,0.2224,0.2896,0.1923,0.2956,1,5,0.3787,4428.92
172,37,Female,1,High,0,14776.86,5,3058.81,336,323.94,0,25.13,0.1299,0.6419,0.7198,0.3872,0.2397,0.2603,3.36,0.2662,0,6.44,4,0.2373,1,0.2121,0.3325,82,1,Casual,0.1649,0.3665,0.09,0.3786,8,2,0.5344,9012.14
173,28,Male,3,Mid,0,15206.54,7,2315.94,185,5385.64,2,14.31,0.1671,0.8181,0.6906,0.2467,0.2046,0.1942,3.7,0.2284,0,1.93,0,0.5489,1,0.0865,0.6198,42,0,Casual,0.0835,0.3645,0.3804,0.1716,2,2,0.5549,7353.89
174,57,Female,1,Mid,0,7320.23,4,1735.25,142,5723.23,3,20.58,0.5266,0.6638,0.6824,0.1171,0.1029,0.1785,4.66,0.0716,1,6.2,5,0.4229,1,0.3993,0.5193,23,0,Casual,0.5367,0.0858,0.2393,0.1382,1,5,0.3374,7304.8
175,30,Male,1,Mid,1,1748.29,1,2058.54,4,1108.33,0,20.82,0.2067,0.7126,0.5484,0.1618,0.1737,0.1636,1.76,0.1053,0,9.28,3,0.1055,1,0.1994,0.636,71,2,Casual,0.3852,0.1209,0.2486,0.2452,1,3,0.3798,4757.11
176,19,Male,2,High,0,8967.29,5,1654.62,286,0.0,0,29.68,0.0606,0.6639,0.5143,0.0963,0.0884,0.0458,4.36,0.0549,3,3.81,2,0.0673,1,0.0417,0.188,100,2,Casual,0.1869,0.6053,0.1616,0.0463,3,2,0.219,5992.19
177,25,Male,1,Mid,0,17312.26,9,2071.86,351,3459.6,2,22.79,0.7716,0.5369,0.6529,0.3863,0.263,0.0101,3.67,0.0678,1,5.2,1,0.2477,0,0.1332,0.5674,126,3,Formal,0.4214,0.3514,0.2222,0.005,4,1,0.109,12726.88
178,18,Other,2,Mid,0,11537.64,7,1940.35,274,0.0,0,25.94,0.43,0.6153,0.6317,0.0389,0.042,0.2438,4.43,0.1159,0,4.02,7,0.6893,1,0.2402,0.5373,171,3,Casual,0.3624,0.1426,0.315,0.18,2,5,0.5704,9472.31
179,38,Female,1,Low,0,3251.27,4,714.07,10,310.4,0,7.61,0.1215,0.8516,0.5686,0.1193,0.1774,0.0788,3.45,0.0765,1,7.73,6,0.2314,1,0.2567,0.4787,162,1,Formal,0.5608,0.2597,0.1269,0.0526,4,3,0.2377,6876.58
180,42,Female,2,Mid,1,10973.8,5,1875.16,8,4365.21,2,34.82,0.29,0.5526,0.7183,0.3369,0.3116,0.063,4.15,0.0483,1,3.18,2,0.1469,1,0.1902,0.3667,208,2,Formal,0.2786,0.3867,0.0333,0.3014,2,3,0.8375,9195.45
181,36,Female,3,Low,1,434.69,0,962.13,12,207.73,0,27.93,0.5526,0.5217,0.5977,0.1364,0.1503,0.0843,5.67,0.175,0,6.24,4,0.4414,1,0.1408,0.693,97,0,Casual,0.5306,0.0176,0.4272,0.0245,1,1,0.2868,3711.76
182,22,Female,2,Mid,1,0.0,2,778.02,13,828.24,1,32.79,0.5185,0.418,0.3839,0.1339,0.1521,0.1555,5.57,0.0834,0,2.67,2,0.3682,0,0.18,0.3766,124,2,Casual,0.1539,0.2981,0.1319,0.4162,6,3,0.6844,2174.53
183,22,Female,1,High,1,16934.08,6,2891.01,25,2772.62,1,20.15,0.5774,0.5743,0.3714,0.0619,0.0963,0.141,4.46,0.0529,0,8.68,4,0.4431,0,0.0615,0.6173,115,1,Festive,0.3393,0.384,0.2154,0.0613,5,1,0.3905,21532.61
184,35,Male,1,High,0,28219.48,12,2446.81,162,6716.29,3,27.2,0.0968,0.6855,0.6369,0.2413,0.2177,0.1474,5.81,0.0721,0,10.73,6,0.7577,1,0.1484,0.4872,77,1,Casual,0.1749,0.5194,0.1904,0.1153,2,4,0.3271,21136.81
185,25,Female,1,Low,1,1075.54,1,1317.76,2,106.53,0,29.09,0.5474,0.4924,0.452,0.0524,0.0965,0.1864,2.42,0.1189,1,5.55,4,0.3045,0,0.1369,0.5674,168,3,Casual,0.3479,0.2772,0.044,0.3309,3,4,0.4672,3880.01
