Unique_id,AD_ID,Air Date,Air Time,Time Zone,Client Product Code,Product ID,Length,Network ID,Network Name,Network Type,Network DMA,Network Feed,HH Impressions,HH Ratings,Spot Cost,Spot Cost Discounted
SPYMYA60B009416450.538888888888889,SPYMYA60B009,1/6/2014,12:56 PM,EST,MSDR02,SPYMYA,60,DAMLOC,Destination America Local,Cable,Local,L,116,0.1,40,38
SPYMYA2ME002H416450.547222222222222,SPYMYA2ME002H,1/6/2014,1:08 PM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,160,0.14,100,95
SPYMYA60B008416450.556944444444444,SPYMYA60B008,1/6/2014,1:22 PM,EST,MSDR02,SPYMYA,60,TVGNLOC,TV Guide Channel Local,Cable,National,D,20,0.02,50,47.5
SPYMYA60C004H416450.564583333333333,SPYMYA60C004H,1/6/2014,1:33 PM,EST,MSDR02,SPYMYA,60,HUB,HUB,Cable,National,L,78,0.07,100,95
SPYMYA60B001416450.579166666666667,SPYMYA60B001,1/6/2014,1:54 PM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,372,0.32,33,31.35
SPYMYA60C006416450.613194444444444,SPYMYA60C006,1/6/2014,2:43 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,106,0.09,75,71.25
SPYMYA2MC026416450.630555555555556,SPYMYA2MC026,1/6/2014,3:08 PM,EST,MSDR02,SPYMYA,120,RLTV,RLTV,Cable,National,,,,15,14.25
SPYMYA60C002H416450.635416666666667,SPYMYA60C002H,1/6/2014,3:15 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,182,0.16,100,95
SPYMYA60B009416450.645833333333333,SPYMYA60B009,1/6/2014,3:30 PM,EST,MSDR02,SPYMYA,60,DAMLOC,Destination America Local,Cable,Local,L,152,0.13,40,38
SPYMYA2MC063416450.65,SPYMYA2MC063,1/6/2014,3:36 PM,EST,MSDR02,SPYMYA,120,ASPR,Aspire,Network,National,,,,15,14.25
SPYMYA60C004H416450.650694444444444,SPYMYA60C004H,1/6/2014,3:37 PM,EST,MSDR02,SPYMYA,60,HUB,HUB,Cable,National,L,109,0.09,100,95
SPYMYA60C006416450.672916666666667,SPYMYA60C006,1/6/2014,4:09 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,144,0.12,75,71.25
SPYMYA2MC029416450.679861111111111,SPYMYA2MC029,1/6/2014,4:19 PM,EST,MSDR02,SPYMYA,120,WSBK,WSBK,Cable,BOSTON (MANCHESTER),,,,50,47.5
SPYMYA2ME002H416450.688888888888889,SPYMYA2ME002H,1/6/2014,4:32 PM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,226,0.2,125,118.75
SPYMYA2MC063416450.699305555555556,SPYMYA2MC063,1/6/2014,4:47 PM,EST,MSDR02,SPYMYA,120,ASPR,Aspire,Network,National,,,,15,14.25
SPYMYA60B001416450.7,SPYMYA60B001,1/6/2014,4:48 PM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,292,0.25,35,33.25
SPYMYA2MC005416450.704861111111111,SPYMYA2MC005,1/6/2014,4:55 PM,EST,MSDR02,SPYMYA,120,WLNY,WLNY-TV,Broadcast,NEW YORK,,,,100,95
SPYMYA60B008416450.7375,SPYMYA60B008,1/6/2014,5:42 PM,EST,MSDR02,SPYMYA,60,TVGNLOC,TV Guide Channel Local,Cable,National,D,65,0.06,75,71.25
SPYMYA60C004H416450.754861111111111,SPYMYA60C004H,1/6/2014,6:07 PM,EST,MSDR02,SPYMYA,60,HUB,HUB,Cable,National,L,85,0.07,100,95
SPYMYA60B019416450.761805555555556,SPYMYA60B019,1/6/2014,6:17 PM,EST,MSDR02,SPYMYA,60,DIYLOC,DIY Local,Cable,National,L,118,0.1,20,19
SPYMYA2MC063416450.772916666666667,SPYMYA2MC063,1/6/2014,6:33 PM,EST,MSDR02,SPYMYA,120,ASPR,Aspire,Network,National,,,,20,19
SPYMYA60C006416450.779861111111111,SPYMYA60C006,1/6/2014,6:43 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,156,0.13,75,71.25
SPYMYA60B001416450.782638888888889,SPYMYA60B001,1/6/2014,6:47 PM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,302,0.26,33,31.35
SPYMYA60B009416450.803472222222222,SPYMYA60B009,1/6/2014,7:17 PM,EST,MSDR02,SPYMYA,60,DAMLOC,Destination America Local,Cable,Local,L,176,0.15,40,38
SPYMYA60C006416450.806944444444444,SPYMYA60C006,1/6/2014,7:22 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,139,0.12,75,71.25
SPYMYA60B008416450.813194444444444,SPYMYA60B008,1/6/2014,7:31 PM,EST,MSDR02,SPYMYA,60,TVGNLOC,TV Guide Channel Local,Cable,National,D,266,0.23,175,166.25
SPYMYA2MC061416450.820833333333333,SPYMYA2MC061,1/6/2014,7:42 PM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,20,19
SPYMYA2MC026416450.829861111111111,SPYMYA2MC026,1/6/2014,7:55 PM,EST,MSDR02,SPYMYA,120,RLTV,RLTV,Cable,National,,,,15,14.25
SPYMYA60B009416450.852083333333333,SPYMYA60B009,1/6/2014,8:27 PM,EST,MSDR02,SPYMYA,60,DAMLOC,Destination America Local,Cable,Local,L,316,0.27,50,47.5
SPYMYA60B001416450.859722222222222,SPYMYA60B001,1/6/2014,8:38 PM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,433,0.37,33,31.35
SPYMYA60B009416450.865972222222222,SPYMYA60B009,1/6/2014,8:47 PM,EST,MSDR02,SPYMYA,60,DAMLOC,Destination America Local,Cable,Local,L,255,0.22,50,47.5
SPYMYA60C002H416450.872222222222222,SPYMYA60C002H,1/6/2014,8:56 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,340,0.29,150,142.5
SPYMYA2MC026416450.880555555555556,SPYMYA2MC026,1/6/2014,9:08 PM,EST,MSDR02,SPYMYA,120,RLTV,RLTV,Cable,National,,,,15,14.25
SPYMYA2ME002H416450.886111111111111,SPYMYA2ME002H,1/6/2014,9:16 PM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,438,0.38,125,118.75
SPYMYA60B001416450.902083333333333,SPYMYA60B001,1/6/2014,9:39 PM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,372,0.32,33,31.35
SPYMYA60C006416450.914583333333333,SPYMYA60C006,1/6/2014,9:57 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,132,0.11,75,71.25
SPYMYA2MC063416450.922222222222222,SPYMYA2MC063,1/6/2014,10:08 PM,EST,MSDR02,SPYMYA,120,ASPR,Aspire,Network,National,,,,20,19
SPYMYA60C002H416450.934722222222222,SPYMYA60C002H,1/6/2014,10:26 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,339,0.29,150,142.5
SPYMYA60B008416450.950694444444444,SPYMYA60B008,1/6/2014,10:49 PM,EST,MSDR02,SPYMYA,60,TVGNLOC,TV Guide Channel Local,Cable,National,D,99,0.09,125,118.75
SPYMYA60B001416450.977083333333333,SPYMYA60B001,1/6/2014,11:27 PM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,225,0.19,33,31.35
SPYMYA2ME002H416450.98125,SPYMYA2ME002H,1/6/2014,11:33 PM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,282,0.24,125,118.75
SPYMYA60B014416450.992361111111111,SPYMYA60B014,1/6/2014,11:49 PM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,117,0.1,15,14.25
SPYMYA60B001416460.00902777777777778,SPYMYA60B001,1/7/2014,12:13 AM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,287,0.25,33,31.35
SPYMYA60C002H416460.0180555555555556,SPYMYA60C002H,1/7/2014,12:26 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,238,0.21,20,19
SPYMYA60B008416460.0215277777777778,SPYMYA60B008,1/7/2014,12:31 AM,EST,MSDR02,SPYMYA,60,TVGNLOC,TV Guide Channel Local,Cable,National,D,48,0.04,75,71.25
SPYMYA2MC061416460.0548611111111111,SPYMYA2MC061,1/7/2014,1:19 AM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,0,0
SPYMYA2ME002H416460.0631944444444444,SPYMYA2ME002H,1/7/2014,1:31 AM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,205,0.18,30,28.5
SPYMYA2MC072416460.0694444444444444,SPYMYA2MC072,1/7/2014,1:40 AM,EST,MSDR02,SPYMYA,120,CLOO,CLOO,Cable,National,L,43,0.04,25,23.75
SPYMYA60B008416460.0770833333333333,SPYMYA60B008,1/7/2014,1:51 AM,EST,MSDR02,SPYMYA,60,TVGNLOC,TV Guide Channel Local,Cable,National,D,46,0.04,75,71.25
SPYMYA2ME002H416460.0854166666666667,SPYMYA2ME002H,1/7/2014,2:03 AM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,162,0.14,20,19
SPYMYA2MC068416460.102083333333333,SPYMYA2MC068,1/7/2014,2:27 AM,EST,MSDR02,SPYMYA,120,SCI,Science,Cable,National,L,160,0.14,125,118.75
SPYMYA2ME002H416460.104861111111111,SPYMYA2ME002H,1/7/2014,2:31 AM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,149,0.13,20,19
SPYMYA2MC061416460.119444444444444,SPYMYA2MC061,1/7/2014,2:52 AM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,0,0
SPYMYA60C002H416460.125694444444444,SPYMYA60C002H,1/7/2014,3:01 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,146,0.13,15,14.25
SPYMYA60B001416460.134027777777778,SPYMYA60B001,1/7/2014,3:13 AM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,159,0.14,33,31.35
SPYMYA60B001416460.159027777777778,SPYMYA60B001,1/7/2014,3:49 AM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,159,0.14,33,31.35
SPYMYA60C002H416460.161805555555556,SPYMYA60C002H,1/7/2014,3:53 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,151,0.13,15,14.25
SPYMYA60B009416460.18125,SPYMYA60B009,1/7/2014,4:21 AM,EST,MSDR02,SPYMYA,60,DAMLOC,Destination America Local,Cable,Local,L,79,0.07,20,19
SPYMYA60C002H416460.182638888888889,SPYMYA60C002H,1/7/2014,4:23 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,150,0.13,15,14.25
SPYMYA60B009416460.202777777777778,SPYMYA60B009,1/7/2014,4:52 AM,EST,MSDR02,SPYMYA,60,DAMLOC,Destination America Local,Cable,Local,L,79,0.07,20,19
SPYMYA2ME002H416460.209027777777778,SPYMYA2ME002H,1/7/2014,5:01 AM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,145,0.13,20,19
SPYMYA60B003416460.227083333333333,SPYMYA60B003,1/7/2014,5:27 AM,EST,MSDR02,SPYMYA,60,DISCLOC,Discovery Network Local,Cable,National,D,,,20,19
SPYMYA60C004H416460.268055555555556,SPYMYA60C004H,1/7/2014,6:26 AM,EST,MSDR02,SPYMYA,60,HUB,HUB,Cable,National,L,21,0.02,75,71.25
SPYMYA60C002H416460.272222222222222,SPYMYA60C002H,1/7/2014,6:32 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,159,0.14,75,71.25
SPYMYA60C006416460.277083333333333,SPYMYA60C006,1/7/2014,6:39 AM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,119,0.1,50,47.5
SPYMYA60C002H416460.294444444444444,SPYMYA60C002H,1/7/2014,7:04 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,193,0.17,75,71.25
SPYMYA60B001416460.296527777777778,SPYMYA60B001,1/7/2014,7:07 AM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,226,0.19,33,31.35
MYSPYR60A005416460.306944444444444,MYSPYR60A005,1/7/2014,7:22 AM,EST,MSDR02R,MYSPYR,60,SPMN,Sportsman,Cable, ,L,,,60,57
SPYMYA2ME002H416460.320138888888889,SPYMYA2ME002H,1/7/2014,7:41 AM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,234,0.2,50,47.5
SPYMYA60B001416460.34375,SPYMYA60B001,1/7/2014,8:15 AM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,177,0.15,33,31.35
SPYMYA2MC061416460.34375,SPYMYA2MC061,1/7/2014,8:15 AM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,0,0
SPYMYA2ME010416460.361111111111111,SPYMYA2ME010,1/7/2014,8:40 AM,EST,MSDR02,SPYMYA,120,TNNK,TeenNick,Broadcast,National,L,148,0.13,125,118.75
MYSPYR60A005416460.3625,MYSPYR60A005,1/7/2014,8:42 AM,EST,MSDR02R,MYSPYR,60,SPMN,Sportsman,Cable, ,L,,,60,57
SPYMYA60B001416460.382638888888889,SPYMYA60B001,1/7/2014,9:11 AM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,190,0.16,33,31.35
SPYMYA2MC027416460.410416666666667,SPYMYA2MC027,1/7/2014,9:51 AM,EST,MSDR02,SPYMYA,120,SPMN,Sportsman,Cable, ,L,,,50,47.5
SPYMYA60C004H416460.424305555555556,SPYMYA60C004H,1/7/2014,10:11 AM,EST,MSDR02,SPYMYA,60,HUB,HUB,Cable,National,L,91,0.08,100,95
SPYMYA2ME002H416460.426388888888889,SPYMYA2ME002H,1/7/2014,10:14 AM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,243,0.21,100,95
SPYMYA2ME010416460.428472222222222,SPYMYA2ME010,1/7/2014,10:17 AM,EST,MSDR02,SPYMYA,120,TNNK,TeenNick,Broadcast,National,L,220,0.19,200,190
SPYMYA2ME002H416460.438194444444444,SPYMYA2ME002H,1/7/2014,10:31 AM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,246,0.21,100,95
SPYMYA2MC061416460.449305555555556,SPYMYA2MC061,1/7/2014,10:47 AM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,20,19
SPYMYA60B001416460.464583333333333,SPYMYA60B001,1/7/2014,11:09 AM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,289,0.25,33,31.35
SPYMYA2MC063416460.481944444444444,SPYMYA2MC063,1/7/2014,11:34 AM,EST,MSDR02,SPYMYA,120,ASPR,Aspire,Network,National,,,,10,9.5
SPYMYA2MC027416460.482638888888889,SPYMYA2MC027,1/7/2014,11:35 AM,EST,MSDR02,SPYMYA,120,SPMN,Sportsman,Cable, ,L,,,50,47.5
SPYMYA60C006416460.498611111111111,SPYMYA60C006,1/7/2014,11:58 AM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,141,0.12,75,71.25
SPYMYA60B001416460.515972222222222,SPYMYA60B001,1/7/2014,12:23 PM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,252,0.22,33,31.35
SPYMYA60B014416460.523611111111111,SPYMYA60B014,1/7/2014,12:34 PM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,119,0.1,30,28.5
SPYMYA60B008416460.529166666666667,SPYMYA60B008,1/7/2014,12:42 PM,EST,MSDR02,SPYMYA,60,TVGNLOC,TV Guide Channel Local,Cable,National,D,42,0.04,50,47.5
SPYMYA2MC005416460.535416666666667,SPYMYA2MC005,1/7/2014,12:51 PM,EST,MSDR02,SPYMYA,120,WLNY,WLNY-TV,Broadcast,NEW YORK,,,,100,95
SPYMYA60B001416460.550694444444444,SPYMYA60B001,1/7/2014,1:13 PM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,289,0.25,32,30.4
SPYMYA60C002H416460.563888888888889,SPYMYA60C002H,1/7/2014,1:32 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,259,0.22,75,71.25
SPYMYA2MC027416460.577083333333333,SPYMYA2MC027,1/7/2014,1:51 PM,EST,MSDR02,SPYMYA,120,SPMN,Sportsman,Cable, ,L,,,50,47.5
SPYMYA60C002H416460.580555555555556,SPYMYA60C002H,1/7/2014,1:56 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,259,0.22,75,71.25
SPYMYA60C004H416460.584722222222222,SPYMYA60C004H,1/7/2014,2:02 PM,EST,MSDR02,SPYMYA,60,HUB,HUB,Cable,National,L,154,0.13,100,95
SPYMYA2MC005416460.593055555555556,SPYMYA2MC005,1/7/2014,2:14 PM,EST,MSDR02,SPYMYA,120,WLNY,WLNY-TV,Broadcast,NEW YORK,,,,100,95
SPYMYA60C002H416460.601388888888889,SPYMYA60C002H,1/7/2014,2:26 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,240,0.21,100,95
SPYMYA60C006416460.623611111111111,SPYMYA60C006,1/7/2014,2:58 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,73,0.06,75,71.25
SPYMYA2MC026416460.639583333333333,SPYMYA2MC026,1/7/2014,3:21 PM,EST,MSDR02,SPYMYA,120,RLTV,RLTV,Cable,National,,,,15,14.25
SPYMYA2MC029416460.659027777777778,SPYMYA2MC029,1/7/2014,3:49 PM,EST,MSDR02,SPYMYA,120,WSBK,WSBK,Cable,BOSTON (MANCHESTER),,,,50,47.5
SPYMYA60C004H416460.672222222222222,SPYMYA60C004H,1/7/2014,4:08 PM,EST,MSDR02,SPYMYA,60,HUB,HUB,Cable,National,L,74,0.06,100,95
SPYMYA60B001416460.675694444444444,SPYMYA60B001,1/7/2014,4:13 PM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,217,0.19,35,33.25
SPYMYA2MC029416460.692361111111111,SPYMYA2MC029,1/7/2014,4:37 PM,EST,MSDR02,SPYMYA,120,WSBK,WSBK,Cable,BOSTON (MANCHESTER),,,,50,47.5
SPYMYA60B009416460.699305555555556,SPYMYA60B009,1/7/2014,4:47 PM,EST,MSDR02,SPYMYA,60,DAMLOC,Destination America Local,Cable,Local,L,165,0.14,40,38
SPYMYA60D001H416460.700694444444444,SPYMYA60D001H,1/7/2014,4:49 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,70,0.06,30,28.5
SPYMYA2MC063416460.701388888888889,SPYMYA2MC063,1/7/2014,4:50 PM,EST,MSDR02,SPYMYA,120,ASPR,Aspire,Network,National,,,,15,14.25
SPYMYA60B008416460.720833333333333,SPYMYA60B008,1/7/2014,5:18 PM,EST,MSDR02,SPYMYA,60,TVGNLOC,TV Guide Channel Local,Cable,National,D,53,0.05,75,71.25
SPYMYA2MC063416460.745138888888889,SPYMYA2MC063,1/7/2014,5:53 PM,EST,MSDR02,SPYMYA,120,ASPR,Aspire,Network,National,,,,15,14.25
SPYMYA60B001416460.758333333333333,SPYMYA60B001,1/7/2014,6:12 PM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,251,0.22,35,33.25
SPYMYA60B019416460.761805555555556,SPYMYA60B019,1/7/2014,6:17 PM,EST,MSDR02,SPYMYA,60,DIYLOC,DIY Local,Cable,National,L,110,0.09,20,19
SPYMYA2ME002H416460.781944444444444,SPYMYA2ME002H,1/7/2014,6:46 PM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,434,0.38,125,118.75
SPYMYA60B008416460.786111111111111,SPYMYA60B008,1/7/2014,6:52 PM,EST,MSDR02,SPYMYA,60,TVGNLOC,TV Guide Channel Local,Cable,National,D,76,0.07,150,142.5
SPYMYA2MC063416460.798611111111111,SPYMYA2MC063,1/7/2014,7:10 PM,EST,MSDR02,SPYMYA,120,ASPR,Aspire,Network,National,,,,20,19
SPYMYA60D001H416460.801388888888889,SPYMYA60D001H,1/7/2014,7:14 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,60,0.05,40,38
SPYMYA60B019416460.803472222222222,SPYMYA60B019,1/7/2014,7:17 PM,EST,MSDR02,SPYMYA,60,DIYLOC,DIY Local,Cable,National,L,129,0.11,20,19
SPYMYA2MC061416460.804861111111111,SPYMYA2MC061,1/7/2014,7:19 PM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,20,19
SPYMYA60B008416460.813194444444444,SPYMYA60B008,1/7/2014,7:31 PM,EST,MSDR02,SPYMYA,60,TVGNLOC,TV Guide Channel Local,Cable,National,D,321,0.28,175,166.25
SPYMYA60C006416460.826388888888889,SPYMYA60C006,1/7/2014,7:50 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,147,0.13,75,71.25
SPYMYA60B001416460.840972222222222,SPYMYA60B001,1/7/2014,8:11 PM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,581,0.5,33,31.35
SPYMYA60D001H416460.840972222222222,SPYMYA60D001H,1/7/2014,8:11 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,111,0.1,40,38
SPYMYA2ME002H416460.841666666666667,SPYMYA2ME002H,1/7/2014,8:12 PM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,290,0.25,125,118.75
SPYMYA60D001H416460.861111111111111,SPYMYA60D001H,1/7/2014,8:40 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,111,0.1,40,38
SPYMYA60B008416460.861805555555556,SPYMYA60B008,1/7/2014,8:41 PM,EST,MSDR02,SPYMYA,60,TVGNLOC,TV Guide Channel Local,Cable,National,D,125,0.11,125,118.75
SPYMYA2MC063416460.883333333333333,SPYMYA2MC063,1/7/2014,9:12 PM,EST,MSDR02,SPYMYA,120,ASPR,Aspire,Network,National,,,,20,19
SPYMYA60B001416460.884722222222222,SPYMYA60B001,1/7/2014,9:14 PM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,612,0.53,33,31.35
SPYMYA60B009416460.888194444444444,SPYMYA60B009,1/7/2014,9:19 PM,EST,MSDR02,SPYMYA,60,DAMLOC,Destination America Local,Cable,Local,L,233,0.2,50,47.5
SPYMYA60C006416460.89375,SPYMYA60C006,1/7/2014,9:27 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,117,0.1,75,71.25
SPYMYA60C002H416460.898611111111111,SPYMYA60C002H,1/7/2014,9:34 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,237,0.2,150,142.5
SPYMYA2MC029416460.934027777777778,SPYMYA2MC029,1/7/2014,10:25 PM,EST,MSDR02,SPYMYA,120,WSBK,WSBK,Cable,BOSTON (MANCHESTER),,,,50,47.5
SPYMYA2MC029416460.954166666666667,SPYMYA2MC029,1/7/2014,10:54 PM,EST,MSDR02,SPYMYA,120,WSBK,WSBK,Cable,BOSTON (MANCHESTER),,,,50,47.5
SPYMYA2ME002H416460.98125,SPYMYA2ME002H,1/7/2014,11:33 PM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,124,0.11,125,118.75
SPYMYA60B001416470.00972222222222222,SPYMYA60B001,1/8/2014,12:14 AM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,378,0.33,33,31.35
SPYMYA60B014416470.0145833333333333,SPYMYA60B014,1/8/2014,12:21 AM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,100,0.09,15,14.25
SPYMYA60C002H416470.0180555555555556,SPYMYA60C002H,1/8/2014,12:26 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,153,0.13,20,19
SPYMYA2ME002H416470.0263888888888889,SPYMYA2ME002H,1/8/2014,12:38 AM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,131,0.11,30,28.5
SPYMYA60B009416470.0361111111111111,SPYMYA60B009,1/8/2014,12:52 AM,EST,MSDR02,SPYMYA,60,DAMLOC,Destination America Local,Cable,Local,L,123,0.11,25,23.75
SPYMYA60B008416470.0368055555555556,SPYMYA60B008,1/8/2014,12:53 AM,EST,MSDR02,SPYMYA,60,TVGNLOC,TV Guide Channel Local,Cable,National,D,56,0.05,75,71.25
SPYMYA2MC061416470.0486111111111111,SPYMYA2MC061,1/8/2014,1:10 AM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,0,0
SPYMYA2ME002H416470.0513888888888889,SPYMYA2ME002H,1/8/2014,1:14 AM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,124,0.11,30,28.5
SPYMYA60B008416470.0520833333333333,SPYMYA60B008,1/8/2014,1:15 AM,EST,MSDR02,SPYMYA,60,TVGNLOC,TV Guide Channel Local,Cable,National,D,30,0.03,75,71.25
SPYMYA60B001416470.0590277777777778,SPYMYA60B001,1/8/2014,1:25 AM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,370,0.32,33,31.35
SPYMYA60C002H416470.0638888888888889,SPYMYA60C002H,1/8/2014,1:32 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,133,0.12,20,19
SPYMYA60C002H416470.0909722222222222,SPYMYA60C002H,1/8/2014,2:11 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,121,0.1,15,14.25
SPYMYA60B009416470.0965277777777778,SPYMYA60B009,1/8/2014,2:19 AM,EST,MSDR02,SPYMYA,60,DAMLOC,Destination America Local,Cable,Local,L,58,0.05,25,23.75
SPYMYA60C002H416470.0965277777777778,SPYMYA60C002H,1/8/2014,2:19 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,121,0.1,15,14.25
SPYMYA2MC068416470.111805555555556,SPYMYA2MC068,1/8/2014,2:41 AM,EST,MSDR02,SPYMYA,120,SCI,Science,Cable,National,L,151,0.13,125,118.75
SPYMYA60B001416470.132638888888889,SPYMYA60B001,1/8/2014,3:11 AM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,311,0.27,33,31.35
SPYMYA2ME002H416470.134722222222222,SPYMYA2ME002H,1/8/2014,3:14 AM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,101,0.09,20,19
SPYMYA60C002H416470.15625,SPYMYA60C002H,1/8/2014,3:45 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,97,0.08,15,14.25
SPYMYA60B014416470.176388888888889,SPYMYA60B014,1/8/2014,4:14 AM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,84,0.07,10,9.5
SPYMYA60C002H416470.182638888888889,SPYMYA60C002H,1/8/2014,4:23 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,122,0.11,15,14.25
SPYMYA60B009416470.19375,SPYMYA60B009,1/8/2014,4:39 AM,EST,MSDR02,SPYMYA,60,DAMLOC,Destination America Local,Cable,Local,L,97,0.08,20,19
