AGE	CRED	MS	HEQ	INCOME	DEPC	MOB	MILEAGE	RESTYPE	GENDER	EMP_STA	RES_STA	DELINQ	NUMTR	MRTGI	MFDU	resp	female	HOME	CONDO	COOP	renter	emp1	emp2	msn	cuscode
22	583	M	0.1	30	N	N	14.148	HOME	F	1,2	1,2	0	4	N	0	0	1	1	0	0	1	1	0	1	219
24	572	M	10	20	Y	N	17.492	HOME	F	1,2	1,2	2	0	Y	0	0	1	1	0	0	1	1	0	1	220
25	562	M	10	30	N	Y	18.309	HOME	F	1,2	1,2	2	0	Y	0	0	1	1	0	0	1	1	0	1	221
21	596	M	0.1	30	N	Y	9.133	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	222
21	584	U	10	20	N	Y	11.007	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	0	223
24	579	U	0.1	30	N	N	10.41	HOME	M	1,2	1,2	2	1	Y	0	0	0	1	0	0	1	1	0	0	224
23	587	X	0.1	30	Y	N	4.047	RENTER	F	1,2	3+	2	0	N	1	0	1	0	0	0	1	1	0	0	225
21	585	U	0.1	30	N	N	13.779	HOME	M	1,2	1,2	2	0	Y	0	0	0	1	0	0	1	1	0	0	226
24	555	M	30	20	N	Y	10.913	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	1	227
25	574	U	10	20	N	N	8.24	RENTER	F	0	1,2	0	1	N	1	0	1	0	0	0	1	0	0	0	228
21	570	U	10	30	N	N	16.525	COOP	M	1,2	1,2	0	0	Y	1	0	0	0	0	1	1	1	0	0	229
24	590	U	30	30	Y	Y	16.001	COOP	F	1,2	1,2	0	0	Y	1	0	1	0	0	1	1	1	0	0	230
21	571	U	10	50	Y	Y	19.729	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	231
21	564	U	70	30	N	Y	10.155	HOME	M	3+	1,2	0	0	N	0	0	0	1	0	0	1	0	1	0	232
24	574	U	0.1	20	N	N	4.842	HOME	M	1,2	1,2	0	1	Y	0	0	0	1	0	0	1	1	0	0	233
22	573	U	0.1	50	N	Y	7.47	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	0	234
21	580	U	10	20	Y	Y	10.972	RENTER	M	1,2	1,2	4	0	N	1	0	0	0	0	0	1	1	0	0	235
23	596	U	10	30	N	Y	12.854	HOME	F	1,2	1,2	0	0	U	0	0	1	1	0	0	1	1	0	0	236
20	556	U	0.1	30	N	Y	15.548	COOP	M	1,2	1,2	0	0	Y	1	0	0	0	0	1	1	1	0	0	237
22	563	U	10	20	N	N	1.4	CONDO	F	1,2	1,2	0	3	Y	1	1	1	0	1	0	1	1	0	0	238
21	589	U	10	30	N	N	14.117	HOME	M	1,2	1,2	1	0	U	0	0	0	1	0	0	1	1	0	0	239
24	571	M	10	20	N	Y	13.057	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	240
22	573	M	10	30	N	N	13.078	RENTER	M	1,2	1,2	0	1	N	1	1	0	0	0	0	1	1	0	1	241
21	559	X	10	30	N	N	16.078	RENTER	F	1,2	1,2	0	3	N	1	1	1	0	0	0	1	1	0	0	242
24	576	U	0.1	20	N	Y	17.823	HOME	F	1,2	1,2	1	2	Y	0	0	1	1	0	0	1	1	0	0	243
21	565	M	0.1	20	Y	N	14.16	HOME	M	1,2	1,2	2	0	Y	0	0	0	1	0	0	1	1	0	1	244
24	584	U	10	40	Y	Y	17.501	RENTER	M	1,2	1,2	0	2	N	1	1	0	0	0	0	1	1	0	0	245
21	584	M	0.1	30	N	Y	19.547	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	1	246
21	574	U	0.1	20	N	Y	13.948	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	0	247
23	587	M	30	30	N	N	19.214	HOME	M	1,2	1,2	1	0	Y	0	0	0	1	0	0	1	1	0	1	248
22	594	U	30	30	N	Y	6.76	HOME	M	1,2	3+	0	2	N	0	0	0	1	0	0	1	1	0	0	249
22	576	M	0.1	30	N	N	2.112	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	1	250
22	565	U	0.1	20	Y	N	2.339	HOME	M	1,2	1,2	3	0	Y	0	0	0	1	0	0	1	1	0	0	251
23	586	U	10	30	Y	N	6.543	RENTER	F	1,2	1,2	1	0	N	1	0	1	0	0	0	1	1	0	0	252
24	553	M	0.1	20	N	N	9.953	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	1	253
21	574	M	30	20	N	Y	6.256	RENTER	M	1,2	1,2	0	2	N	1	0	0	0	0	0	1	1	0	1	254
25	571	U	50	20	N	Y	9.265	HOME	M	1,2	1,2	0	2	N	0	0	0	1	0	0	1	1	0	0	255
21	575	M	70	20	Y	N	13.455	RENTER	M	1,2	3+	0	0	N	1	0	0	0	0	0	1	1	0	1	256
23	550	M	0.1	40	Y	N	15.011	HOME	F	1,2	1,2	3	1	Y	0	1	1	1	0	0	1	1	0	1	257
22	587	M	10	30	N	Y	15.769	HOME	M	1,2	1,2	1	0	N	0	0	0	1	0	0	1	1	0	1	258
20	569	M	0.1	20	Y	Y	11.464	RENTER	F	3+	1,2	0	0	N	1	0	1	0	0	0	1	0	1	1	259
23	610	X	30	20	N	Y	4.397	HOME	M	1,2	1,2	1	2	Y	0	0	0	1	0	0	1	1	0	0	260
25	624	U	0.1	30	Y	Y	12.674	RENTER	M	1,2	1,2	4	0	N	1	0	0	0	0	0	1	1	0	0	261
21	621	U	0.1	20	Y	N	6.525	HOME	M	1,2	1,2	0	1	Y	0	1	0	1	0	0	1	1	0	0	262
23	619	U	0.1	30	N	Y	12.58	RENTER	M	1,2	1,2	0	3	N	1	0	0	0	0	0	1	1	0	0	263
23	601	U	10	20	Y	Y	3.311	HOME	M	1,2	1,2	0	0	U	0	0	0	1	0	0	1	1	0	0	264
23	619	X	30	30	N	Y	15.73	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	265
21	620	M	10	20	N	N	1.114	HOME	M	1,2	1,2	1	0	Y	0	0	0	1	0	0	1	1	0	1	266
21	627	M	0.1	30	N	Y	8.106	HOME	F	1,2	1,2	1	0	Y	0	0	1	1	0	0	1	1	0	1	267
21	620	M	0.1	30	Y	Y	13.948	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	268
23	634	U	0.1	30	N	Y	15.774	HOME	F	3+	1,2	0	0	N	0	0	1	1	0	0	1	0	1	0	269
22	618	U	0.1	20	Y	Y	18.616	RENTER	F	1,2	1,2	1	0	N	1	1	1	0	0	0	1	1	0	0	270
23	618	M	0.1	30	N	Y	6.558	HOME	F	1,2	1,2	0	1	N	0	0	1	1	0	0	1	1	0	1	271
22	603	M	0.1	30	N	Y	19.291	RENTER	F	1,2	1,2	3	4	N	1	0	1	0	0	0	1	1	0	1	272
22	619	U	10	30	N	N	19.323	HOME	F	1,2	1,2	2	0	Y	0	0	1	1	0	0	1	1	0	0	273
21	624	U	30	20	N	N	4.646	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	0	274
24	604	U	10	30	Y	Y	18.144	RENTER	M	3+	1,2	0	1	N	1	0	0	0	0	0	1	0	1	0	275
22	631	M	10	30	N	Y	16.468	RENTER	M	1,2	1,2	1	1	N	1	0	0	0	0	0	1	1	0	1	276
25	622	M	30	20	N	Y	3.988	RENTER	F	1,2	1,2	3	1	N	1	0	1	0	0	0	1	1	0	1	277
24	612	U	0.1	40	Y	N	14.361	HOME	F	1,2	1,2	4	1	N	0	0	1	1	0	0	1	1	0	0	278
22	622	U	0.1	20	N	Y	5.293	COOP	F	1,2	1,2	2	0	N	1	0	1	0	0	1	1	1	0	0	279
20	601	U	0.1	40	Y	Y	13.374	HOME	M	1,2	1,2	1	0	Y	0	0	0	1	0	0	1	1	0	0	280
24	619	M	0.1	30	N	Y	14.358	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	281
25	616	U	10	30	N	Y	12.79	RENTER	F	1,2	1,2	4	0	N	1	0	1	0	0	0	1	1	0	0	282
25	613	X	0.1	20	N	N	13.613	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	283
21	623	U	30	30	N	Y	4.033	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	0	284
21	654	U	0.1	30	Y	Y	18.688	RENTER	F	1,2	1,2	1	0	N	1	0	1	0	0	0	1	1	0	0	285
22	662	M	50	30	Y	Y	2.547	RENTER	M	1,2	1,2	2	0	N	1	0	0	0	0	0	1	1	0	1	286
21	640	U	0.1	20	N	Y	13.534	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	287
23	671	U	0.1	20	Y	Y	13.404	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	0	288
22	647	U	10	20	N	Y	14.983	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	0	289
24	667	U	10	20	Y	N	17.929	HOME	M	1,2	3+	0	0	Y	0	0	0	1	0	0	1	1	0	0	290
22	664	M	0.1	20	N	Y	4.429	RENTER	F	1,2	1,2	0	2	N	1	0	1	0	0	0	1	1	0	1	291
22	659	U	30	30	Y	N	12.641	RENTER	M	1,2	1,2	4	1	N	1	1	0	0	0	0	1	1	0	0	292
22	709	M	0.1	30	Y	Y	1.108	HOME	F	1,2	1,2	0	0	U	0	0	1	1	0	0	1	1	0	1	293
25	714	M	30	30	N	N	13.951	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	1	294
22	683	U	0.1	30	Y	Y	6.962	HOME	F	1,2	1,2	1	1	Y	0	0	1	1	0	0	1	1	0	0	295
23	689	U	10	20	N	Y	19.237	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	0	296
25	732	M	0.1	20	N	Y	11.588	HOME	F	1,2	1,2	3	2	Y	0	0	1	1	0	0	1	1	0	1	297
22	746	U	0.1	20	N	Y	4.936	HOME	M	1,2	1,2	0	0	Y	0	1	0	1	0	0	1	1	0	0	298
24	936	M	30	20	Y	N	18.438	RENTER	F	3+	1,2	1	0	N	1	0	1	0	0	0	1	0	1	1	299
24	966	M	50	40	N	N	19.118	HOME	M	1,2	1,2	0	2	Y	0	0	0	1	0	0	1	1	0	1	300
26	442	M	50	50	N	Y	13.14	HOME	F	3+	1,2	0	0	N	0	0	1	1	0	0	1	0	1	1	301
28	320	M	50	20	Y	Y	15.406	HOME	M	1,2	1,2	1	2	Y	0	0	0	1	0	0	1	1	0	1	302
29	379	M	0.1	20	Y	Y	13.157	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	1	303
26	346	U	30	40	Y	N	15.827	HOME	M	1,2	1,2	0	1	Y	0	0	0	1	0	0	1	1	0	0	304
26	448	M	50	40	Y	Y	13.815	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	305
27	457	U	0.1	30	N	Y	14.29	HOME	M	1,2	3+	2	0	Y	0	0	0	1	0	0	1	1	0	0	306
26	433	U	10	50	N	Y	0.502	HOME	M	3+	1,2	4	0	Y	0	0	0	1	0	0	1	0	1	0	307
26	331	M	10	40	Y	Y	14.454	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	1	308
27	348	M	50	50	N	Y	7.238	HOME	M	1,2	1,2	3	4	Y	0	0	0	1	0	0	1	1	0	1	309
29	422	U	0.1	40	Y	N	4.742	HOME	M	1,2	3+	0	0	Y	0	0	0	1	0	0	1	1	0	0	310
30	430	M	50	50	N	Y	15.346	HOME	F	1,2	1,2	0	0	N	0	0	1	1	0	0	1	1	0	1	311
29	419	X	30	30	N	Y	12.912	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	0	312
27	466	M	50	50	N	Y	0.504	RENTER	F	1,2	1,2	1	2	N	1	0	1	0	0	0	1	1	0	1	313
27	347	M	10	20	N	N	3.656	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	314
26	380	U	0.1	40	Y	N	5.883	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	315
27	544	U	30	40	N	N	9.63	COOP	M	1,2	1,2	3	1	Y	1	0	0	0	0	1	1	1	0	0	316
27	454	M	10	30	N	N	6.542	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	1	317
28	396	M	10	30	Y	Y	14.149	HOME	M	1,2	1,2	3	0	Y	0	0	0	1	0	0	1	1	0	1	318
29	422	U	30	40	Y	Y	5.64	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	319
27	406	M	10	40	N	Y	12.84	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	320
29	534	U	50	40	N	Y	2.517	HOME	M	1,2	1,2	0	2	Y	0	0	0	1	0	0	1	1	0	0	321
26	327	U	30	40	N	Y	7.547	RENTER	M	3+	1,2	1	3	N	1	0	0	0	0	0	1	0	1	0	322
28	472	U	30	50	N	Y	15.365	HOME	M	0	1,2	0	0	N	0	1	0	1	0	0	1	0	0	0	323
27	452	U	0.1	20	Y	Y	12.242	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	0	324
25	304	M	70	30	N	Y	3.449	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	1	325
30	324	U	10	40	N	N	5.775	HOME	F	1,2	1,2	0	0	U	0	0	1	1	0	0	1	1	0	0	326
25	546	M	10	20	N	N	13.377	HOME	F	1,2	1,2	1	0	Y	0	0	1	1	0	0	1	1	0	1	327
30	485	M	30	40	Y	Y	14.429	HOME	F	1,2	1,2	0	1	N	0	1	1	1	0	0	1	1	0	1	328
29	449	M	10	30	N	Y	19.11	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	329
27	388	U	30	20	Y	N	19.112	RENTER	F	0	1,2	0	0	N	1	1	1	0	0	0	1	0	0	0	330
26	479	U	50	30	N	N	12.835	HOME	M	3+	1,2	0	1	Y	0	0	0	1	0	0	1	0	1	0	331
29	488	M	10	50	N	N	16.976	RENTER	M	1,2	1,2	0	3	N	1	0	0	0	0	0	1	1	0	1	332
28	343	M	10	30	N	Y	1.53	HOME	M	1,2	1,2	0	3	Y	0	1	0	1	0	0	1	1	0	1	333
28	340	U	50	30	N	N	19.623	HOME	M	1,2	1,2	1	0	N	0	0	0	1	0	0	1	1	0	0	334
29	530	M	0.1	40	N	Y	17.146	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	1	335
30	499	U	30	40	N	N	0.003	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	336
26	472	M	0.1	30	N	Y	12.323	HOME	M	1,2	3+	2	1	N	0	0	0	1	0	0	1	1	0	1	337
27	416	M	0.1	50	N	Y	2.001	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	1	338
26	515	U	30	50	Y	Y	18.826	HOME	F	1,2	1,2	0	1	Y	0	0	1	1	0	0	1	1	0	0	339
27	489	M	10	60	N	N	14.653	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	1	340
30	511	M	50	30	N	Y	9.043	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	341
25	446	U	30	30	N	Y	3.631	HOME	F	3+	3+	1	1	N	0	0	1	1	0	0	1	0	1	0	342
27	452	M	0.1	50	N	Y	3.024	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	1	343
26	453	M	50	50	N	N	19.403	HOME	F	1,2	1,2	0	0	N	0	0	1	1	0	0	1	1	0	1	344
26	431	M	50	30	Y	Y	19.42	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	1	345
26	446	M	30	40	N	Y	10.748	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	1	346
26	533	U	90	50	N	Y	11.972	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	0	347
28	460	U	10	20	N	Y	10.16	RENTER	F	1,2	1,2	0	0	N	1	1	1	0	0	0	1	1	0	0	348
29	389	U	0.1	40	Y	N	10.028	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	0	349
26	544	M	70	40	N	N	9.761	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	350
30	465	U	30	50	Y	Y	9.126	HOME	F	1,2	1,2	0	0	Y	0	1	1	1	0	0	1	1	0	0	351
28	520	M	50	40	N	Y	15.039	RENTER	M	1,2	1,2	1	1	N	1	0	0	0	0	0	1	1	0	1	352
30	450	U	0.1	50	N	Y	10.154	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	0	353
28	448	U	30	50	N	Y	13.105	HOME	F	1,2	1,2	3	0	Y	0	0	1	1	0	0	1	1	0	0	354
28	369	U	30	40	N	N	11.565	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	0	355
28	367	U	10	40	Y	Y	17.609	HOME	M	1,2	1,2	2	2	Y	0	1	0	1	0	0	1	1	0	0	356
29	354	M	30	40	N	N	19.106	HOME	M	1,2	1,2	1	1	N	0	0	0	1	0	0	1	1	0	1	357
27	388	M	30	40	N	N	3.703	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	1	358
27	377	M	10	60	N	Y	4.763	RENTER	F	0	1,2	3	1	N	1	1	1	0	0	0	1	0	0	1	359
28	510	U	10	40	Y	Y	16.581	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	0	360
27	464	M	50	20	N	N	3.268	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	1	361
29	449	M	50	20	N	Y	5.934	COOP	M	0	1,2	0	3	Y	1	0	0	0	0	1	1	0	0	1	362
29	384	U	50	40	N	N	2.467	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	0	363
26	309	U	50	50	N	Y	18.09	RENTER	F	1,2	1,2	2	1	N	1	0	1	0	0	0	1	1	0	0	364
25	391	U	0.1	60	N	N	2.954	RENTER	M	1,2	1,2	0	0	N	1	1	0	0	0	0	1	1	0	0	365
30	526	U	30	20	Y	N	14.447	RENTER	M	1,2	1,2	1	2	N	1	0	0	0	0	0	1	1	0	0	366
27	347	M	0.1	50	N	Y	14.304	HOME	F	1,2	1,2	0	0	N	0	0	1	1	0	0	1	1	0	1	367
29	368	U	30	40	N	N	18.44	RENTER	F	1,2	1,2	1	3	N	1	0	1	0	0	0	1	1	0	0	368
25	529	U	10	50	N	Y	17.688	HOME	M	1,2	1,2	1	0	U	0	0	0	1	0	0	1	1	0	0	369
28	318	M	10	40	N	Y	17.432	RENTER	M	1,2	1,2	0	1	N	1	1	0	0	0	0	1	1	0	1	370
26	503	U	50	50	N	Y	4.303	HOME	M	1,2	1,2	0	2	Y	0	0	0	1	0	0	1	1	0	0	371
29	413	U	50	40	N	N	0.6	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	0	372
30	544	U	30	30	Y	N	12.106	HOME	M	1,2	1,2	1	0	N	0	0	0	1	0	0	1	1	0	0	373
26	382	M	30	40	N	Y	3.083	RENTER	F	1,2	1,2	1	0	N	1	0	1	0	0	0	1	1	0	1	374
25	435	U	30	50	N	Y	16.19	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	0	375
29	363	U	70	20	N	Y	7.929	RENTER	M	0	1,2	0	0	N	1	0	0	0	0	0	1	0	0	0	376
26	345	M	10	30	Y	N	12.275	HOME	M	1,2	1,2	1	0	N	0	0	0	1	0	0	1	1	0	1	377
28	411	U	200	50	N	Y	10.345	HOME	F	1,2	1,2	0	4	Y	0	0	1	1	0	0	1	1	0	0	378
28	398	M	10	50	N	Y	14.454	HOME	F	1,2	1,2	1	0	U	0	0	1	1	0	0	1	1	0	1	379
25	379	U	30	30	Y	N	6.045	HOME	F	1,2	1,2	2	0	N	0	0	1	1	0	0	1	1	0	0	380
28	463	U	30	30	N	N	8.352	RENTER	F	1,2	3+	2	0	N	1	0	1	0	0	0	1	1	0	0	381
29	527	M	10	20	Y	Y	13.753	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	1	382
27	352	U	0.1	40	N	Y	15.433	HOME	F	1,2	1,2	0	1	N	0	0	1	1	0	0	1	1	0	0	383
25	436	M	30	40	N	Y	11.738	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	1	384
29	543	U	30	30	Y	N	11.827	HOME	F	1,2	1,2	1	0	Y	0	0	1	1	0	0	1	1	0	0	385
26	386	M	30	40	N	Y	2.37	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	1	386
28	317	M	30	20	N	Y	2.764	HOME	M	1,2	1,2	1	1	Y	0	0	0	1	0	0	1	1	0	1	387
26	325	M	0.1	110	N	Y	15.322	HOME	M	1,2	1,2	1	0	Y	0	0	0	1	0	0	1	1	0	1	388
28	541	U	50	20	Y	Y	10.317	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	0	389
25	375	M	50	70	N	N	22.827	HOME	M	1,2	1,2	1	4	N	0	0	0	1	0	0	1	1	0	1	390
25	545	M	90	30	N	Y	16.832	HOME	F	1,2	1,2	0	1	N	0	0	1	1	0	0	1	1	0	1	391
28	338	U	70	30	Y	N	14.152	HOME	F	1,2	1,2	3	0	N	0	0	1	1	0	0	1	1	0	0	392
25	526	M	0.1	40	N	N	17.192	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	393
28	418	U	10	40	N	Y	2.734	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	0	394
30	331	M	10	20	Y	Y	14.913	RENTER	M	1,2	1,2	3	0	N	1	0	0	0	0	0	1	1	0	1	395
27	310	M	30	50	Y	Y	19.804	HOME	M	0	1,2	0	6	Y	0	0	0	1	0	0	1	0	0	1	396
29	399	U	10	40	N	N	16.137	RENTER	M	1,2	1,2	2	0	N	1	1	0	0	0	0	1	1	0	0	397
25	336	M	0.1	30	N	Y	13.422	HOME	F	0	1,2	2	0	N	0	1	1	1	0	0	1	0	0	1	398
30	382	M	10	40	N	Y	18.151	HOME	M	1,2	3+	0	0	Y	0	0	0	1	0	0	1	1	0	1	399
27	409	U	30	20	N	Y	14.642	CONDO	M	3+	1,2	3	0	N	1	0	0	0	1	0	1	0	1	0	400
26	492	U	0.1	50	N	Y	14.142	RENTER	M	1,2	1,2	2	3	N	1	0	0	0	0	0	1	1	0	0	401
28	383	U	90	50	Y	N	1.594	RENTER	F	1,2	1,2	0	1	N	1	0	1	0	0	0	1	1	0	0	402
29	459	M	10	40	N	Y	17.639	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	1	403
25	307	U	50	20	Y	Y	19.113	HOME	M	1,2	1,2	0	1	U	0	0	0	1	0	0	1	1	0	0	404
26	349	U	0.1	50	N	Y	14.481	COOP	M	1,2	1,2	1	0	N	1	0	0	0	0	1	1	1	0	0	405
29	515	U	50	70	Y	N	13.272	HOME	F	1,2	1,2	4	2	N	0	0	1	1	0	0	1	1	0	0	406
26	514	U	50	60	Y	Y	10.821	RENTER	M	1,2	1,2	0	2	N	1	0	0	0	0	0	1	1	0	0	407
26	363	M	50	60	N	N	12.881	RENTER	F	1,2	1,2	1	0	N	1	1	1	0	0	0	1	1	0	1	408
27	329	U	50	40	N	N	11.831	RENTER	F	1,2	1,2	1	2	N	1	1	1	0	0	0	1	1	0	0	409
26	475	M	0.1	50	Y	N	19.649	HOME	M	1,2	1,2	1	1	Y	0	0	0	1	0	0	1	1	0	1	410
27	535	U	0.1	30	N	Y	14.892	HOME	F	1,2	1,2	0	0	N	0	1	1	1	0	0	1	1	0	0	411
29	465	U	10	50	N	Y	7.616	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	0	412
26	329	M	10	50	N	N	16.781	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	413
27	423	M	10	30	Y	Y	18.556	HOME	M	3+	1,2	0	0	Y	0	0	0	1	0	0	1	0	1	1	414
29	328	M	50	40	N	N	13.814	CONDO	F	1,2	1,2	1	0	Y	1	1	1	0	1	0	1	1	0	1	415
26	488	U	50	50	N	Y	11.476	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	0	416
26	392	M	50	40	N	N	12.781	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	417
30	433	M	50	30	N	Y	6.344	HOME	M	1,2	1,2	0	3	Y	0	0	0	1	0	0	1	1	0	1	418
27	354	U	50	40	Y	N	0.732	RENTER	M	1,2	1,2	2	0	N	1	0	0	0	0	0	1	1	0	0	419
27	304	U	90	40	N	Y	16.236	HOME	F	1,2	1,2	0	2	N	0	0	1	1	0	0	1	1	0	0	420
27	461	U	30	70	Y	N	11.4	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	0	421
29	514	U	10	30	N	Y	1.97	RENTER	M	1,2	1,2	4	1	N	1	0	0	0	0	0	1	1	0	0	422
25	524	M	30	60	N	N	8.156	RENTER	M	1,2	1,2	0	3	N	1	1	0	0	0	0	1	1	0	1	423
26	409	M	10	50	Y	Y	7.582	RENTER	M	1,2	1,2	0	3	N	1	0	0	0	0	0	1	1	0	1	424
28	347	U	0.1	20	Y	N	10.355	RENTER	F	1,2	1,2	1	0	N	1	0	1	0	0	0	1	1	0	0	425
27	507	M	30	30	Y	Y	18.323	HOME	F	1,2	1,2	0	1	Y	0	0	1	1	0	0	1	1	0	1	426
29	433	X	50	30	Y	N	13.163	RENTER	F	1,2	1,2	0	1	N	1	0	1	0	0	0	1	1	0	0	427
29	375	M	10	50	Y	Y	1.082	HOME	M	1,2	1,2	1	0	U	0	0	0	1	0	0	1	1	0	1	428
29	443	M	0.1	40	N	Y	12.455	HOME	F	1,2	1,2	2	0	Y	0	0	1	1	0	0	1	1	0	1	429
29	433	M	0.1	30	N	N	11.95	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	430
29	320	U	50	40	Y	N	14.612	HOME	F	1,2	1,2	0	0	N	0	0	1	1	0	0	1	1	0	0	431
28	349	M	30	60	N	Y	9.155	HOME	M	3+	1,2	0	2	Y	0	0	0	1	0	0	1	0	1	1	432
26	332	M	50	40	Y	Y	8.285	HOME	F	1,2	1,2	2	1	Y	0	0	1	1	0	0	1	1	0	1	433
28	393	U	10	50	Y	N	6.766	HOME	F	1,2	3+	0	0	Y	0	0	1	1	0	0	1	1	0	0	434
26	513	U	10	40	Y	Y	3.684	RENTER	M	3+	3+	0	2	N	1	0	0	0	0	0	1	0	1	0	435
26	417	U	0.1	20	Y	Y	13.492	HOME	M	1,2	1,2	0	1	Y	0	0	0	1	0	0	1	1	0	0	436
28	488	M	0.1	30	Y	Y	13.313	HOME	M	1,2	1,2	0	2	Y	0	1	0	1	0	0	1	1	0	1	437
25	405	M	30	50	N	N	10.718	HOME	M	1,2	1,2	0	1	Y	0	0	0	1	0	0	1	1	0	1	438
29	472	M	10	30	Y	Y	7.957	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	439
26	390	M	30	20	N	N	11.388	HOME	F	1,2	1,2	0	1	Y	0	0	1	1	0	0	1	1	0	1	440
26	511	U	0.1	50	N	Y	14.463	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	441
