AGE,CRED,MS,HEQ,INCOME,DEPC,MOB,MILEAGE,RESTYPE,GENDER,EMP_STA,RES_STA,DELINQ,NUMTR,MRTGI,MFDU,resp
20,601.0,U,0.1,40,Y,Y,13.374,HOME,M,"1,2","1,2",1,0,Y,0,0
24,619.0,M,0.1,30,N,Y,14.357999999999999,RENTER,M,"1,2","1,2",0,0,N,1,0
25,616.0,U,10.0,30,N,Y,12.79,RENTER,F,"1,2","1,2",4,0,N,1,0
25,613.0,X,0.1,20,N,N,13.613,RENTER,M,"1,2","1,2",0,0,N,1,0
21,623.0,U,30.0,30,N,Y,4.033,RENTER,M,"1,2","1,2",1,0,N,1,0
21,654.0,U,0.1,30,Y,Y,18.688,RENTER,F,"1,2","1,2",1,0,N,1,0
22,662.0,M,50.0,30,Y,Y,2.5469999999999997,RENTER,M,"1,2","1,2",2,0,N,1,0
21,640.0,U,0.1,20,N,Y,13.534,RENTER,M,"1,2","1,2",0,0,N,1,0
23,671.0,U,0.1,20,Y,Y,13.404000000000002,HOME,M,"1,2","1,2",0,0,N,0,0
22,647.0,U,10.0,20,N,Y,14.982999999999999,HOME,M,"1,2","1,2",0,0,Y,0,0
24,667.0,U,10.0,20,Y,N,17.929000000000002,HOME,M,"1,2",3+,0,0,Y,0,0
22,664.0,M,0.1,20,N,Y,4.428999999999999,RENTER,F,"1,2","1,2",0,2,N,1,0
22,659.0,U,30.0,30,Y,N,12.640999999999998,RENTER,M,"1,2","1,2",4,1,N,1,1
22,709.0,M,0.1,30,Y,Y,1.1079999999999999,HOME,F,"1,2","1,2",0,0,U,0,0
25,714.0,M,30.0,30,N,N,13.950999999999999,RENTER,M,"1,2","1,2",0,1,N,1,0
22,683.0,U,0.1,30,Y,Y,6.962000000000001,HOME,F,"1,2","1,2",1,1,Y,0,0
23,689.0,U,10.0,20,N,Y,19.237000000000002,HOME,M,"1,2","1,2",0,0,N,0,0
25,732.0,M,0.1,20,N,Y,11.588,HOME,F,"1,2","1,2",3,2,Y,0,0
22,746.0,U,0.1,20,N,Y,4.936,HOME,M,"1,2","1,2",0,0,Y,0,1
24,936.0,M,30.0,20,Y,N,18.438,RENTER,F,3+,"1,2",1,0,N,1,0
24,966.0,M,50.0,40,N,N,19.118,HOME,M,"1,2","1,2",0,2,Y,0,0
26,442.0,M,50.0,50,N,Y,13.14,HOME,F,3+,"1,2",0,0,N,0,0
28,320.0,M,50.0,20,Y,Y,15.405999999999999,HOME,M,"1,2","1,2",1,2,Y,0,0
29,379.0,M,0.1,20,Y,Y,13.157,HOME,M,"1,2","1,2",0,0,N,0,0
26,346.0,U,30.0,40,Y,N,15.827,HOME,M,"1,2","1,2",0,1,Y,0,0
26,448.0,M,50.0,40,Y,Y,13.815,RENTER,M,"1,2","1,2",0,0,N,1,0
27,457.0,U,0.1,30,N,Y,14.29,HOME,M,"1,2",3+,2,0,Y,0,0
26,433.0,U,10.0,50,N,Y,0.502,HOME,M,3+,"1,2",4,0,Y,0,0
26,331.0,M,10.0,40,Y,Y,14.454,RENTER,F,"1,2","1,2",0,0,N,1,0
27,348.0,M,50.0,50,N,Y,7.2379999999999995,HOME,M,"1,2","1,2",3,4,Y,0,0
29,422.0,U,0.1,40,Y,N,4.742,HOME,M,"1,2",3+,0,0,Y,0,0
30,430.0,M,50.0,50,N,Y,15.345999999999998,HOME,F,"1,2","1,2",0,0,N,0,0
29,419.0,X,30.0,30,N,Y,12.912,RENTER,M,"1,2","1,2",1,0,N,1,0
27,466.0,M,50.0,50,N,Y,0.504,RENTER,F,"1,2","1,2",1,2,N,1,0
27,347.0,M,10.0,20,N,N,3.656,RENTER,M,"1,2","1,2",0,0,N,1,0
26,380.0,U,0.1,40,Y,N,5.882999999999999,RENTER,M,"1,2","1,2",0,0,N,1,0
27,544.0,U,30.0,40,N,N,9.63,COOP,M,"1,2","1,2",3,1,Y,1,0
27,454.0,M,10.0,30,N,N,6.542000000000001,RENTER,M,"1,2","1,2",1,0,N,1,0
28,396.0,M,10.0,30,Y,Y,14.149000000000001,HOME,M,"1,2","1,2",3,0,Y,0,0
29,422.0,U,30.0,40,Y,Y,5.64,RENTER,M,"1,2","1,2",0,0,N,1,0
27,406.0,M,10.0,40,N,Y,12.84,HOME,M,"1,2","1,2",0,0,Y,0,0
29,534.0,U,50.0,40,N,Y,2.517,HOME,M,"1,2","1,2",0,2,Y,0,0
26,327.0,U,30.0,40,N,Y,7.547000000000001,RENTER,M,3+,"1,2",1,3,N,1,0
28,472.0,U,30.0,50,N,Y,15.365,HOME,M,0,"1,2",0,0,N,0,1
27,452.0,U,0.1,20,Y,Y,12.242,RENTER,M,"1,2","1,2",1,0,N,1,0
25,304.0,M,70.0,30,N,Y,3.449,HOME,F,"1,2","1,2",0,0,Y,0,0
30,324.0,U,10.0,40,N,N,5.775,HOME,F,"1,2","1,2",0,0,U,0,0
25,546.0,M,10.0,20,N,N,13.377,HOME,F,"1,2","1,2",1,0,Y,0,0
30,485.0,M,30.0,40,Y,Y,14.429,HOME,F,"1,2","1,2",0,1,N,0,1
29,449.0,M,10.0,30,N,Y,19.11,HOME,M,"1,2","1,2",0,0,Y,0,0
27,388.0,U,30.0,20,Y,N,19.112000000000002,RENTER,F,0,"1,2",0,0,N,1,1
26,479.0,U,50.0,30,N,N,12.835,HOME,M,3+,"1,2",0,1,Y,0,0
29,488.0,M,10.0,50,N,N,16.976,RENTER,M,"1,2","1,2",0,3,N,1,0
28,343.0,M,10.0,30,N,Y,1.53,HOME,M,"1,2","1,2",0,3,Y,0,1
28,340.0,U,50.0,30,N,N,19.623,HOME,M,"1,2","1,2",1,0,N,0,0
29,530.0,M,0.1,40,N,Y,17.146,RENTER,M,"1,2","1,2",0,1,N,1,0
30,499.0,U,30.0,40,N,N,0.003,RENTER,M,"1,2","1,2",0,0,N,1,0
26,472.0,M,0.1,30,N,Y,12.323,HOME,M,"1,2",3+,2,1,N,0,0
27,416.0,M,0.1,50,N,Y,2.001,HOME,M,"1,2","1,2",0,0,N,0,0
26,515.0,U,30.0,50,Y,Y,18.826,HOME,F,"1,2","1,2",0,1,Y,0,0
27,489.0,M,10.0,60,N,N,14.652999999999999,RENTER,M,"1,2","1,2",0,1,N,1,0
30,511.0,M,50.0,30,N,Y,9.043,RENTER,M,"1,2","1,2",0,0,N,1,0
25,446.0,U,30.0,30,N,Y,3.6310000000000002,HOME,F,3+,3+,1,1,N,0,0
27,452.0,M,0.1,50,N,Y,3.0239999999999996,HOME,M,"1,2","1,2",0,0,N,0,0
26,453.0,M,50.0,50,N,N,19.403,HOME,F,"1,2","1,2",0,0,N,0,0
26,431.0,M,50.0,30,Y,Y,19.42,RENTER,M,"1,2","1,2",1,0,N,1,0
26,446.0,M,30.0,40,N,Y,10.748,HOME,F,"1,2","1,2",0,0,Y,0,0
26,533.0,U,90.0,50,N,Y,11.972000000000001,HOME,F,"1,2","1,2",0,0,Y,0,0
28,460.0,U,10.0,20,N,Y,10.16,RENTER,F,"1,2","1,2",0,0,N,1,1
29,389.0,U,0.1,40,Y,N,10.027999999999999,HOME,M,"1,2","1,2",0,0,Y,0,0
26,544.0,M,70.0,40,N,N,9.761000000000001,RENTER,M,"1,2","1,2",0,0,N,1,0
30,465.0,U,30.0,50,Y,Y,9.126,HOME,F,"1,2","1,2",0,0,Y,0,1
28,520.0,M,50.0,40,N,Y,15.039000000000001,RENTER,M,"1,2","1,2",1,1,N,1,0
30,450.0,U,0.1,50,N,Y,10.154,RENTER,F,"1,2","1,2",0,0,N,1,0
28,448.0,U,30.0,50,N,Y,13.105,HOME,F,"1,2","1,2",3,0,Y,0,0
28,369.0,U,30.0,40,N,N,11.565,RENTER,M,"1,2","1,2",0,1,N,1,0
28,367.0,U,10.0,40,Y,Y,17.609,HOME,M,"1,2","1,2",2,2,Y,0,1
29,354.0,M,30.0,40,N,N,19.105999999999998,HOME,M,"1,2","1,2",1,1,N,0,0
27,388.0,M,30.0,40,N,N,3.7030000000000003,HOME,M,"1,2","1,2",0,0,N,0,0
27,377.0,M,10.0,60,N,Y,4.763,RENTER,F,0,"1,2",3,1,N,1,1
28,510.0,U,10.0,40,Y,Y,16.581,RENTER,F,"1,2","1,2",0,0,N,1,0
27,464.0,M,50.0,20,N,N,3.2680000000000002,RENTER,F,"1,2","1,2",0,0,N,1,0
29,449.0,M,50.0,20,N,Y,5.934,COOP,M,0,"1,2",0,3,Y,1,0
29,384.0,U,50.0,40,N,N,2.467,HOME,M,"1,2","1,2",0,0,Y,0,0
26,309.0,U,50.0,50,N,Y,18.09,RENTER,F,"1,2","1,2",2,1,N,1,0
25,391.0,U,0.1,60,N,N,2.9539999999999997,RENTER,M,"1,2","1,2",0,0,N,1,1
30,526.0,U,30.0,20,Y,N,14.447000000000001,RENTER,M,"1,2","1,2",1,2,N,1,0
27,347.0,M,0.1,50,N,Y,14.304,HOME,F,"1,2","1,2",0,0,N,0,0
29,368.0,U,30.0,40,N,N,18.44,RENTER,F,"1,2","1,2",1,3,N,1,0
25,529.0,U,10.0,50,N,Y,17.688,HOME,M,"1,2","1,2",1,0,U,0,0
28,318.0,M,10.0,40,N,Y,17.432000000000002,RENTER,M,"1,2","1,2",0,1,N,1,1
26,503.0,U,50.0,50,N,Y,4.303,HOME,M,"1,2","1,2",0,2,Y,0,0
29,413.0,U,50.0,40,N,N,0.6,RENTER,M,"1,2","1,2",0,1,N,1,0
30,544.0,U,30.0,30,Y,N,12.106,HOME,M,"1,2","1,2",1,0,N,0,0
26,382.0,M,30.0,40,N,Y,3.083,RENTER,F,"1,2","1,2",1,0,N,1,0
25,435.0,U,30.0,50,N,Y,16.19,HOME,F,"1,2","1,2",0,0,Y,0,0
29,363.0,U,70.0,20,N,Y,7.928999999999999,RENTER,M,0,"1,2",0,0,N,1,0
26,345.0,M,10.0,30,Y,N,12.275,HOME,M,"1,2","1,2",1,0,N,0,0
28,411.0,U,200.0,50,N,Y,10.345,HOME,F,"1,2","1,2",0,4,Y,0,0
28,398.0,M,10.0,50,N,Y,14.454,HOME,F,"1,2","1,2",1,0,U,0,0
25,379.0,U,30.0,30,Y,N,6.045,HOME,F,"1,2","1,2",2,0,N,0,0
28,463.0,U,30.0,30,N,N,8.352,RENTER,F,"1,2",3+,2,0,N,1,0
29,527.0,M,10.0,20,Y,Y,13.753,HOME,F,"1,2","1,2",0,0,Y,0,0
27,352.0,U,0.1,40,N,Y,15.433,HOME,F,"1,2","1,2",0,1,N,0,0
25,436.0,M,30.0,40,N,Y,11.738,HOME,M,"1,2","1,2",0,0,N,0,0
29,543.0,U,30.0,30,Y,N,11.827,HOME,F,"1,2","1,2",1,0,Y,0,0
26,386.0,M,30.0,40,N,Y,2.37,RENTER,F,"1,2","1,2",0,0,N,1,0
28,317.0,M,30.0,20,N,Y,2.764,HOME,M,"1,2","1,2",1,1,Y,0,0
26,325.0,M,0.1,110,N,Y,15.322000000000001,HOME,M,"1,2","1,2",1,0,Y,0,0
28,541.0,U,50.0,20,Y,Y,10.317,RENTER,M,"1,2","1,2",0,1,N,1,0
25,375.0,M,50.0,70,N,N,22.826999999999998,HOME,M,"1,2","1,2",1,4,N,0,0
25,545.0,M,90.0,30,N,Y,16.832,HOME,F,"1,2","1,2",0,1,N,0,0
28,338.0,U,70.0,30,Y,N,14.152000000000001,HOME,F,"1,2","1,2",3,0,N,0,0
25,526.0,M,0.1,40,N,N,17.192,HOME,M,"1,2","1,2",0,0,Y,0,0
28,418.0,U,10.0,40,N,Y,2.734,HOME,M,"1,2","1,2",0,0,Y,0,0
30,331.0,M,10.0,20,Y,Y,14.913,RENTER,M,"1,2","1,2",3,0,N,1,0
27,310.0,M,30.0,50,Y,Y,19.804000000000002,HOME,M,0,"1,2",0,6,Y,0,0
29,399.0,U,10.0,40,N,N,16.137,RENTER,M,"1,2","1,2",2,0,N,1,1
25,336.0,M,0.1,30,N,Y,13.422,HOME,F,0,"1,2",2,0,N,0,1
30,382.0,M,10.0,40,N,Y,18.151,HOME,M,"1,2",3+,0,0,Y,0,0
27,409.0,U,30.0,20,N,Y,14.642000000000001,CONDO,M,3+,"1,2",3,0,N,1,0
26,492.0,U,0.1,50,N,Y,14.142000000000001,RENTER,M,"1,2","1,2",2,3,N,1,0
28,383.0,U,90.0,50,Y,N,1.594,RENTER,F,"1,2","1,2",0,1,N,1,0
29,459.0,M,10.0,40,N,Y,17.639,RENTER,F,"1,2","1,2",0,0,N,1,0
25,307.0,U,50.0,20,Y,Y,19.113,HOME,M,"1,2","1,2",0,1,U,0,0
26,349.0,U,0.1,50,N,Y,14.481,COOP,M,"1,2","1,2",1,0,N,1,0
29,515.0,U,50.0,70,Y,N,13.272,HOME,F,"1,2","1,2",4,2,N,0,0
26,514.0,U,50.0,60,Y,Y,10.821,RENTER,M,"1,2","1,2",0,2,N,1,0
26,363.0,M,50.0,60,N,N,12.880999999999998,RENTER,F,"1,2","1,2",1,0,N,1,1
27,329.0,U,50.0,40,N,N,11.831,RENTER,F,"1,2","1,2",1,2,N,1,1
26,475.0,M,0.1,50,Y,N,19.649,HOME,M,"1,2","1,2",1,1,Y,0,0
27,535.0,U,0.1,30,N,Y,14.892000000000001,HOME,F,"1,2","1,2",0,0,N,0,1
29,465.0,U,10.0,50,N,Y,7.6160000000000005,RENTER,F,"1,2","1,2",0,0,N,1,0
26,329.0,M,10.0,50,N,N,16.781,RENTER,M,"1,2","1,2",0,0,N,1,0
27,423.0,M,10.0,30,Y,Y,18.555999999999997,HOME,M,3+,"1,2",0,0,Y,0,0
29,328.0,M,50.0,40,N,N,13.814,CONDO,F,"1,2","1,2",1,0,Y,1,1
26,488.0,U,50.0,50,N,Y,11.475999999999999,HOME,M,"1,2","1,2",0,0,Y,0,0
26,392.0,M,50.0,40,N,N,12.780999999999999,RENTER,M,"1,2","1,2",0,0,N,1,0
30,433.0,M,50.0,30,N,Y,6.343999999999999,HOME,M,"1,2","1,2",0,3,Y,0,0
27,354.0,U,50.0,40,Y,N,0.732,RENTER,M,"1,2","1,2",2,0,N,1,0
27,304.0,U,90.0,40,N,Y,16.236,HOME,F,"1,2","1,2",0,2,N,0,0
27,461.0,U,30.0,70,Y,N,11.4,HOME,M,"1,2","1,2",0,0,Y,0,0
29,514.0,U,10.0,30,N,Y,1.97,RENTER,M,"1,2","1,2",4,1,N,1,0
25,524.0,M,30.0,60,N,N,8.156,RENTER,M,"1,2","1,2",0,3,N,1,1
26,409.0,M,10.0,50,Y,Y,7.582000000000001,RENTER,M,"1,2","1,2",0,3,N,1,0
28,347.0,U,0.1,20,Y,N,10.355,RENTER,F,"1,2","1,2",1,0,N,1,0
27,507.0,M,30.0,30,Y,Y,18.323,HOME,F,"1,2","1,2",0,1,Y,0,0
29,433.0,X,50.0,30,Y,N,13.163,RENTER,F,"1,2","1,2",0,1,N,1,0
29,375.0,M,10.0,50,Y,Y,1.082,HOME,M,"1,2","1,2",1,0,U,0,0
29,443.0,M,0.1,40,N,Y,12.455,HOME,F,"1,2","1,2",2,0,Y,0,0
29,433.0,M,0.1,30,N,N,11.95,HOME,M,"1,2","1,2",0,0,Y,0,0
29,320.0,U,50.0,40,Y,N,14.612,HOME,F,"1,2","1,2",0,0,N,0,0
28,349.0,M,30.0,60,N,Y,9.155,HOME,M,3+,"1,2",0,2,Y,0,0
26,332.0,M,50.0,40,Y,Y,8.285,HOME,F,"1,2","1,2",2,1,Y,0,0
28,393.0,U,10.0,50,Y,N,6.766,HOME,F,"1,2",3+,0,0,Y,0,0
26,513.0,U,10.0,40,Y,Y,3.6839999999999997,RENTER,M,3+,3+,0,2,N,1,0
26,417.0,U,0.1,20,Y,Y,13.492,HOME,M,"1,2","1,2",0,1,Y,0,0
28,488.0,M,0.1,30,Y,Y,13.312999999999999,HOME,M,"1,2","1,2",0,2,Y,0,1
25,405.0,M,30.0,50,N,N,10.718,HOME,M,"1,2","1,2",0,1,Y,0,0
29,472.0,M,10.0,30,Y,Y,7.957000000000001,RENTER,M,"1,2","1,2",0,0,N,1,0
26,390.0,M,30.0,20,N,N,11.388,HOME,F,"1,2","1,2",0,1,Y,0,0
26,511.0,U,0.1,50,N,Y,14.463,RENTER,M,"1,2","1,2",0,0,N,1,0
25,524.0,M,10.0,50,Y,Y,12.465,RENTER,M,"1,2","1,2",0,0,N,1,0
26,483.0,U,0.1,40,Y,N,5.612,RENTER,F,"1,2","1,2",1,2,N,1,1
26,391.0,M,30.0,40,N,Y,17.927,COOP,M,"1,2","1,2",3,1,Y,1,0
26,535.0,M,50.0,40,Y,Y,16.518,HOME,M,"1,2","1,2",3,1,U,0,0
29,394.0,M,30.0,40,N,Y,6.29,HOME,F,"1,2","1,2",3,2,U,0,0
27,306.0,M,10.0,40,Y,Y,1.5819999999999999,CONDO,M,"1,2",3+,0,0,N,1,0
27,447.0,U,50.0,20,N,Y,17.969,HOME,F,0,"1,2",1,0,Y,0,0
30,512.0,M,0.1,40,Y,Y,7.236000000000001,CONDO,M,"1,2","1,2",0,0,Y,1,0
28,345.0,U,30.0,20,N,Y,8.863,RENTER,F,"1,2","1,2",0,1,N,1,0
26,483.0,U,10.0,20,N,Y,9.64,HOME,M,"1,2","1,2",1,1,Y,0,0
29,523.0,U,50.0,30,N,Y,12.798,RENTER,M,0,"1,2",0,0,N,1,0
28,327.0,M,50.0,20,Y,Y,6.388,HOME,M,"1,2","1,2",1,0,Y,0,0
28,501.0,U,0.1,60,N,Y,12.88,HOME,M,"1,2","1,2",1,1,Y,0,0
29,379.0,U,30.0,40,N,Y,10.34,HOME,M,"1,2",3+,0,0,Y,0,0
26,535.0,U,50.0,20,Y,N,13.043,HOME,M,"1,2","1,2",0,0,N,0,0
27,492.0,U,30.0,30,N,N,13.491,RENTER,M,"1,2","1,2",0,0,N,1,0
28,446.0,M,50.0,20,N,Y,2.6519999999999997,RENTER,F,"1,2","1,2",2,0,N,1,1
29,520.0,U,50.0,50,N,N,15.571,RENTER,M,"1,2","1,2",2,0,N,1,0
29,374.0,M,30.0,40,Y,Y,9.662,HOME,M,"1,2","1,2",0,4,N,0,0
28,452.0,U,10.0,110,Y,Y,15.520999999999999,RENTER,M,"1,2","1,2",0,4,N,1,0
27,496.0,M,30.0,20,Y,Y,0.41,HOME,M,"1,2","1,2",0,2,Y,0,0
30,408.0,U,0.1,30,N,N,7.643,RENTER,M,"1,2","1,2",2,4,N,1,1
28,397.0,U,50.0,40,N,N,9.076,RENTER,M,0,"1,2",0,4,N,1,0
27,408.0,M,50.0,70,N,Y,11.077,HOME,F,"1,2","1,2",0,1,N,0,0
30,474.0,M,70.0,40,N,N,13.799000000000001,HOME,F,"1,2","1,2",0,2,N,0,0
29,459.0,M,70.0,40,N,Y,16.773,HOME,M,"1,2","1,2",2,0,Y,0,0
27,410.0,M,50.0,30,N,N,17.276,HOME,M,"1,2","1,2",1,0,U,0,1
27,316.0,M,50.0,70,N,Y,17.154,RENTER,M,"1,2","1,2",1,3,N,1,1
26,339.0,M,70.0,30,N,Y,5.7829999999999995,HOME,M,"1,2","1,2",2,0,N,0,0
29,401.0,U,10.0,60,N,N,2.454,RENTER,F,"1,2",3+,0,1,N,1,1
28,522.0,M,0.1,30,N,Y,11.654000000000002,HOME,M,0,3+,0,0,N,0,0
28,321.0,U,10.0,40,Y,N,16.858,HOME,F,"1,2",3+,1,3,N,0,0
27,428.0,U,0.1,20,N,Y,6.066,HOME,M,"1,2","1,2",0,1,Y,0,1
26,478.0,M,0.1,40,Y,Y,15.017000000000001,COOP,M,"1,2","1,2",1,4,Y,1,1
26,410.0,M,30.0,30,N,Y,18.875,HOME,M,"1,2","1,2",0,0,N,0,1
26,369.0,M,30.0,30,N,N,16.836,RENTER,F,"1,2","1,2",4,0,N,1,1
26,391.0,M,50.0,110,N,Y,13.749,RENTER,F,"1,2","1,2",2,1,N,1,0
25,471.0,U,10.0,20,N,Y,17.393,HOME,F,"1,2","1,2",0,1,Y,0,0
26,499.0,U,0.1,40,Y,Y,2.127,RENTER,F,"1,2","1,2",2,1,N,1,0
29,360.0,U,0.1,20,Y,Y,16.42,HOME,M,"1,2","1,2",0,0,Y,0,0
26,524.0,M,10.0,40,Y,Y,19.840999999999998,RENTER,M,"1,2","1,2",0,0,N,1,0
27,377.0,U,30.0,40,N,Y,17.747,RENTER,M,"1,2","1,2",4,1,N,1,0
29,418.0,M,50.0,50,N,N,15.503,RENTER,F,"1,2","1,2",0,0,N,1,0
26,417.0,M,10.0,20,N,Y,11.616,RENTER,M,"1,2","1,2",0,0,N,1,0
25,326.0,U,30.0,60,N,Y,19.052,HOME,M,"1,2",3+,0,0,Y,0,0
28,343.0,U,30.0,40,N,Y,15.503,COOP,M,"1,2","1,2",3,0,Y,1,0
26,386.0,U,0.1,60,N,Y,10.198,COOP,F,"1,2","1,2",1,4,N,1,0
26,472.0,U,10.0,50,N,N,12.276,HOME,F,"1,2","1,2",0,0,Y,0,0
28,301.0,M,50.0,40,N,Y,5.815,RENTER,F,"1,2",3+,0,0,N,1,0
25,378.0,M,90.0,30,N,Y,16.67,RENTER,M,"1,2","1,2",1,1,N,1,0
29,355.0,U,0.1,30,N,N,3.383,HOME,F,"1,2",3+,2,6,Y,0,1
29,528.0,M,50.0,20,Y,Y,19.437,HOME,F,"1,2","1,2",0,3,N,0,1
27,465.0,M,0.1,20,Y,N,4.511,RENTER,F,"1,2","1,2",0,0,N,1,0
30,301.0,M,0.1,20,Y,N,13.67,RENTER,F,"1,2","1,2",0,3,N,1,1
28,437.0,M,50.0,70,N,N,14.968,HOME,M,3+,"1,2",4,1,Y,0,0
27,434.0,M,0.1,40,Y,Y,18.855,RENTER,M,"1,2","1,2",0,0,N,1,1
29,468.0,M,10.0,20,N,N,18.665,HOME,F,0,"1,2",0,0,Y,0,1
26,441.0,M,30.0,20,Y,Y,17.586,RENTER,M,"1,2","1,2",1,0,N,1,0
25,361.0,M,50.0,40,N,Y,0.41,COOP,M,"1,2","1,2",1,0,U,1,0
27,491.0,U,0.1,20,N,Y,18.631,RENTER,F,"1,2","1,2",1,0,N,1,0
27,470.0,U,50.0,30,N,Y,17.671,RENTER,F,3+,"1,2",1,3,N,1,0
29,487.0,M,0.1,60,Y,Y,12.605,RENTER,F,"1,2","1,2",0,0,N,1,1
29,456.0,M,0.1,20,Y,N,14.415,RENTER,M,"1,2","1,2",3,4,N,1,0
27,519.0,M,10.0,50,N,N,7.111000000000001,RENTER,F,"1,2","1,2",1,0,N,1,0
28,300.0,U,10.0,20,N,Y,16.298,HOME,M,"1,2","1,2",0,0,N,0,0
25,469.0,U,0.1,40,Y,Y,16.205,RENTER,F,"1,2","1,2",1,2,N,1,0
29,494.0,M,10.0,50,Y,N,11.279000000000002,HOME,M,"1,2",3+,4,0,Y,0,0
26,527.0,M,10.0,30,Y,Y,15.202,RENTER,F,"1,2","1,2",0,0,N,1,0
26,512.0,U,30.0,30,N,Y,13.985999999999999,HOME,M,3+,"1,2",0,0,Y,0,0
26,517.0,M,10.0,40,N,N,1.368,HOME,M,"1,2","1,2",0,2,Y,0,0
27,463.0,M,30.0,50,Y,Y,13.07,HOME,M,"1,2","1,2",0,0,U,0,0
27,479.0,U,10.0,30,N,Y,13.184000000000001,HOME,M,"1,2","1,2",3,3,Y,0,0
28,352.0,U,50.0,30,N,Y,15.757,RENTER,F,"1,2","1,2",0,0,N,1,0
29,451.0,M,30.0,20,N,Y,14.687999999999999,RENTER,F,"1,2","1,2",1,0,N,1,0
28,537.0,U,10.0,40,N,Y,10.885,HOME,M,"1,2","1,2",0,0,U,0,0
25,379.0,U,30.0,20,Y,Y,12.044,HOME,M,"1,2","1,2",3,0,U,0,0
28,423.0,X,10.0,50,N,Y,0.32899999999999996,RENTER,F,"1,2","1,2",0,0,N,1,0
27,384.0,U,0.1,40,Y,N,16.192,RENTER,M,"1,2","1,2",1,0,N,1,0
26,413.0,U,10.0,50,Y,Y,9.191,HOME,M,"1,2","1,2",0,0,Y,0,0
27,314.0,M,50.0,50,N,Y,17.792,RENTER,M,"1,2","1,2",0,0,N,1,0
28,400.0,U,10.0,70,Y,N,18.697,CONDO,M,"1,2","1,2",3,0,N,1,1
26,447.0,M,10.0,60,N,N,7.79,HOME,M,"1,2","1,2",0,0,N,0,0
25,351.0,U,50.0,40,N,N,19.994,RENTER,M,"1,2","1,2",0,0,N,1,0
29,385.0,U,30.0,30,Y,Y,15.413,RENTER,F,"1,2","1,2",1,0,N,1,0
26,461.0,M,50.0,20,N,Y,14.17,RENTER,F,"1,2",3+,3,0,N,1,0
27,394.0,U,50.0,30,Y,Y,19.77,HOME,M,3+,"1,2",0,0,N,0,0
27,464.0,M,70.0,20,Y,Y,0.213,HOME,F,"1,2","1,2",2,1,N,0,0
29,490.0,U,30.0,40,N,Y,4.91,HOME,M,"1,2","1,2",1,0,N,0,0
26,529.0,M,30.0,30,N,Y,14.724,HOME,M,"1,2","1,2",0,0,Y,0,0
29,352.0,M,10.0,20,N,N,5.1,HOME,F,"1,2","1,2",0,0,Y,0,0
27,458.0,U,30.0,30,Y,N,1.6280000000000001,RENTER,F,0,"1,2",1,2,N,1,0
30,392.0,U,50.0,20,Y,Y,4.314,HOME,F,"1,2","1,2",0,0,Y,0,0
26,456.0,M,30.0,30,N,N,10.612,RENTER,F,"1,2","1,2",1,0,N,1,0
29,322.0,U,50.0,50,Y,N,12.279000000000002,HOME,M,"1,2",3+,1,4,Y,0,0
27,335.0,U,10.0,40,Y,Y,14.856,COOP,F,"1,2","1,2",0,0,Y,1,0
30,394.0,M,50.0,40,N,N,10.659,HOME,M,"1,2","1,2",0,0,U,0,0
28,360.0,U,10.0,20,N,Y,2.523,HOME,F,"1,2","1,2",0,0,Y,0,0
27,513.0,U,0.1,20,Y,N,18.173,HOME,F,"1,2","1,2",1,1,Y,0,0
26,465.0,U,0.1,50,N,Y,0.948,HOME,M,3+,"1,2",2,0,Y,0,0
30,540.0,M,0.1,40,N,Y,17.406,RENTER,M,"1,2","1,2",0,2,N,1,0
26,411.0,M,70.0,40,N,N,12.155,RENTER,F,"1,2","1,2",1,0,N,1,0
26,345.0,U,50.0,40,N,Y,13.142000000000001,RENTER,M,3+,"1,2",4,1,N,1,0
26,331.0,U,10.0,60,Y,Y,10.922,HOME,F,3+,"1,2",0,2,Y,0,0
25,348.0,M,30.0,50,Y,Y,16.368,RENTER,F,"1,2","1,2",1,0,N,1,0
30,516.0,U,30.0,20,N,Y,1.754,HOME,M,"1,2","1,2",0,3,Y,0,0
27,422.0,M,10.0,20,N,Y,17.097,HOME,M,"1,2","1,2",2,0,Y,0,1
27,378.0,U,70.0,40,Y,N,11.693,HOME,F,"1,2","1,2",1,1,N,0,0
25,524.0,M,30.0,40,Y,N,10.965,RENTER,F,"1,2","1,2",0,0,N,1,1
29,384.0,U,0.1,40,N,N,10.922,HOME,F,"1,2",3+,0,2,N,0,1
26,365.0,M,50.0,40,N,Y,12.21,RENTER,F,"1,2","1,2",0,1,N,1,0
26,537.0,U,0.1,20,Y,Y,12.843,HOME,M,"1,2","1,2",3,0,U,0,0
28,419.0,M,50.0,50,N,Y,14.520999999999999,HOME,M,"1,2","1,2",1,2,Y,0,0
26,348.0,U,30.0,30,N,N,16.65,RENTER,M,"1,2","1,2",0,3,N,1,1
27,314.0,U,30.0,50,Y,Y,2.556,RENTER,F,"1,2","1,2",0,0,N,1,0
30,444.0,M,0.1,50,Y,N,13.448,HOME,M,"1,2","1,2",0,0,U,0,0
25,532.0,M,70.0,50,N,Y,5.5329999999999995,COOP,F,"1,2","1,2",1,0,Y,1,0
26,416.0,U,10.0,40,N,N,15.67,RENTER,F,"1,2","1,2",1,1,N,1,0
29,502.0,M,10.0,40,N,Y,1.5090000000000001,RENTER,M,"1,2","1,2",1,1,N,1,0
